sample_uid,nomenclaura,bloco,replicata,tecnica,cultivar,condicao,classe,classe_legenda,data_coleta_iso,dia,turno_original,turno,NDVI,EVI,WBI,PRI,SIPI,REP
2017-02-23__manha__B4_BR16_NIRRIG_REPROD00002.asd,B4_BR16_NIRRIG_REPROD00002.asd,B4,4,2,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,manha,manha,0.8021605273059864,0.7902317190885956,1.013545805444887,0.060336397627270597,0.9823500096903774,719.1762351727281
2017-02-23__manha__B4_BR16_NIRRIG_REPROD00003.asd,B4_BR16_NIRRIG_REPROD00003.asd,B4,4,3,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,manha,manha,0.8024485720662028,0.7882992604999964,1.0135851188298548,0.06037773491936103,0.9825482937140597,719.1696577049635
2017-02-23__manha__B4_BR16_NIRRIG_REPROD00004.asd,B4_BR16_NIRRIG_REPROD00004.asd,B4,4,4,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,manha,manha,0.8387775979007908,0.8152360184221654,1.0130414267455858,0.08089224956548047,0.9837341245797842,719.1322259217587
2017-02-23__manha__B4_BR16_NIRRIG_REPROD00005.asd,B4_BR16_NIRRIG_REPROD00005.asd,B4,4,5,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,manha,manha,0.8347764870230058,0.8192190195173431,1.0128221515358196,0.080640150357729,0.9828546271823921,719.0977593006361
2017-02-23__manha__B4_BR16_NIRRIG_REPROD00006.asd,B4_BR16_NIRRIG_REPROD00006.asd,B4,4,6,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,manha,manha,0.8377236349569931,0.818075970991965,1.0127591925760844,0.08170611227054339,0.9836206457685323,719.0615418727043
2017-02-23__manha__B4_BR16_NIRRIG_REPROD00007.asd,B4_BR16_NIRRIG_REPROD00007.asd,B4,4,7,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,manha,manha,0.841491779645251,0.8131356837182491,1.0124201315899315,0.08299004109747997,0.9840894178837788,719.008817734614
2017-02-23__tarde__B1_BR16_NIRRIG_REPROD00000.asd,B1_BR16_NIRRIG_REPROD00000.asd,B1,1,0,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8289674728775179,0.8735987891231562,1.0151486581653995,0.06509898115696511,0.9780608764201066,719.6239738898566
2017-02-23__tarde__B1_BR16_NIRRIG_REPROD00001.asd,B1_BR16_NIRRIG_REPROD00001.asd,B1,1,1,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8292851460328806,0.8734222220644239,1.0150575070742782,0.06569679209390009,0.9780829379510518,719.6109333455391
2017-02-23__tarde__B1_BR16_NIRRIG_REPROD00002.asd,B1_BR16_NIRRIG_REPROD00002.asd,B1,1,2,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8295058062498195,0.8729616134572675,1.0149575451918977,0.06571128104510392,0.9786283846367426,719.6064813200943
2017-02-23__tarde__B1_BR16_NIRRIG_REPROD00003.asd,B1_BR16_NIRRIG_REPROD00003.asd,B1,1,3,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8297894428370033,0.8665813849915273,1.014457215655245,0.06499373347888739,0.9785623388257353,719.6138728223035
2017-02-23__tarde__B1_BR16_NIRRIG_REPROD00004.asd,B1_BR16_NIRRIG_REPROD00004.asd,B1,1,4,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.868770459310394,0.8172294214692937,1.0150017694548532,0.07516127413071215,0.9905856229961866,719.8997088347163
2017-02-23__tarde__B1_BR16_NIRRIG_REPROD00005.asd,B1_BR16_NIRRIG_REPROD00005.asd,B1,1,5,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8688558355523079,0.8190559893520762,1.0149328034576885,0.07580656933954762,0.9903136444017411,719.8798397035055
2017-02-23__tarde__B1_BR16_NIRRIG_REPROD00006.asd,B1_BR16_NIRRIG_REPROD00006.asd,B1,1,6,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8691089359188564,0.8206887284473903,1.0150417257395916,0.07608319658833197,0.9906122565880338,719.8654002396536
2017-02-23__tarde__B1_BR16_NIRRIG_REPROD00007.asd,B1_BR16_NIRRIG_REPROD00007.asd,B1,1,7,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8692325996522269,0.8208434432585047,1.0148769347329467,0.07642925899665548,0.9900223063810019,719.8531861842403
2017-02-23__tarde__B2_BR16_NIRRIG_REPROD00000.asd,B2_BR16_NIRRIG_REPROD00000.asd,B2,2,0,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8319904849658457,0.8355195290870001,1.0175251404058325,0.0831184404266061,0.991949963597169,718.485658871805
2017-02-23__tarde__B2_BR16_NIRRIG_REPROD00001.asd,B2_BR16_NIRRIG_REPROD00001.asd,B2,2,1,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8323498301205599,0.8358195224764126,1.0176708000773884,0.08337197773106167,0.9918946684955136,718.473969206427
2017-02-23__tarde__B2_BR16_NIRRIG_REPROD00002.asd,B2_BR16_NIRRIG_REPROD00002.asd,B2,2,2,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8326866244557644,0.8363706676590535,1.0175518879952807,0.0834828804451916,0.9919887882329694,718.4626105754128
2017-02-23__tarde__B2_BR16_NIRRIG_REPROD00003.asd,B2_BR16_NIRRIG_REPROD00003.asd,B2,2,3,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.832967471096388,0.8338891282607755,1.0174075650660888,0.08381630239836568,0.9914328266773564,718.456190444302
2017-02-23__tarde__B2_BR16_NIRRIG_REPROD00004.asd,B2_BR16_NIRRIG_REPROD00004.asd,B2,2,4,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8464992056666948,0.8525717234629238,1.0211369351580417,0.08792182307652124,0.9831661703388002,718.7234098836341
2017-02-23__tarde__B2_BR16_NIRRIG_REPROD00005.asd,B2_BR16_NIRRIG_REPROD00005.asd,B2,2,5,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8465055219443086,0.8534509716618273,1.021326470959028,0.08984024757870465,0.982871062760093,718.6534156122324
2017-02-23__tarde__B2_BR16_NIRRIG_REPROD00006.asd,B2_BR16_NIRRIG_REPROD00006.asd,B2,2,6,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8461856601288892,0.8564576678047301,1.0212568762466678,0.09165893868246949,0.9829347945045718,718.5571047860784
2017-02-23__tarde__B2_BR16_NIRRIG_REPROD00007.asd,B2_BR16_NIRRIG_REPROD00007.asd,B2,2,7,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8460551954496037,0.8565709382961167,1.0213393828692536,0.0935081534797498,0.9830789109586371,718.443279074868
2017-02-23__tarde__B3_BR16_NIRRIG_REPROD00000.asd,B3_BR16_NIRRIG_REPROD00000.asd,B3,3,0,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8112980107636857,0.833636578887009,1.0167924795322583,0.06484979679589215,0.986520506794279,717.7776614248354
2017-02-23__tarde__B3_BR16_NIRRIG_REPROD00001.asd,B3_BR16_NIRRIG_REPROD00001.asd,B3,3,1,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8112322780873866,0.8318220300791108,1.0166721059902015,0.06487184521322815,0.9868673165746091,717.7605158225984
2017-02-23__tarde__B3_BR16_NIRRIG_REPROD00002.asd,B3_BR16_NIRRIG_REPROD00002.asd,B3,3,2,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8110642854879085,0.8333240835049853,1.0165369442263372,0.0652033139254788,0.9864915327068956,717.7317430496869
2017-02-23__tarde__B3_BR16_NIRRIG_REPROD00003.asd,B3_BR16_NIRRIG_REPROD00003.asd,B3,3,3,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8109728554855663,0.8342858705268303,1.0166654359081178,0.06483510648526643,0.9872159040496923,717.6946040218598
2017-02-23__tarde__B3_BR16_NIRRIG_REPROD00004.asd,B3_BR16_NIRRIG_REPROD00004.asd,B3,3,4,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8415766580244792,0.8468441055027639,1.0160269153633783,0.07703136970575908,0.9882513958261747,717.4206381334398
2017-02-23__tarde__B3_BR16_NIRRIG_REPROD00005.asd,B3_BR16_NIRRIG_REPROD00005.asd,B3,3,5,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8413917389926294,0.849847134096066,1.0161374825263265,0.0778746526653452,0.9878197272489618,717.389293085981
2017-02-23__tarde__B3_BR16_NIRRIG_REPROD00006.asd,B3_BR16_NIRRIG_REPROD00006.asd,B3,3,6,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.841174140857977,0.852729559780504,1.0163246737856668,0.07806144540228369,0.9879487523267556,717.357775891283
2017-02-23__tarde__B3_BR16_NIRRIG_REPROD00007.asd,B3_BR16_NIRRIG_REPROD00007.asd,B3,3,7,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8412056149258841,0.8539266962383114,1.0162273268004776,0.07807453697955634,0.9868663485756067,717.3266268786969
2017-02-23__tarde__B4_BR16_NIRRIG_REPROD00000.asd,B4_BR16_NIRRIG_REPROD00000.asd,B4,4,0,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8169659809832193,0.8691637120947797,1.017250679750071,0.06880149139415222,0.9838985679362904,718.8072919372327
2017-02-23__tarde__B4_BR16_NIRRIG_REPROD00001.asd,B4_BR16_NIRRIG_REPROD00001.asd,B4,4,1,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8176124783481279,0.8693159370984695,1.0171010084967287,0.06932552938713385,0.9833779486321811,718.798869255233
2017-02-23__tarde__B4_BR16_NIRRIG_REPROD00002.asd,B4_BR16_NIRRIG_REPROD00002.asd,B4,4,2,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.817313574528636,0.86840941752273,1.0171553605700787,0.06916262607262148,0.9838211821469148,718.7767028986868
2017-02-23__tarde__B4_BR16_NIRRIG_REPROD00003.asd,B4_BR16_NIRRIG_REPROD00003.asd,B4,4,3,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8175281277675687,0.8690049500623552,1.0171343368736891,0.06963904970480937,0.9838053479106548,718.757365412505
2017-02-23__tarde__B4_BR16_NIRRIG_REPROD00004.asd,B4_BR16_NIRRIG_REPROD00004.asd,B4,4,4,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8502903989714173,0.8700314677286168,1.0178565156916894,0.08021125782883172,0.9867563200011032,719.489469987621
2017-02-23__tarde__B4_BR16_NIRRIG_REPROD00005.asd,B4_BR16_NIRRIG_REPROD00005.asd,B4,4,5,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8507810926181648,0.868743291917534,1.0178822970845962,0.07993286105461547,0.9869128569509193,719.4790147817349
2017-02-23__tarde__B4_BR16_NIRRIG_REPROD00006.asd,B4_BR16_NIRRIG_REPROD00006.asd,B4,4,6,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.8513656400448395,0.8679550996442706,1.0177721882801134,0.08002180139820189,0.9867198155538311,719.4688594772456
2017-02-23__tarde__B4_BR16_NIRRIG_REPROD00007.asd,B4_BR16_NIRRIG_REPROD00007.asd,B4,4,7,BR16,NIRR,D,D (BR16 NIRR),2017-02-23,dia2,tarde,tarde,0.851406757144267,0.8693208199925629,1.0175585776310783,0.08047958719454426,0.9864714675398213,719.4577771637319
2017-02-23__manha__B1_CD202_IRRIG_REPROD00000.asd,B1_CD202_IRRIG_REPROD00000.asd,B1,1,0,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8259493442441438,0.7833370991378557,1.0211583118337277,0.079710174040914,0.997253344559313,717.4470609038376
2017-02-23__manha__B1_CD202_IRRIG_REPROD00001.asd,B1_CD202_IRRIG_REPROD00001.asd,B1,1,1,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8219159685947657,0.784320035795125,1.0209364950754345,0.07874671047187204,0.9964852272206787,717.434011673636
2017-02-23__manha__B1_CD202_IRRIG_REPROD00002.asd,B1_CD202_IRRIG_REPROD00002.asd,B1,1,2,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8161328999677006,0.7794824133972452,1.0202056731168847,0.07654375796567096,0.9961377493216801,717.4274710136157
2017-02-23__manha__B1_CD202_IRRIG_REPROD00003.asd,B1_CD202_IRRIG_REPROD00003.asd,B1,1,3,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8109680923990235,0.7795986772525605,1.0195075795963864,0.07483581677161595,0.9956632306470061,717.4144138916031
2017-02-23__manha__B1_CD202_IRRIG_REPROD00004.asd,B1_CD202_IRRIG_REPROD00004.asd,B1,1,4,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8149999213547943,0.8228329644315668,1.0177875304461055,0.07593909929199773,0.9794756170748603,717.4966306051101
2017-02-23__manha__B1_CD202_IRRIG_REPROD00005.asd,B1_CD202_IRRIG_REPROD00005.asd,B1,1,5,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8134771824267736,0.822326832000211,1.0177133127936042,0.07578826500152257,0.9795052415846334,717.4624869003927
2017-02-23__manha__B1_CD202_IRRIG_REPROD00006.asd,B1_CD202_IRRIG_REPROD00006.asd,B1,1,6,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8120746013961964,0.8256693648390224,1.0178384408568613,0.07654062573689599,0.9798777499046073,717.4346256993322
2017-02-23__manha__B1_CD202_IRRIG_REPROD00007.asd,B1_CD202_IRRIG_REPROD00007.asd,B1,1,7,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8111342203406529,0.8230744406916797,1.0176694369750339,0.0760414080449478,0.9799652883905902,717.4205079622932
2017-02-23__manha__B2_CD202_IRRIG_REPROD00000.asd,B2_CD202_IRRIG_REPROD00000.asd,B2,2,0,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8006105935740319,0.8006668707053294,1.0171972703723642,0.06638832773335843,0.964618852434897,718.6756524810265
2017-02-23__manha__B2_CD202_IRRIG_REPROD00001.asd,B2_CD202_IRRIG_REPROD00001.asd,B2,2,1,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.800274108344737,0.8000255985489322,1.0172153600902363,0.06506267714141019,0.9642419813962794,718.6801846541048
2017-02-23__manha__B2_CD202_IRRIG_REPROD00002.asd,B2_CD202_IRRIG_REPROD00002.asd,B2,2,2,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.7999314685002075,0.8003939733129108,1.017336478993274,0.06443134925526621,0.964363083676586,718.674825096483
2017-02-23__manha__B2_CD202_IRRIG_REPROD00003.asd,B2_CD202_IRRIG_REPROD00003.asd,B2,2,3,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8001163321511884,0.7986639803703593,1.017402425700651,0.06417758811740226,0.9650783811145761,718.6633335666936
2017-02-23__manha__B2_CD202_IRRIG_REPROD00004.asd,B2_CD202_IRRIG_REPROD00004.asd,B2,2,4,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8135675886071588,0.752285831868451,1.0206615514301864,0.06967934053430862,0.9986298253953992,717.491044572046
2017-02-23__manha__B2_CD202_IRRIG_REPROD00005.asd,B2_CD202_IRRIG_REPROD00005.asd,B2,2,5,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.817937053101464,0.7491428000485157,1.0205569671734562,0.07037494469947292,1.0001914267346899,717.4743682993671
2017-02-23__manha__B2_CD202_IRRIG_REPROD00006.asd,B2_CD202_IRRIG_REPROD00006.asd,B2,2,6,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8184148851087709,0.7494111823959334,1.0206406758881166,0.07057129695840081,1.000888386184707,717.455294549822
2017-02-23__manha__B2_CD202_IRRIG_REPROD00007.asd,B2_CD202_IRRIG_REPROD00007.asd,B2,2,7,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8177908264384951,0.7520156962355831,1.0206427225479657,0.07024927826729341,1.0003237373884306,717.4387195774726
2017-02-23__manha__B3_CD202_IRRIG_REPROD00000.asd,B3_CD202_IRRIG_REPROD00000.asd,B3,3,0,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.813156735226913,0.7723556016609481,1.0194881932140636,0.06101413526229166,0.9722107773926375,716.8600834312929
2017-02-23__manha__B3_CD202_IRRIG_REPROD00001.asd,B3_CD202_IRRIG_REPROD00001.asd,B3,3,1,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8130698392956179,0.7693093024214618,1.0194807966364976,0.06111037673118123,0.9727012624307442,716.8415351803868
2017-02-23__manha__B3_CD202_IRRIG_REPROD00002.asd,B3_CD202_IRRIG_REPROD00002.asd,B3,3,2,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8128649051872162,0.7685899959240632,1.0194000143750601,0.0616051175677951,0.9730010878776173,716.8217748773523
2017-02-23__manha__B3_CD202_IRRIG_REPROD00003.asd,B3_CD202_IRRIG_REPROD00003.asd,B3,3,3,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8123392145493373,0.767794285882485,1.0193455491440753,0.06118698914858352,0.9726927112828445,716.8047442647538
2017-02-23__manha__B3_CD202_IRRIG_REPROD00004.asd,B3_CD202_IRRIG_REPROD00004.asd,B3,3,4,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8180120824340336,0.7515849507700352,1.0176922407565188,0.06451135184222277,0.9882133458844092,716.2613261125153
2017-02-23__manha__B3_CD202_IRRIG_REPROD00005.asd,B3_CD202_IRRIG_REPROD00005.asd,B3,3,5,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.817715684281522,0.7497504472475889,1.0179375468205385,0.06545721993509905,0.9886369214627043,716.2220209719987
2017-02-23__manha__B3_CD202_IRRIG_REPROD00006.asd,B3_CD202_IRRIG_REPROD00006.asd,B3,3,6,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8173622300162305,0.7468254545099499,1.0176734642113738,0.06573544960979309,0.9890778939341888,716.1901048380337
2017-02-23__manha__B3_CD202_IRRIG_REPROD00007.asd,B3_CD202_IRRIG_REPROD00007.asd,B3,3,7,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8167557126184444,0.7431127494149878,1.0176808988212287,0.06579229276100061,0.989356656662324,716.158917512
2017-02-23__manha__B4_CD202_IRRIG_REPROD00000.asd,B4_CD202_IRRIG_REPROD00000.asd,B4,4,0,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8128929597899084,0.8198315697818753,1.0212254294093692,0.07257139602066368,0.971052943929726,718.6674180370566
2017-02-23__manha__B4_CD202_IRRIG_REPROD00001.asd,B4_CD202_IRRIG_REPROD00001.asd,B4,4,1,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8131465872028557,0.8171856419787775,1.021377471383419,0.0729214935244915,0.9722170953968753,718.6339554824585
2017-02-23__manha__B4_CD202_IRRIG_REPROD00002.asd,B4_CD202_IRRIG_REPROD00002.asd,B4,4,2,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8127264801648791,0.8142903166056759,1.0214374468410887,0.07348670278489733,0.9729175406245725,718.6063885220944
2017-02-23__manha__B4_CD202_IRRIG_REPROD00003.asd,B4_CD202_IRRIG_REPROD00003.asd,B4,4,3,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8120511108816932,0.8106688025308151,1.0214626702358258,0.07347051772623356,0.9739971153133263,718.5832711617829
2017-02-23__manha__B4_CD202_IRRIG_REPROD00004.asd,B4_CD202_IRRIG_REPROD00004.asd,B4,4,4,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.801476554085016,0.7974477400119774,1.0194906784464817,0.07926220981441608,0.9823534607003626,718.0787084216563
2017-02-23__manha__B4_CD202_IRRIG_REPROD00005.asd,B4_CD202_IRRIG_REPROD00005.asd,B4,4,5,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8017663855792777,0.7950029374364185,1.0198376079137637,0.08063983614756842,0.982058176495094,718.0410539346179
2017-02-23__manha__B4_CD202_IRRIG_REPROD00006.asd,B4_CD202_IRRIG_REPROD00006.asd,B4,4,6,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8011750863570244,0.7916771598753556,1.0198048270435103,0.07999365526577583,0.9813161963824348,718.0379596880434
2017-02-23__manha__B4_CD202_IRRIG_REPROD00007.asd,B4_CD202_IRRIG_REPROD00007.asd,B4,4,7,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,manha,manha,0.8002915292089234,0.7879071558563319,1.0197966325824064,0.07972880399859253,0.9816175191146796,718.035545542331
2017-02-23__tarde__B1_CD202_IRRIG_REPROD00000.asd,B1_CD202_IRRIG_REPROD00000.asd,B1,1,0,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,tarde,tarde,0.7939664086730607,0.8248031628817661,1.0196707568327261,0.07050911150175618,0.9917191046817018,717.6908774080789
2017-02-23__tarde__B1_CD202_IRRIG_REPROD00001.asd,B1_CD202_IRRIG_REPROD00001.asd,B1,1,1,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,tarde,tarde,0.7904843404656804,0.8220481311043,1.0194018791277377,0.0701246715975896,0.9904706602783765,717.6861875260508
2017-02-23__tarde__B1_CD202_IRRIG_REPROD00002.asd,B1_CD202_IRRIG_REPROD00002.asd,B1,1,2,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,tarde,tarde,0.7874668285458544,0.8183776438976142,1.019081924559814,0.06929147475605087,0.9898967111436087,717.6836680595959
2017-02-23__tarde__B1_CD202_IRRIG_REPROD00003.asd,B1_CD202_IRRIG_REPROD00003.asd,B1,1,3,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,tarde,tarde,0.7846994045029768,0.81312816862266,1.0190145686777998,0.06893197457308611,0.988886801744151,717.6834685561258
2017-02-23__tarde__B1_CD202_IRRIG_REPROD00004.asd,B1_CD202_IRRIG_REPROD00004.asd,B1,1,4,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,tarde,tarde,0.8324433904139287,0.8471844106543049,1.017343964274627,0.08584155003347677,0.9784834941108421,717.6047009570315
2017-02-23__tarde__B1_CD202_IRRIG_REPROD00005.asd,B1_CD202_IRRIG_REPROD00005.asd,B1,1,5,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,tarde,tarde,0.8307679005820263,0.8422375629981682,1.017119447763963,0.08566805823758245,0.9782029049499007,717.6044000125952
2017-02-23__tarde__B1_CD202_IRRIG_REPROD00006.asd,B1_CD202_IRRIG_REPROD00006.asd,B1,1,6,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,tarde,tarde,0.8285881000063778,0.8401169247381727,1.0170981451288539,0.0851529960616737,0.977389762529563,717.5990547563513
2017-02-23__tarde__B1_CD202_IRRIG_REPROD00007.asd,B1_CD202_IRRIG_REPROD00007.asd,B1,1,7,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,tarde,tarde,0.8269168448064023,0.8374558801538272,1.0168976210029272,0.08472001031413529,0.977206453881611,717.5987579256682
2017-02-23__tarde__B2_CD202_IRRIG_REPROD00000.asd,B2_CD202_IRRIG_REPROD00000.asd,B2,2,0,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,tarde,tarde,0.7836718362475407,0.8369720968369081,1.0181856241146918,0.07451268517249622,0.9676077892917438,718.2209154662312
2017-02-23__tarde__B2_CD202_IRRIG_REPROD00001.asd,B2_CD202_IRRIG_REPROD00001.asd,B2,2,1,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,tarde,tarde,0.7824614158628777,0.8350878907231852,1.0182700184589313,0.07449148784085495,0.9667416955701996,718.2178579699589
2017-02-23__tarde__B2_CD202_IRRIG_REPROD00002.asd,B2_CD202_IRRIG_REPROD00002.asd,B2,2,2,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,tarde,tarde,0.781548881962508,0.8344532974841947,1.018355200009529,0.07435871798215975,0.966594136592426,718.2114253856103
2017-02-23__tarde__B2_CD202_IRRIG_REPROD00003.asd,B2_CD202_IRRIG_REPROD00003.asd,B2,2,3,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,tarde,tarde,0.7812180313512815,0.8329529975460525,1.0183245654460897,0.0745619101397068,0.9669250601644662,718.2091025038493
2017-02-23__tarde__B2_CD202_IRRIG_REPROD00004.asd,B2_CD202_IRRIG_REPROD00004.asd,B2,2,4,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,tarde,tarde,0.8221033313703333,0.7717941932727013,1.0247370209882327,0.06568116446185213,0.9972367703531847,717.4578973648601
2017-02-23__tarde__B2_CD202_IRRIG_REPROD00005.asd,B2_CD202_IRRIG_REPROD00005.asd,B2,2,5,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,tarde,tarde,0.822458930728967,0.7715241823979695,1.0245967485369076,0.06594115353594333,0.9973315490648859,717.4550297062485
2017-02-23__tarde__B2_CD202_IRRIG_REPROD00006.asd,B2_CD202_IRRIG_REPROD00006.asd,B2,2,6,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,tarde,tarde,0.8224089683903626,0.7715882720096434,1.024630456573743,0.06624943547304644,0.9969107461280295,717.4471107447483
2017-02-23__tarde__B2_CD202_IRRIG_REPROD00007.asd,B2_CD202_IRRIG_REPROD00007.asd,B2,2,7,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,tarde,tarde,0.8223687738505087,0.771892359546557,1.0244406052464776,0.06606826151699893,0.9969639203371929,717.4452838907293
2017-02-23__tarde__B3_C202_IRRIG_REPROD00000.asd,B3_C202_IRRIG_REPROD00000.asd,B3,3,0,CD202,IRR,E,E (CD202 IRR),2017-02-23,dia2,tarde,tarde,0.7985921674999936,0.8229504761098784,1.0211074398123592,0.054726422327011644,0.9659346207804861,716.3879440294759
