wavelength,direction_label,vip,coefficient,abs_coefficient,optimal_score
2133,irrigado,1.3373324352,0.0011658844,0.0011658844,1.3419547160
815,nao_irrigado,0.9458364589,-0.0070584585,0.0070584585,1.3384929442
847,irrigado,1.1797948457,0.0035240334,0.0035240334,1.3357490984
2270,nao_irrigado,1.1784974538,-0.0035417552,0.0035417552,1.3350699812
2154,irrigado,1.3264279761,0.0013076298,0.0013076298,1.3335831076
1421,irrigado,1.3768387622,0.0005453132,0.0005453132,1.3327118368
1042,nao_irrigado,0.9640883799,-0.0067544147,0.0067544147,1.3278118195
1420,irrigado,1.3770212732,0.0005280786,0.0005280786,1.3273571051
1672,irrigado,1.0903255790,0.0048450832,0.0048450832,1.3254966178
1918,irrigado,1.1424914843,0.0040280285,0.0040280285,1.3141700176
1446,nao_irrigado,1.3384939117,-0.0010508006,0.0010508006,1.3058795926
841,irrigado,1.1790859296,0.0034505996,0.0034505996,1.3046478742
510,irrigado,1.0292742323,0.0057082223,0.0057082223,1.3043371234
829,irrigado,1.1332717833,0.0041320729,0.0041320729,1.3012498374
1427,nao_irrigado,1.3807631755,-0.0003993537,0.0003993537,1.3006210179
1432,nao_irrigado,1.3770471729,-0.0004530939,0.0004530939,1.2997781274
2290,irrigado,1.2164831296,0.0028628558,0.0028628558,1.2957863923
467,nao_irrigado,1.2229974487,-0.0027560377,0.0027560377,1.2926021709
1438,nao_irrigado,1.3673565769,-0.0005771635,0.0005771635,1.2916370519
1422,irrigado,1.3762264324,0.0004401731,0.0004401731,1.2904264905
1435,nao_irrigado,1.3720660692,-0.0004831355,0.0004831355,1.2831221035
824,irrigado,1.0930407958,0.0046772554,0.0046772554,1.2785809808
511,irrigado,1.0286485981,0.0056417232,0.0056417232,1.2762639923
512,irrigado,1.0306324679,0.0056045151,0.0056045151,1.2735648299
466,nao_irrigado,1.2197844348,-0.0027465233,0.0027465233,1.2711762597
1593,irrigado,1.1570612291,0.0036706730,0.0036706730,1.2632552726
1709,irrigado,1.0947214830,0.0045884632,0.0045884632,1.2551202851
2367,nao_irrigado,0.9232196716,-0.0071653410,0.0071653410,1.2519512947
1434,nao_irrigado,1.3734057874,-0.0003751736,0.0003751736,1.2506735667
