wavelength,direction_label,vip,coefficient,abs_coefficient,optimal_score
896,nao_irrigado,0.9291525482,-0.0061234253,0.0061234253,0.4841793700
1421,nao_irrigado,1.2175587254,-0.0014469924,0.0014469924,0.4791105403
622,irrigado,1.0959198150,0.0034033160,0.0034033160,0.4761816227
411,nao_irrigado,1.0254728339,-0.0045213443,0.0045213443,0.4697496962
1592,nao_irrigado,1.0149495400,-0.0046854946,0.0046854946,0.4678845137
686,irrigado,0.9650457507,0.0054907013,0.0054907013,0.4675058251
2261,nao_irrigado,1.1764162178,-0.0020682148,0.0020682148,0.4653191076
2283,nao_irrigado,1.2791585024,-0.0004045974,0.0004045974,0.4642479574
609,irrigado,1.0846540769,0.0035411115,0.0035411115,0.4621868316
404,irrigado,1.0667779878,0.0038106079,0.0038106079,0.4560618385
698,irrigado,1.0572963440,0.0039593687,0.0039593687,0.4546529242
867,irrigado,0.8690595193,0.0069911780,0.0069911780,0.4515084189
838,irrigado,1.0321928414,0.0043535763,0.0043535763,0.4510334594
2172,nao_irrigado,1.2741058257,-0.0004242926,0.0004242926,0.4446544815
631,nao_irrigado,0.9689638449,-0.0053499439,0.0053499439,0.4430125950
1450,nao_irrigado,1.1375804984,-0.0026139916,0.0026139916,0.4394557574
1543,nao_irrigado,1.1183089102,-0.0029207522,0.0029207522,0.4379843425
2099,irrigado,1.0454961889,0.0040940419,0.0040940419,0.4369394480
842,irrigado,0.9749914677,0.0052284809,0.0052284809,0.4354026665
873,irrigado,0.9596600825,0.0054605689,0.0054605689,0.4304516046
2471,irrigado,0.7055567294,0.0095648935,0.0095648935,0.4298899070
489,nao_irrigado,1.0924335806,-0.0033121412,0.0033121412,0.4295288823
829,irrigado,0.9222619159,0.0060585736,0.0060585736,0.4284531403
644,irrigado,1.0833321031,0.0034352271,0.0034352271,0.4219427155
2189,irrigado,1.0200306328,0.0044579706,0.0044579706,0.4218933391
2059,irrigado,1.0001763238,0.0047642914,0.0047642914,0.4173047581
423,irrigado,0.9460346158,0.0056382603,0.0056382603,0.4170149301
608,irrigado,1.0889998723,0.0032948126,0.0032948126,0.4064998916
2314,irrigado,1.1538999284,0.0022399588,0.0022399588,0.4045635436
2408,nao_irrigado,1.1606439507,-0.0021273879,0.0021273879,0.4034271720
1420,nao_irrigado,1.2224689980,-0.0011148775,0.0011148775,0.3991674782
1189,irrigado,0.8918072420,0.0064421080,0.0064421080,0.3941100961
547,nao_irrigado,0.9789635048,-0.0050317715,0.0050317715,0.3934892015
632,nao_irrigado,0.9745658743,-0.0050756446,0.0050756446,0.3848901577
1799,nao_irrigado,1.2192966210,-0.0011136934,0.0011136934,0.3825800463
546,nao_irrigado,0.9728685293,-0.0050948919,0.0050948919,0.3823029520
824,irrigado,1.0015089134,0.0046256367,0.0046256367,0.3802629175
1087,nao_irrigado,0.8769193968,-0.0066287105,0.0066287105,0.3770401567
1805,irrigado,1.0708798804,0.0034901541,0.0034901541,0.3756754445
1231,irrigado,0.9295151699,0.0057467377,0.0057467377,0.3668978449
1919,nao_irrigado,1.0997026315,-0.0029895716,0.0029895716,0.3646595962
442,irrigado,0.9557004651,0.0053127165,0.0053127165,0.3634541678
1004,nao_irrigado,1.2480130290,-0.0005856249,0.0005856249,0.3623277337
2365,irrigado,0.7876740124,0.0080054314,0.0080054314,0.3563526717
420,irrigado,0.9716437350,0.0050231815,0.0050231815,0.3533636446
697,irrigado,1.0369415177,0.0039664147,0.0039664147,0.3528549267
1794,irrigado,1.1102728935,0.0027592929,0.0027592929,0.3458504274
1542,nao_irrigado,1.1154167696,-0.0026738056,0.0026738056,0.3451019677
2078,irrigado,1.0751168406,0.0033196846,0.0033196846,0.3434147902
1088,nao_irrigado,0.8833706099,-0.0064167309,0.0064167309,0.3429673916
1635,irrigado,1.0306791685,0.0040324812,0.0040324812,0.3417450374
791,nao_irrigado,0.8668936124,-0.0066789815,0.0066789815,0.3417010137
514,irrigado,1.0335941004,0.0039833981,0.0039833981,0.3411187466
971,nao_irrigado,0.9280079625,-0.0056829200,0.0056829200,0.3390114497
2105,irrigado,1.0693398003,0.0033930839,0.0033930839,0.3371043018
2361,irrigado,0.8135427410,0.0075246126,0.0075246126,0.3364904881
2302,nao_irrigado,1.0745473045,-0.0033006114,0.0033006114,0.3344718302
1448,nao_irrigado,1.1451289959,-0.0021574701,0.0021574701,0.3336497293
496,irrigado,1.0911827104,0.0030251858,0.0030251858,0.3323809050
470,nao_irrigado,1.1232468832,-0.0025005405,0.0025005405,0.3303205037
1234,nao_irrigado,0.9122015827,-0.0059107463,0.0059107463,0.3302850452
468,nao_irrigado,1.1616757619,-0.0018784268,0.0018784268,0.3299616276
996,irrigado,1.2379356733,0.0006332624,0.0006332624,0.3258921608
888,nao_irrigado,0.9092708826,-0.0059417837,0.0059417837,0.3251234379
2446,irrigado,0.8808570266,0.0064002804,0.0064002804,0.3249185362
2301,nao_irrigado,0.9120886653,-0.0058833099,0.0058833099,0.3210306519
603,irrigado,1.1320184910,0.0023269422,0.0023269422,0.3202453057
604,irrigado,1.1174286510,0.0025622018,0.0025622018,0.3200871331
943,nao_irrigado,0.8997089151,-0.0060797430,0.0060797430,0.3198878199
1649,nao_irrigado,1.1736121488,-0.0016356392,0.0016356392,0.3141780847
1768,nao_irrigado,0.9583139875,-0.0051144122,0.0051144122,0.3140934011
687,irrigado,0.9798116656,0.0047582887,0.0047582887,0.3113296076
1637,irrigado,1.0203814767,0.0040952895,0.0040952895,0.3089814733
1000,nao_irrigado,1.2397113979,-0.0005471390,0.0005471390,0.3077290608
685,irrigado,0.9298096832,0.0055466080,0.0055466080,0.3051081294
1001,nao_irrigado,1.2418768107,-0.0005028247,0.0005028247,0.3047804858
1002,nao_irrigado,1.2425532364,-0.0004895546,0.0004895546,0.3040405241
1401,irrigado,1.0244907194,0.0040107939,0.0040107939,0.3032590112
1003,nao_irrigado,1.2431115805,-0.0004739958,0.0004739958,0.3019732560
2106,irrigado,1.0779730037,0.0031389093,0.0031389093,0.3008379567
602,irrigado,1.1474957176,0.0020073947,0.0020073947,0.2982809502
403,irrigado,1.0460261752,0.0036459095,0.0036459095,0.2979174710
1673,irrigado,0.9984562703,0.0044101214,0.0044101214,0.2965010555
601,irrigado,1.1655747125,0.0017094688,0.0017094688,0.2964515769
2333,nao_irrigado,0.9471684278,-0.0052357207,0.0052357207,0.2954984995
400,irrigado,0.9402023460,0.0053469815,0.0053469815,0.2950856462
739,nao_irrigado,1.0537899262,-0.0035088487,0.0035088487,0.2942471525
2213,irrigado,0.9730264496,0.0048123919,0.0048123919,0.2937639217
1631,nao_irrigado,1.0787694254,-0.0031011072,0.0031011072,0.2929525531
999,nao_irrigado,1.2390959193,-0.0005074353,0.0005074353,0.2920264988
600,irrigado,1.1854969644,0.0013674997,0.0013674997,0.2901129059
1418,irrigado,1.2332077836,0.0005964604,0.0005964604,0.2900902016
457,nao_irrigado,1.1643174032,-0.0016857026,0.0016857026,0.2825093666
503,irrigado,1.0203055603,0.0040064126,0.0040064126,0.2804844364
415,nao_irrigado,0.9838943241,-0.0045925926,0.0045925926,0.2797900574
740,nao_irrigado,1.0473229228,-0.0035573471,0.0035573471,0.2765351248
607,irrigado,1.0939589745,0.0028031015,0.0028031015,0.2763309723
895,nao_irrigado,0.9529423254,-0.0050811879,0.0050811879,0.2761328848
