wavelength,PC1,PC2,PC3,PC4,PC5
618,-0.010086151934916538,0.035638692014227376,0.04800700316115934,0.010084679491698126,-0.021723062081120653
619,-0.010201979770544442,0.03558291870774998,0.04792845786962883,0.009066658414721927,-0.021320736732618046
620,-0.01030594730836423,0.035524313800117176,0.04785613200277976,0.008133241057829341,-0.02100482982336389
621,-0.010399464994611576,0.035473375830504694,0.047780839695807986,0.007300100775142173,-0.02072263094707971
622,-0.01048023037610071,0.03543558444592109,0.047704954591592144,0.006590761761568707,-0.020448646304577836
623,-0.010540576847783277,0.035403810757387945,0.04765146829921142,0.0060345879443471345,-0.02024597017485219
624,-0.010592778073940568,0.03536598464712795,0.0476151166087149,0.005573462515957975,-0.02007116744353963
625,-0.010635598798996624,0.03534252792915504,0.04757185946731144,0.005205993215881242,-0.019879869109307124
626,-0.010665601347106335,0.035351377796841964,0.04750622649351207,0.004932502336328591,-0.019636133943913246
627,-0.010689280805143461,0.03535102593458072,0.04746549607225611,0.004681596310398272,-0.01932023542739277
628,-0.010707563516682771,0.03534184459018005,0.047447723029808236,0.004463811049880807,-0.01914407682961095
629,-0.010722874048639745,0.03533471242113304,0.04743113205647012,0.004265577641836629,-0.019090391455724706
