sample_id,data_coleta_iso,genotipo_normalizado,condicao_normalizada,turno,PC1,PC2,PC3,PC4,PC5
B1_BR16_IRRIG_REPROD00007.asd,2017-02-27,BR16,irrigado,manha,-69.22019111800866,2.978934123292379,-3.68479443422954,-2.7204831543506582,-3.6108179785529746
B1_BR16_NIRRIG_REPROD00000.asd,2017-02-27,BR16,nao_irrigado,manha,71.51541412867165,4.204804088056999,-3.6490424795637426,-10.854676100371337,2.0425662814984045
B1_BR16_NIRRIG_REPROD00001.asd,2017-02-27,BR16,nao_irrigado,manha,72.77868720551103,5.1541782684483,-3.51841215377732,-11.202531524517902,2.095514706764761
B1_BR16_NIRRIG_REPROD00002.asd,2017-02-27,BR16,nao_irrigado,manha,74.52201069494414,6.135311509662576,-3.508890328629202,-11.351927159810973,2.0264573382775986
B1_BR16_NIRRIG_REPROD00003.asd,2017-02-27,BR16,nao_irrigado,manha,76.3710414246929,6.8789083672866855,-3.447165377013054,-11.304454239868823,1.8015358168520477
B1_BR16_NIRRIG_REPROD00004.asd,2017-02-27,BR16,nao_irrigado,manha,27.370455159984186,-11.01536253755493,-2.3790514475500797,-4.634446890902814,0.7461639480622727
B1_BR16_NIRRIG_REPROD00005.asd,2017-02-27,BR16,nao_irrigado,manha,28.08926252056501,-10.512835137533022,-3.036621548764854,-4.6460242355760935,0.7082643989168858
B1_BR16_NIRRIG_REPROD00006.asd,2017-02-27,BR16,nao_irrigado,manha,29.170974027567095,-9.83651619002451,-2.9834152317315743,-5.022794025032139,0.898606384678841
B1_BR16_NIRRIG_REPROD00007.asd,2017-02-27,BR16,nao_irrigado,manha,30.47348083708042,-9.367333410574133,-3.161659081422685,-4.993699402673192,0.8173938237387982
B1_CD202_IRRIG_REPROD00000.asd,2017-02-27,CD202,irrigado,manha,-48.51467402705657,2.265091094467433,5.956075660353586,-5.581117973955569,-2.7967765409794008
B1_CD202_IRRIG_REPROD00001.asd,2017-02-27,CD202,irrigado,manha,-49.04036840676687,2.488277103228455,6.0006994465446635,-5.087864906447255,-2.986430275020201
B1_CD202_IRRIG_REPROD00002.asd,2017-02-27,CD202,irrigado,manha,-49.84266030461017,3.2034539082566025,7.620825687962721,-5.7371945243143285,-2.6353651687681934
B1_CD202_IRRIG_REPROD00003.asd,2017-02-27,CD202,irrigado,manha,-51.10770740973525,3.28525313177739,7.63022328718752,-5.407257236681927,-2.770111002082479
