cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_NIRR,prob_IRR
BR16,NIRR,2017-02-27,dia6,4,B4,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9784548823488941,0.021545117651105818
CD202,IRR,2017-02-27,dia6,1,B1,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.008413148265226794,0.9915868517347732
CD202,IRR,2017-02-27,dia6,2,B2,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,2.505851494623424e-06,0.9999974941485054
CD202,IRR,2017-02-27,dia6,3,B3,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.022763666798476353,0.9772363332015239
CD202,IRR,2017-02-27,dia6,4,B4,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,1.5172031699305976e-05,0.9999848279683006
CD202,NIRR,2017-02-27,dia6,1,B1,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9722806924992204,0.027719307500779503
CD202,NIRR,2017-02-27,dia6,2,B2,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9907058263814951,0.009294173618504974
CD202,NIRR,2017-02-27,dia6,3,B3,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9908636863581575,0.009136313641842649
CD202,NIRR,2017-02-27,dia6,4,B4,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.991151374544367,0.008848625455632963
EMB48,IRR,2017-02-27,dia6,1,B1,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.01967753593797313,0.980322464062027
EMB48,IRR,2017-02-27,dia6,2,B2,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,2.5007490217360592e-06,0.9999974992509783
EMB48,IRR,2017-02-27,dia6,3,B3,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.012896639765987546,0.9871033602340125
EMB48,IRR,2017-02-27,dia6,4,B4,unico,unico,condicao,SVM (RBF),1,1,IRR,IRR,True,0.00855283387954403,0.991447166120456
EMB48,NIRR,2017-02-27,dia6,1,B1,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9917405816547713,0.008259418345228652
EMB48,NIRR,2017-02-27,dia6,2,B2,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9975020977755833,0.0024979022244167723
EMB48,NIRR,2017-02-27,dia6,3,B3,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9559310776019734,0.04406892239802662
EMB48,NIRR,2017-02-27,dia6,4,B4,unico,unico,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.8627088579856845,0.13729114201431547
BR16,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,0.2710983267096067,0.7289016732903931
BR16,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,0.021652301525639774,0.9783476984743601
BR16,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,6.796658851688007e-07,0.9999993203341148
BR16,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,1.9863261681563153e-06,0.9999980136738319
BR16,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9670927205690626,0.032907279430937256
BR16,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.8707548988403708,0.12924510115962917
BR16,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.8445034704138097,0.1554965295861904
BR16,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9731291995203152,0.026870800479684875
CD202,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,0.005648638716285679,0.9943513612837143
CD202,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,0.01209407846575722,0.9879059215342428
CD202,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,4.560785261275138e-07,0.9999995439214738
CD202,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,0.35426779182553253,0.6457322081744675
CD202,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9853235057066871,0.014676494293312853
CD202,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9802242200152501,0.019775779984749952
CD202,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.8910946774712704,0.10890532252872973
CD202,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9790986751372744,0.020901324862725418
EMB48,IRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,0.005500010997481864,0.9944999890025179
EMB48,IRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,0.023852785158957307,0.9761472148410427
EMB48,IRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,3.8601266694152644e-07,0.9999996139873331
EMB48,IRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao,SVM (RBF),1,1,IRR,IRR,True,0.022804475275844366,0.9771955247241556
EMB48,NIRR,2017-03-02,dia9,1,B1,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9839034440457306,0.01609655595426947
EMB48,NIRR,2017-03-02,dia9,2,B2,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9786718886783122,0.021328111321687826
EMB48,NIRR,2017-03-02,dia9,3,B3,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9901237150974367,0.009876284902563408
EMB48,NIRR,2017-03-02,dia9,4,B4,manha + tarde,manha + tarde,condicao,SVM (RBF),0,0,NIRR,NIRR,True,0.9955169022957618,0.004483097704238138
