sample_name,data_coleta,genotipo,condicao,y_true,y_pred_fit
B1_CD202_IRR_REP_RECUP00011.asd,2017-03-02,CD202,irrigado,1,0.9523125262
B1_CD202_NIRR_REP_RECUP00000.asd,2017-03-02,CD202,nao_irrigado,0,-0.2608173658
B1_CD202_NIRR_REP_RECUP00001.asd,2017-03-02,CD202,nao_irrigado,0,-0.2371775321
B1_CD202_NIRR_REP_RECUP00002.asd,2017-03-02,CD202,nao_irrigado,0,0.0581600251
B1_CD202_NIRR_REP_RECUP00003.asd,2017-03-02,CD202,nao_irrigado,0,-0.0069061000
B1_CD202_NIRR_REP_RECUP00004.asd,2017-03-02,CD202,nao_irrigado,0,0.1858588904
B1_CD202_NIRR_REP_RECUP00005.asd,2017-03-02,CD202,nao_irrigado,0,0.0169669717
B1_CD202_NIRR_REP_RECUP00006.asd,2017-03-02,CD202,nao_irrigado,0,0.0055992922
B1_CD202_NIRR_REP_RECUP00007.asd,2017-03-02,CD202,nao_irrigado,0,0.0993460107
B1_EMB48_IRR_REP_RECUP00000.asd,2017-03-02,EMB48,irrigado,1,0.8213082215
B1_EMB48_IRR_REP_RECUP00001.asd,2017-03-02,EMB48,irrigado,1,0.9161363631
B1_EMB48_IRR_REP_RECUP00002.asd,2017-03-02,EMB48,irrigado,1,1.0288048910
B1_EMB48_IRR_REP_RECUP00003.asd,2017-03-02,EMB48,irrigado,1,0.7900184907
B1_EMB48_IRR_REP_RECUP00004.asd,2017-03-02,EMB48,irrigado,1,1.1713155728
B1_EMB48_IRR_REP_RECUP00005.asd,2017-03-02,EMB48,irrigado,1,1.0089506430
B1_EMB48_IRR_REP_RECUP00006.asd,2017-03-02,EMB48,irrigado,1,1.0421998496
B1_EMB48_IRR_REP_RECUP00007.asd,2017-03-02,EMB48,irrigado,1,1.1800994901
B1_EMB48_NIRR_REP_RECUP00000.asd,2017-03-02,EMB48,nao_irrigado,0,0.1095796935
B1_EMB48_NIRR_REP_RECUP00001.asd,2017-03-02,EMB48,nao_irrigado,0,-0.0253995294
B1_EMB48_NIRR_REP_RECUP00002.asd,2017-03-02,EMB48,nao_irrigado,0,0.0533022415
B1_EMB48_NIRR_REP_RECUP00003.asd,2017-03-02,EMB48,nao_irrigado,0,-0.0549547988
B1_EMB48_NIRR_REP_RECUP00004.asd,2017-03-02,EMB48,nao_irrigado,0,-0.0613134707
B1_EMB48_NIRR_REP_RECUP00005.asd,2017-03-02,EMB48,nao_irrigado,0,0.0444627709
B1_EMB48_NIRR_REP_RECUP00006.asd,2017-03-02,EMB48,nao_irrigado,0,0.1112352471
B1_EMB48_NIRR_REP_RECUP00007.asd,2017-03-02,EMB48,nao_irrigado,0,0.2281732373
B2_BR16_IRR_REP_RECUP00000.asd,2017-03-02,BR16,irrigado,1,0.7639267978
B2_BR16_IRR_REP_RECUP00001.asd,2017-03-02,BR16,irrigado,1,0.7165412837
B2_BR16_IRR_REP_RECUP00002.asd,2017-03-02,BR16,irrigado,1,0.7365040884
B2_BR16_IRR_REP_RECUP00003.asd,2017-03-02,BR16,irrigado,1,0.9969979863
B2_BR16_IRR_REP_RECUP00004.asd,2017-03-02,BR16,irrigado,1,0.7533249246
B2_BR16_IRR_REP_RECUP00005.asd,2017-03-02,BR16,irrigado,1,0.8152897094
B2_BR16_IRR_REP_RECUP00006.asd,2017-03-02,BR16,irrigado,1,0.8230506697
B2_BR16_IRR_REP_RECUP00007.asd,2017-03-02,BR16,irrigado,1,0.9706687227
B2_BR16_NIRR_REP_RECUP00000.asd,2017-03-02,BR16,nao_irrigado,0,0.2825672032
B2_BR16_NIRR_REP_RECUP00001.asd,2017-03-02,BR16,nao_irrigado,0,-0.0203483667
B2_BR16_NIRR_REP_RECUP00002.asd,2017-03-02,BR16,nao_irrigado,0,0.0106524133
B2_BR16_NIRR_REP_RECUP00003.asd,2017-03-02,BR16,nao_irrigado,0,0.2122499062
B2_BR16_NIRR_REP_RECUP00004.asd,2017-03-02,BR16,nao_irrigado,0,-0.1598004740
B2_BR16_NIRR_REP_RECUP00005.asd,2017-03-02,BR16,nao_irrigado,0,-0.1941141387
B2_BR16_NIRR_REP_RECUP00006.asd,2017-03-02,BR16,nao_irrigado,0,0.0138380370
B2_BR16_NIRR_REP_RECUP00007.asd,2017-03-02,BR16,nao_irrigado,0,0.0767689954
B2_CD202_IRR_REP_RECUP00000.asd,2017-03-02,CD202,irrigado,1,1.1690329689
B2_CD202_IRR_REP_RECUP00001.asd,2017-03-02,CD202,irrigado,1,0.8857814996
B2_CD202_IRR_REP_RECUP00002.asd,2017-03-02,CD202,irrigado,1,1.0041987446
B2_CD202_IRR_REP_RECUP00003.asd,2017-03-02,CD202,irrigado,1,0.9159107405
B2_CD202_IRR_REP_RECUP00004.asd,2017-03-02,CD202,irrigado,1,0.8581281258
B2_CD202_IRR_REP_RECUP00005.asd,2017-03-02,CD202,irrigado,1,1.0091613040
B2_CD202_IRR_REP_RECUP00006.asd,2017-03-02,CD202,irrigado,1,1.0182794882
B2_CD202_IRR_REP_RECUP00007.asd,2017-03-02,CD202,irrigado,1,1.2244183083
B2_CD202_NIRR_REP_RECUP00000.asd,2017-03-02,CD202,nao_irrigado,0,-0.0450052377
B2_CD202_NIRR_REP_RECUP00001.asd,2017-03-02,CD202,nao_irrigado,0,-0.0967523502
B2_CD202_NIRR_REP_RECUP00002.asd,2017-03-02,CD202,nao_irrigado,0,-0.0025306311
B2_CD202_NIRR_REP_RECUP00003.asd,2017-03-02,CD202,nao_irrigado,0,-0.1162972306
B2_CD202_NIRR_REP_RECUP00004.asd,2017-03-02,CD202,nao_irrigado,0,-0.4040780922
B2_CD202_NIRR_REP_RECUP00005.asd,2017-03-02,CD202,nao_irrigado,0,0.1172249086
B2_CD202_NIRR_REP_RECUP00006.asd,2017-03-02,CD202,nao_irrigado,0,-0.2486479881
B2_CD202_NIRR_REP_RECUP00007.asd,2017-03-02,CD202,nao_irrigado,0,-0.3766676385
B2_EMB48_IRR_REP_RECUP00000.asd,2017-03-02,EMB48,irrigado,1,1.1735774605
B2_EMB48_IRR_REP_RECUP00001.asd,2017-03-02,EMB48,irrigado,1,1.0877162195
B2_EMB48_IRR_REP_RECUP00002.asd,2017-03-02,EMB48,irrigado,1,1.0246053221
B2_EMB48_IRR_REP_RECUP00003.asd,2017-03-02,EMB48,irrigado,1,0.7642204799
B2_EMB48_IRR_REP_RECUP00004.asd,2017-03-02,EMB48,irrigado,1,0.7527858351
B2_EMB48_IRR_REP_RECUP00005.asd,2017-03-02,EMB48,irrigado,1,0.7055118251
B2_EMB48_IRR_REP_RECUP00006.asd,2017-03-02,EMB48,irrigado,1,0.7111862894
B2_EMB48_IRR_REP_RECUP00007.asd,2017-03-02,EMB48,irrigado,1,0.6635991606
B2_EMB48_NIRR_REP_RECUP00000.asd,2017-03-02,EMB48,nao_irrigado,0,0.1658706253
B2_EMB48_NIRR_REP_RECUP00001.asd,2017-03-02,EMB48,nao_irrigado,0,0.1657475397
B2_EMB48_NIRR_REP_RECUP00002.asd,2017-03-02,EMB48,nao_irrigado,0,0.2621357697
B2_EMB48_NIRR_REP_RECUP00003.asd,2017-03-02,EMB48,nao_irrigado,0,0.4112045675
B2_EMB48_NIRR_REP_RECUP00008.asd,2017-03-02,EMB48,nao_irrigado,0,0.0133921922
B2_EMB48_NIRR_REP_RECUP00009.asd,2017-03-02,EMB48,nao_irrigado,0,0.1058468915
B2_EMB48_NIRR_REP_RECUP00010.asd,2017-03-02,EMB48,nao_irrigado,0,0.3571208100
B2_EMB48_NIRR_REP_RECUP00011.asd,2017-03-02,EMB48,nao_irrigado,0,-0.0633113681
B3_BR16_IRR_REP_RECUP00000.asd,2017-03-02,BR16,irrigado,1,1.1515919133
B3_BR16_IRR_REP_RECUP00001.asd,2017-03-02,BR16,irrigado,1,1.1022636065
B3_BR16_IRR_REP_RECUP00002.asd,2017-03-02,BR16,irrigado,1,1.1203791183
B3_BR16_IRR_REP_RECUP00003.asd,2017-03-02,BR16,irrigado,1,1.1880165054
B3_BR16_IRR_REP_RECUP00004.asd,2017-03-02,BR16,irrigado,1,0.8632135559
B3_BR16_IRR_REP_RECUP00005.asd,2017-03-02,BR16,irrigado,1,1.0335163541
B3_BR16_IRR_REP_RECUP00006.asd,2017-03-02,BR16,irrigado,1,1.1412293604
B3_BR16_IRR_REP_RECUP00007.asd,2017-03-02,BR16,irrigado,1,0.8612044678
B3_BR16_NIRR_REP_RECUP00000.asd,2017-03-02,BR16,nao_irrigado,0,-0.1570869174
B3_BR16_NIRR_REP_RECUP00001.asd,2017-03-02,BR16,nao_irrigado,0,-0.1175682514
B3_BR16_NIRR_REP_RECUP00002.asd,2017-03-02,BR16,nao_irrigado,0,-0.1328328844
B3_BR16_NIRR_REP_RECUP00003.asd,2017-03-02,BR16,nao_irrigado,0,0.3764411894
B3_BR16_NIRR_REP_RECUP00004.asd,2017-03-02,BR16,nao_irrigado,0,0.0819756511
B3_BR16_NIRR_REP_RECUP00005.asd,2017-03-02,BR16,nao_irrigado,0,-0.1537502597
B3_BR16_NIRR_REP_RECUP00006.asd,2017-03-02,BR16,nao_irrigado,0,-0.1448609100
B3_BR16_NIRR_REP_RECUP00007.asd,2017-03-02,BR16,nao_irrigado,0,-0.2349752505
B3_CD202_IRR_REP_RECUP00000.asd,2017-03-02,CD202,irrigado,1,1.2301047016
B3_CD202_IRR_REP_RECUP00001.asd,2017-03-02,CD202,irrigado,1,1.0548673531
B3_CD202_IRR_REP_RECUP00002.asd,2017-03-02,CD202,irrigado,1,1.1365416939
B3_CD202_IRR_REP_RECUP00003.asd,2017-03-02,CD202,irrigado,1,1.1378024771
B3_CD202_IRR_REP_RECUP00004.asd,2017-03-02,CD202,irrigado,1,0.9072697141
B3_CD202_IRR_REP_RECUP00005.asd,2017-03-02,CD202,irrigado,1,0.9632427261
B3_CD202_IRR_REP_RECUP00006.asd,2017-03-02,CD202,irrigado,1,0.7821003424
B3_CD202_IRR_REP_RECUP00007.asd,2017-03-02,CD202,irrigado,1,1.0694947766
B3_CD202_NIRR_REP_RECUP00000.asd,2017-03-02,CD202,nao_irrigado,0,-0.2698060558
B3_CD202_NIRR_REP_RECUP00001.asd,2017-03-02,CD202,nao_irrigado,0,0.0794382469
B3_CD202_NIRR_REP_RECUP00002.asd,2017-03-02,CD202,nao_irrigado,0,-0.1861157730
B3_CD202_NIRR_REP_RECUP00003.asd,2017-03-02,CD202,nao_irrigado,0,0.0710265535
B3_CD202_NIRR_REP_RECUP00004.asd,2017-03-02,CD202,nao_irrigado,0,0.0759656986
B3_CD202_NIRR_REP_RECUP00005.asd,2017-03-02,CD202,nao_irrigado,0,0.1936871425
B3_CD202_NIRR_REP_RECUP00006.asd,2017-03-02,CD202,nao_irrigado,0,0.0314336817
B3_CD202_NIRR_REP_RECUP00007.asd,2017-03-02,CD202,nao_irrigado,0,0.2658087506
B3_EMB48_IRR_REP_RECUP00000.asd,2017-03-02,EMB48,irrigado,1,0.9378460184
B3_EMB48_IRR_REP_RECUP00001.asd,2017-03-02,EMB48,irrigado,1,0.7242917867
B3_EMB48_IRR_REP_RECUP00002.asd,2017-03-02,EMB48,irrigado,1,0.9463731038
B3_EMB48_IRR_REP_RECUP00003.asd,2017-03-02,EMB48,irrigado,1,0.7942454411
B3_EMB48_IRR_REP_RECUP00004.asd,2017-03-02,EMB48,irrigado,1,0.7289990738
B3_EMB48_IRR_REP_RECUP00005.asd,2017-03-02,EMB48,irrigado,1,0.9822964479
B3_EMB48_IRR_REP_RECUP00006.asd,2017-03-02,EMB48,irrigado,1,0.9789143597
B3_EMB48_IRR_REP_RECUP00007.asd,2017-03-02,EMB48,irrigado,1,1.1361540089
B3_EMB48_NIRR_REP_RECUP00000.asd,2017-03-02,EMB48,nao_irrigado,0,0.0614840150
B3_EMB48_NIRR_REP_RECUP00001.asd,2017-03-02,EMB48,nao_irrigado,0,-0.2207037286
B3_EMB48_NIRR_REP_RECUP00002.asd,2017-03-02,EMB48,nao_irrigado,0,-0.2447256263
B3_EMB48_NIRR_REP_RECUP00003.asd,2017-03-02,EMB48,nao_irrigado,0,-0.1878568834
B3_EMB48_NIRR_REP_RECUP00004.asd,2017-03-02,EMB48,nao_irrigado,0,0.1100059972
B3_EMB48_NIRR_REP_RECUP00005.asd,2017-03-02,EMB48,nao_irrigado,0,0.1094625436
B3_EMB48_NIRR_REP_RECUP00006.asd,2017-03-02,EMB48,nao_irrigado,0,0.2089337075
B3_EMB48_NIRR_REP_RECUP00007.asd,2017-03-02,EMB48,nao_irrigado,0,0.1157938716
B4_BR16_IRR_REP_RECUP00000.asd,2017-03-02,BR16,irrigado,1,0.9616897211
B4_BR16_IRR_REP_RECUP00001.asd,2017-03-02,BR16,irrigado,1,0.8398622217
B4_BR16_IRR_REP_RECUP00002.asd,2017-03-02,BR16,irrigado,1,0.8522151594
B4_BR16_IRR_REP_RECUP00003.asd,2017-03-02,BR16,irrigado,1,0.9780048231
B4_BR16_IRR_REP_RECUP00004.asd,2017-03-02,BR16,irrigado,1,0.8488004026
B4_BR16_IRR_REP_RECUP00005.asd,2017-03-02,BR16,irrigado,1,0.8530999915
B4_BR16_IRR_REP_RECUP00006.asd,2017-03-02,BR16,irrigado,1,0.7153280364
B4_BR16_IRR_REP_RECUP00007.asd,2017-03-02,BR16,irrigado,1,0.7498426812
B4_BR16_NIRR_REP_RECUP00000.asd,2017-03-02,BR16,nao_irrigado,0,0.0785227034
B4_BR16_NIRR_REP_RECUP00001.asd,2017-03-02,BR16,nao_irrigado,0,-0.1820082404
B4_BR16_NIRR_REP_RECUP00002.asd,2017-03-02,BR16,nao_irrigado,0,-0.0599246770
B4_BR16_NIRR_REP_RECUP00003.asd,2017-03-02,BR16,nao_irrigado,0,-0.2994054469
B4_BR16_NIRR_REP_RECUP00004.asd,2017-03-02,BR16,nao_irrigado,0,-0.3659450269
B4_BR16_NIRR_REP_RECUP00005.asd,2017-03-02,BR16,nao_irrigado,0,-0.0499423444
B4_BR16_NIRR_REP_RECUP00006.asd,2017-03-02,BR16,nao_irrigado,0,0.0391581344
B4_BR16_NIRR_REP_RECUP00007.asd,2017-03-02,BR16,nao_irrigado,0,0.1566844321
B4_CD202_IRR_REP_RECUP00000.asd,2017-03-02,CD202,irrigado,1,0.9591499456
B4_CD202_IRR_REP_RECUP00001.asd,2017-03-02,CD202,irrigado,1,0.9007637524
B4_CD202_IRR_REP_RECUP00002.asd,2017-03-02,CD202,irrigado,1,0.7988749829
B4_CD202_IRR_REP_RECUP00003.asd,2017-03-02,CD202,irrigado,1,0.9983393124
B4_CD202_IRR_REP_RECUP00004.asd,2017-03-02,CD202,irrigado,1,1.0892606836
B4_CD202_IRR_REP_RECUP00005.asd,2017-03-02,CD202,irrigado,1,1.0184329106
B4_CD202_IRR_REP_RECUP00006.asd,2017-03-02,CD202,irrigado,1,1.2094549139
B4_CD202_IRR_REP_RECUP00007.asd,2017-03-02,CD202,irrigado,1,0.9858227624
B4_CD202_NIRR_REP_RECUP00000.asd,2017-03-02,CD202,nao_irrigado,0,-0.0405623498
B4_CD202_NIRR_REP_RECUP00001.asd,2017-03-02,CD202,nao_irrigado,0,-0.0231203763
B4_CD202_NIRR_REP_RECUP00002.asd,2017-03-02,CD202,nao_irrigado,0,0.0150561881
B4_CD202_NIRR_REP_RECUP00003.asd,2017-03-02,CD202,nao_irrigado,0,-0.0988626403
B4_CD202_NIRR_REP_RECUP00004.asd,2017-03-02,CD202,nao_irrigado,0,-0.0182339354
B4_CD202_NIRR_REP_RECUP00005.asd,2017-03-02,CD202,nao_irrigado,0,0.0114947900
B4_CD202_NIRR_REP_RECUP00006.asd,2017-03-02,CD202,nao_irrigado,0,0.0729955562
B4_CD202_NIRR_REP_RECUP00007.asd,2017-03-02,CD202,nao_irrigado,0,-0.2367006098
B4_EMB48_IRR_REP_RECUP00000.asd,2017-03-02,EMB48,irrigado,1,0.9244642945
B4_EMB48_IRR_REP_RECUP00001.asd,2017-03-02,EMB48,irrigado,1,0.8197592674
B4_EMB48_IRR_REP_RECUP00002.asd,2017-03-02,EMB48,irrigado,1,1.0794682561
B4_EMB48_IRR_REP_RECUP00003.asd,2017-03-02,EMB48,irrigado,1,1.0361782342
B4_EMB48_IRR_REP_RECUP00004.asd,2017-03-02,EMB48,irrigado,1,0.9662578587
B4_EMB48_IRR_REP_RECUP00005.asd,2017-03-02,EMB48,irrigado,1,0.8589141747
B4_EMB48_IRR_REP_RECUP00006.asd,2017-03-02,EMB48,irrigado,1,1.1087292478
B4_EMB48_IRR_REP_RECUP00007.asd,2017-03-02,EMB48,irrigado,1,1.2288149123
B4_EMB48_NIRR_REP_RECUP00000.asd,2017-03-02,EMB48,nao_irrigado,0,0.1549898113
B4_EMB48_NIRR_REP_RECUP00001.asd,2017-03-02,EMB48,nao_irrigado,0,0.1397277642
B4_EMB48_NIRR_REP_RECUP00002.asd,2017-03-02,EMB48,nao_irrigado,0,0.1758008975
B4_EMB48_NIRR_REP_RECUP00003.asd,2017-03-02,EMB48,nao_irrigado,0,0.0472884728
B4_EMB48_NIRR_REP_RECUP00004.asd,2017-03-02,EMB48,nao_irrigado,0,-0.0231866640
B4_EMB48_NIRR_REP_RECUP00005.asd,2017-03-02,EMB48,nao_irrigado,0,-0.0490369966
B4_EMB48_NIRR_REP_RECUP00006.asd,2017-03-02,EMB48,nao_irrigado,0,0.0173777326
B4_EMB48_NIRR_REP_RECUP00007.asd,2017-03-02,EMB48,nao_irrigado,0,0.0872242028
B1_BR16_IRR_REP_RECUP00000.asd,2017-03-02,BR16,irrigado,1,0.8936534437
B1_BR16_IRR_REP_RECUP00001.asd,2017-03-02,BR16,irrigado,1,0.6375056918
B1_BR16_IRR_REP_RECUP00002.asd,2017-03-02,BR16,irrigado,1,0.7694661118
B1_BR16_IRR_REP_RECUP00003.asd,2017-03-02,BR16,irrigado,1,0.9139651164
B1_BR16_IRR_REP_RECUP00004.asd,2017-03-02,BR16,irrigado,1,0.9883486104
B1_BR16_IRR_REP_RECUP00005.asd,2017-03-02,BR16,irrigado,1,0.9100068642
B1_BR16_IRR_REP_RECUP00006.asd,2017-03-02,BR16,irrigado,1,0.9957559828
B1_BR16_IRR_REP_RECUP00007.asd,2017-03-02,BR16,irrigado,1,1.0615043376
B1_BR16_NIRR_REP_RECUP00000.asd,2017-03-02,BR16,nao_irrigado,0,-0.0183745299
B1_BR16_NIRR_REP_RECUP00001.asd,2017-03-02,BR16,nao_irrigado,0,-0.0730038129
B1_BR16_NIRR_REP_RECUP00002.asd,2017-03-02,BR16,nao_irrigado,0,0.0031071045
B1_BR16_NIRR_REP_RECUP00003.asd,2017-03-02,BR16,nao_irrigado,0,0.0444791038
B1_BR16_NIRR_REP_RECUP00004.asd,2017-03-02,BR16,nao_irrigado,0,-0.0271495693
B1_BR16_NIRR_REP_RECUP00005.asd,2017-03-02,BR16,nao_irrigado,0,0.0913123105
B1_BR16_NIRR_REP_RECUP00006.asd,2017-03-02,BR16,nao_irrigado,0,-0.0640641342
B1_BR16_NIRR_REP_RECUP00007.asd,2017-03-02,BR16,nao_irrigado,0,0.0486155952
B1_CD202_IRR_REP_RECUP00000.asd,2017-03-02,CD202,irrigado,1,0.8974965141
B1_CD202_IRR_REP_RECUP00001.asd,2017-03-02,CD202,irrigado,1,0.9396760436
B1_CD202_IRR_REP_RECUP00002.asd,2017-03-02,CD202,irrigado,1,0.9327054397
B1_CD202_IRR_REP_RECUP00003.asd,2017-03-02,CD202,irrigado,1,1.1004466993
B1_CD202_IRR_REP_RECUP00004.asd,2017-03-02,CD202,irrigado,1,1.1041378729
B1_CD202_IRR_REP_RECUP00005.asd,2017-03-02,CD202,irrigado,1,0.7802152687
B1_CD202_IRR_REP_RECUP00006.asd,2017-03-02,CD202,irrigado,1,1.1221013810
B1_CD202_IRR_REP_RECUP00007.asd,2017-03-02,CD202,irrigado,1,1.0514536937
B1_CD202_NIRR_REP_RECUP00000.asd,2017-03-02,CD202,nao_irrigado,0,0.1138068205
B1_CD202_NIRR_REP_RECUP00001.asd,2017-03-02,CD202,nao_irrigado,0,0.1280026845
B1_CD202_NIRR_REP_RECUP00002.asd,2017-03-02,CD202,nao_irrigado,0,-0.0290273668
B1_CD202_NIRR_REP_RECUP00003.asd,2017-03-02,CD202,nao_irrigado,0,-0.0444082799
B1_CD202_NIRR_REP_RECUP00004.asd,2017-03-02,CD202,nao_irrigado,0,0.4188998263
B1_CD202_NIRR_REP_RECUP00005.asd,2017-03-02,CD202,nao_irrigado,0,0.1801174630
B1_CD202_NIRR_REP_RECUP00006.asd,2017-03-02,CD202,nao_irrigado,0,0.1588116180
B1_CD202_NIRR_REP_RECUP00007.asd,2017-03-02,CD202,nao_irrigado,0,0.0958160402
B1_EMB48_IRR_REP_RECUP00000.asd,2017-03-02,EMB48,irrigado,1,1.0054618483
B1_EMB48_IRR_REP_RECUP00001.asd,2017-03-02,EMB48,irrigado,1,1.1149653936
B1_EMB48_IRR_REP_RECUP00002.asd,2017-03-02,EMB48,irrigado,1,0.9998832108
B1_EMB48_IRR_REP_RECUP00003.asd,2017-03-02,EMB48,irrigado,1,0.9920727099
B1_EMB48_IRR_REP_RECUP00004.asd,2017-03-02,EMB48,irrigado,1,0.7397251848
B1_EMB48_IRR_REP_RECUP00005.asd,2017-03-02,EMB48,irrigado,1,0.7366853276
B1_EMB48_IRR_REP_RECUP00006.asd,2017-03-02,EMB48,irrigado,1,0.9449583494
B1_EMB48_IRR_REP_RECUP00007.asd,2017-03-02,EMB48,irrigado,1,0.6664334442
B1_EMB48_NIRR_REP_RECUP00000.asd,2017-03-02,EMB48,nao_irrigado,0,0.0582070791
B1_EMB48_NIRR_REP_RECUP00001.asd,2017-03-02,EMB48,nao_irrigado,0,0.2714680358
B1_EMB48_NIRR_REP_RECUP00002.asd,2017-03-02,EMB48,nao_irrigado,0,0.2651657960
B1_EMB48_NIRR_REP_RECUP00003.asd,2017-03-02,EMB48,nao_irrigado,0,0.0824684810
B1_EMB48_NIRR_REP_RECUP00004.asd,2017-03-02,EMB48,nao_irrigado,0,0.1598468636
B1_EMB48_NIRR_REP_RECUP00005.asd,2017-03-02,EMB48,nao_irrigado,0,0.1987161095
B1_EMB48_NIRR_REP_RECUP00006.asd,2017-03-02,EMB48,nao_irrigado,0,0.3345177515
B1_EMB48_NIRR_REP_RECUP00007.asd,2017-03-02,EMB48,nao_irrigado,0,0.1766087434
B2_BR16_IRR_REP_RECUP00000.asd,2017-03-02,BR16,irrigado,1,0.8791181779
B2_BR16_IRR_REP_RECUP00001.asd,2017-03-02,BR16,irrigado,1,1.0701920508
B2_BR16_IRR_REP_RECUP00002.asd,2017-03-02,BR16,irrigado,1,0.7885140859
B2_BR16_IRR_REP_RECUP00003.asd,2017-03-02,BR16,irrigado,1,0.9574058183
B2_BR16_IRR_REP_RECUP00004.asd,2017-03-02,BR16,irrigado,1,0.8548893888
B2_BR16_IRR_REP_RECUP00005.asd,2017-03-02,BR16,irrigado,1,0.5742024740
B2_BR16_IRR_REP_RECUP00006.asd,2017-03-02,BR16,irrigado,1,0.4578809706
B2_BR16_IRR_REP_RECUP00007.asd,2017-03-02,BR16,irrigado,1,0.7238077536
B2_BR16_NIRR_REP_RECUP00008.asd,2017-03-02,BR16,nao_irrigado,0,0.0621944627
B2_BR16_NIRR_REP_RECUP00009.asd,2017-03-02,BR16,nao_irrigado,0,0.0752461003
B2_BR16_NIRR_REP_RECUP00010.asd,2017-03-02,BR16,nao_irrigado,0,-0.0188025967
B2_BR16_NIRR_REP_RECUP00011.asd,2017-03-02,BR16,nao_irrigado,0,0.1446155490
B2_BR16_NIRR_REP_RECUP00012.asd,2017-03-02,BR16,nao_irrigado,0,0.3266372653
B2_BR16_NIRR_REP_RECUP00013.asd,2017-03-02,BR16,nao_irrigado,0,0.0685815166
B2_BR16_NIRR_REP_RECUP00014.asd,2017-03-02,BR16,nao_irrigado,0,0.0869510037
B2_BR16_NIRR_REP_RECUP00015.asd,2017-03-02,BR16,nao_irrigado,0,-0.0380229222
B2_CD202_IRR_REP_RECUP00000.asd,2017-03-02,CD202,irrigado,1,0.9578762455
B2_CD202_IRR_REP_RECUP00001.asd,2017-03-02,CD202,irrigado,1,0.8634594148
B2_CD202_IRR_REP_RECUP00002.asd,2017-03-02,CD202,irrigado,1,0.9283101554
B2_CD202_IRR_REP_RECUP00003.asd,2017-03-02,CD202,irrigado,1,1.1581132625
B2_CD202_IRR_REP_RECUP00004.asd,2017-03-02,CD202,irrigado,1,0.7673822442
B2_CD202_IRR_REP_RECUP00005.asd,2017-03-02,CD202,irrigado,1,0.8676910878
B2_CD202_IRR_REP_RECUP00006.asd,2017-03-02,CD202,irrigado,1,0.9204784952
B2_CD202_IRR_REP_RECUP00007.asd,2017-03-02,CD202,irrigado,1,1.0304384950
B2_CD202_NIRR_REP_RECUP00000.asd,2017-03-02,CD202,nao_irrigado,0,0.1293541539
B2_CD202_NIRR_REP_RECUP00001.asd,2017-03-02,CD202,nao_irrigado,0,-0.0124269513
B2_CD202_NIRR_REP_RECUP00002.asd,2017-03-02,CD202,nao_irrigado,0,0.1464059861
B2_CD202_NIRR_REP_RECUP00003.asd,2017-03-02,CD202,nao_irrigado,0,0.1656610197
B2_CD202_NIRR_REP_RECUP00004.asd,2017-03-02,CD202,nao_irrigado,0,0.0121223681
B2_CD202_NIRR_REP_RECUP00005.asd,2017-03-02,CD202,nao_irrigado,0,0.4431494451
B2_CD202_NIRR_REP_RECUP00006.asd,2017-03-02,CD202,nao_irrigado,0,0.1029035890
B2_CD202_NIRR_REP_RECUP00007.asd,2017-03-02,CD202,nao_irrigado,0,-0.1403006299
B2_EMB48_IRR_REP_RECUP00000.asd,2017-03-02,EMB48,irrigado,1,0.8609700872
B2_EMB48_IRR_REP_RECUP00001.asd,2017-03-02,EMB48,irrigado,1,0.8466392208
B2_EMB48_IRR_REP_RECUP00002.asd,2017-03-02,EMB48,irrigado,1,1.1970866083
B2_EMB48_IRR_REP_RECUP00003.asd,2017-03-02,EMB48,irrigado,1,1.0913322894
B2_EMB48_IRR_REP_RECUP00004.asd,2017-03-02,EMB48,irrigado,1,1.0218987387
B2_EMB48_IRR_REP_RECUP00005.asd,2017-03-02,EMB48,irrigado,1,0.8905446912
B2_EMB48_IRR_REP_RECUP00006.asd,2017-03-02,EMB48,irrigado,1,0.7949193972
B2_EMB48_IRR_REP_RECUP00007.asd,2017-03-02,EMB48,irrigado,1,1.0039167364
B2_EMB48_NIRR_REP_RECUP00000.asd,2017-03-02,EMB48,nao_irrigado,0,0.1896774852
B2_EMB48_NIRR_REP_RECUP00001.asd,2017-03-02,EMB48,nao_irrigado,0,0.2273192817
B2_EMB48_NIRR_REP_RECUP00002.asd,2017-03-02,EMB48,nao_irrigado,0,0.3955055424
B2_EMB48_NIRR_REP_RECUP00003.asd,2017-03-02,EMB48,nao_irrigado,0,0.1459075839
B2_EMB48_NIRR_REP_RECUP00004.asd,2017-03-02,EMB48,nao_irrigado,0,0.3024068041
B2_EMB48_NIRR_REP_RECUP00005.asd,2017-03-02,EMB48,nao_irrigado,0,0.3055735954
B2_EMB48_NIRR_REP_RECUP00006.asd,2017-03-02,EMB48,nao_irrigado,0,0.0884308946
B2_EMB48_NIRR_REP_RECUP00007.asd,2017-03-02,EMB48,nao_irrigado,0,0.2257934587
B3_BR16_IRR_REP_RECUP00000.asd,2017-03-02,BR16,irrigado,1,1.1615772138
B3_BR16_IRR_REP_RECUP00001.asd,2017-03-02,BR16,irrigado,1,1.1033338423
B3_BR16_IRR_REP_RECUP00002.asd,2017-03-02,BR16,irrigado,1,1.2808750301
B3_BR16_IRR_REP_RECUP00003.asd,2017-03-02,BR16,irrigado,1,1.1634446416
