sample_name,data_coleta,genotipo,condicao,PC1,PC2
B3_CD202_NIRR_REP_RECUP00004.asd,2017-03-02,CD202,nao_irrigado,0.0087152663,0.0102663410
B3_CD202_NIRR_REP_RECUP00005.asd,2017-03-02,CD202,nao_irrigado,0.0108529800,0.0181956274
B3_CD202_NIRR_REP_RECUP00006.asd,2017-03-02,CD202,nao_irrigado,0.0128912840,0.0275472026
B3_CD202_NIRR_REP_RECUP00007.asd,2017-03-02,CD202,nao_irrigado,0.0144785260,0.0201837021
B3_EMB48_IRR_REP_RECUP00000.asd,2017-03-02,EMB48,irrigado,-0.0323195781,0.0155336791
B3_EMB48_IRR_REP_RECUP00001.asd,2017-03-02,EMB48,irrigado,-0.0329354637,-0.0082304555
B3_EMB48_IRR_REP_RECUP00002.asd,2017-03-02,EMB48,irrigado,-0.0336334576,-0.0134458899
B3_EMB48_IRR_REP_RECUP00003.asd,2017-03-02,EMB48,irrigado,-0.0328391711,-0.0037794631
B3_EMB48_IRR_REP_RECUP00004.asd,2017-03-02,EMB48,irrigado,-0.0384461007,0.0038165732
B3_EMB48_IRR_REP_RECUP00005.asd,2017-03-02,EMB48,irrigado,-0.0384120873,-0.0084984780
B3_EMB48_IRR_REP_RECUP00006.asd,2017-03-02,EMB48,irrigado,-0.0375393289,0.0035713313
B3_EMB48_IRR_REP_RECUP00007.asd,2017-03-02,EMB48,irrigado,-0.0390235560,-0.0285552758
B3_EMB48_NIRR_REP_RECUP00000.asd,2017-03-02,EMB48,nao_irrigado,-0.0049834470,0.0306254475
B3_EMB48_NIRR_REP_RECUP00001.asd,2017-03-02,EMB48,nao_irrigado,-0.0033893146,0.0371827832
B3_EMB48_NIRR_REP_RECUP00002.asd,2017-03-02,EMB48,nao_irrigado,-0.0009237359,0.0424019692
B3_EMB48_NIRR_REP_RECUP00003.asd,2017-03-02,EMB48,nao_irrigado,0.0012394675,0.0320708630
B3_EMB48_NIRR_REP_RECUP00004.asd,2017-03-02,EMB48,nao_irrigado,0.0235293095,0.0093063271
B3_EMB48_NIRR_REP_RECUP00005.asd,2017-03-02,EMB48,nao_irrigado,0.0239738411,0.0060263084
B3_EMB48_NIRR_REP_RECUP00006.asd,2017-03-02,EMB48,nao_irrigado,0.0260826438,0.0068335419
B3_EMB48_NIRR_REP_RECUP00007.asd,2017-03-02,EMB48,nao_irrigado,0.0269006751,0.0205003093
B4_BR16_IRR_REP_RECUP00000.asd,2017-03-02,BR16,irrigado,-0.0339809254,-0.0264745365
B4_BR16_IRR_REP_RECUP00001.asd,2017-03-02,BR16,irrigado,-0.0359097394,-0.0441978624
B4_BR16_IRR_REP_RECUP00002.asd,2017-03-02,BR16,irrigado,-0.0345250440,-0.0441845933
B4_BR16_IRR_REP_RECUP00003.asd,2017-03-02,BR16,irrigado,-0.0327579171,-0.0050585080
B4_BR16_IRR_REP_RECUP00004.asd,2017-03-02,BR16,irrigado,-0.0419864202,-0.0058408340
B4_BR16_IRR_REP_RECUP00005.asd,2017-03-02,BR16,irrigado,-0.0413315555,0.0020272877
B4_BR16_IRR_REP_RECUP00006.asd,2017-03-02,BR16,irrigado,-0.0410127638,-0.0070437136
B4_BR16_IRR_REP_RECUP00007.asd,2017-03-02,BR16,irrigado,-0.0430919724,-0.0415068235
B4_BR16_NIRR_REP_RECUP00000.asd,2017-03-02,BR16,nao_irrigado,-0.0496632047,-0.0159674061
B4_BR16_NIRR_REP_RECUP00001.asd,2017-03-02,BR16,nao_irrigado,-0.0486937104,-0.0063399469
B4_BR16_NIRR_REP_RECUP00002.asd,2017-03-02,BR16,nao_irrigado,-0.0444648664,0.0268716164
B4_BR16_NIRR_REP_RECUP00003.asd,2017-03-02,BR16,nao_irrigado,-0.0439341844,-0.0027057019
B4_BR16_NIRR_REP_RECUP00004.asd,2017-03-02,BR16,nao_irrigado,-0.0403616124,0.0005846460
B4_BR16_NIRR_REP_RECUP00005.asd,2017-03-02,BR16,nao_irrigado,-0.0369110228,0.0252060220
B4_BR16_NIRR_REP_RECUP00006.asd,2017-03-02,BR16,nao_irrigado,-0.0373418137,-0.0359050844
B4_BR16_NIRR_REP_RECUP00007.asd,2017-03-02,BR16,nao_irrigado,-0.0338746734,-0.0073947507
B4_CD202_IRR_REP_RECUP00000.asd,2017-03-02,CD202,irrigado,-0.0192672482,0.0040187236
B4_CD202_IRR_REP_RECUP00001.asd,2017-03-02,CD202,irrigado,-0.0181878566,0.0385655150
B4_CD202_IRR_REP_RECUP00002.asd,2017-03-02,CD202,irrigado,-0.0196445919,0.0150846858
B4_CD202_IRR_REP_RECUP00003.asd,2017-03-02,CD202,irrigado,-0.0188739125,0.0219581403
B4_CD202_IRR_REP_RECUP00004.asd,2017-03-02,CD202,irrigado,-0.0442251441,0.0379533728
B4_CD202_IRR_REP_RECUP00005.asd,2017-03-02,CD202,irrigado,-0.0434249039,0.0409140022
B4_CD202_IRR_REP_RECUP00006.asd,2017-03-02,CD202,irrigado,-0.0443914744,0.0359336602
B4_CD202_IRR_REP_RECUP00007.asd,2017-03-02,CD202,irrigado,-0.0464587175,-0.0035321161
B4_CD202_NIRR_REP_RECUP00000.asd,2017-03-02,CD202,nao_irrigado,-0.0010632102,0.0175812807
B4_CD202_NIRR_REP_RECUP00001.asd,2017-03-02,CD202,nao_irrigado,-0.0001366907,0.0065939308
B4_CD202_NIRR_REP_RECUP00002.asd,2017-03-02,CD202,nao_irrigado,0.0022014396,0.0288796487
B4_CD202_NIRR_REP_RECUP00003.asd,2017-03-02,CD202,nao_irrigado,0.0052659502,0.0477519131
B4_CD202_NIRR_REP_RECUP00004.asd,2017-03-02,CD202,nao_irrigado,0.0143493519,-0.0121238417
B4_CD202_NIRR_REP_RECUP00005.asd,2017-03-02,CD202,nao_irrigado,0.0169230592,-0.0056005664
B4_CD202_NIRR_REP_RECUP00006.asd,2017-03-02,CD202,nao_irrigado,0.0213056624,0.0069827627
B4_CD202_NIRR_REP_RECUP00007.asd,2017-03-02,CD202,nao_irrigado,0.0229779799,-0.0048317081
B4_EMB48_IRR_REP_RECUP00000.asd,2017-03-02,EMB48,irrigado,-0.0219864919,0.0092310961
B4_EMB48_IRR_REP_RECUP00001.asd,2017-03-02,EMB48,irrigado,-0.0220656354,-0.0192395994
B4_EMB48_IRR_REP_RECUP00002.asd,2017-03-02,EMB48,irrigado,-0.0223142274,-0.0456822790
B4_EMB48_IRR_REP_RECUP00003.asd,2017-03-02,EMB48,irrigado,-0.0214478936,-0.0172185465
B4_EMB48_IRR_REP_RECUP00004.asd,2017-03-02,EMB48,irrigado,-0.0390076361,-0.0039532194
B4_EMB48_IRR_REP_RECUP00005.asd,2017-03-02,EMB48,irrigado,-0.0394068227,0.0037999424
B4_EMB48_IRR_REP_RECUP00006.asd,2017-03-02,EMB48,irrigado,-0.0393993080,-0.0009305590
B4_EMB48_IRR_REP_RECUP00007.asd,2017-03-02,EMB48,irrigado,-0.0401559067,0.0057280451
B4_EMB48_NIRR_REP_RECUP00000.asd,2017-03-02,EMB48,nao_irrigado,0.0222745974,0.0021861412
B4_EMB48_NIRR_REP_RECUP00001.asd,2017-03-02,EMB48,nao_irrigado,0.0270467189,0.0300043420
B4_EMB48_NIRR_REP_RECUP00002.asd,2017-03-02,EMB48,nao_irrigado,0.0284328229,0.0159114703
B4_EMB48_NIRR_REP_RECUP00003.asd,2017-03-02,EMB48,nao_irrigado,0.0293903451,0.0140858425
B4_EMB48_NIRR_REP_RECUP00004.asd,2017-03-02,EMB48,nao_irrigado,0.0316986565,-0.0161401601
B4_EMB48_NIRR_REP_RECUP00005.asd,2017-03-02,EMB48,nao_irrigado,0.0337608220,0.0160447392
B4_EMB48_NIRR_REP_RECUP00006.asd,2017-03-02,EMB48,nao_irrigado,0.0348759413,0.0003764346
B4_EMB48_NIRR_REP_RECUP00007.asd,2017-03-02,EMB48,nao_irrigado,0.0356293103,-0.0050799681
B1_BR16_IRR_REP_RECUP00000.asd,2017-03-02,BR16,irrigado,-0.0739242599,0.0458304387
B1_BR16_IRR_REP_RECUP00001.asd,2017-03-02,BR16,irrigado,-0.0734364938,0.0585982409
B1_BR16_IRR_REP_RECUP00002.asd,2017-03-02,BR16,irrigado,-0.0748331863,0.0281783913
B1_BR16_IRR_REP_RECUP00003.asd,2017-03-02,BR16,irrigado,-0.0727661169,0.0598478739
B1_BR16_IRR_REP_RECUP00004.asd,2017-03-02,BR16,irrigado,-0.0495220479,0.0394523482
B1_BR16_IRR_REP_RECUP00005.asd,2017-03-02,BR16,irrigado,-0.0485643861,0.0408192928
B1_BR16_IRR_REP_RECUP00006.asd,2017-03-02,BR16,irrigado,-0.0493906863,0.0350977210
B1_BR16_IRR_REP_RECUP00007.asd,2017-03-02,BR16,irrigado,-0.0496226714,0.0163347118
B1_BR16_NIRR_REP_RECUP00000.asd,2017-03-02,BR16,nao_irrigado,-0.0660037739,0.0409932923
B1_BR16_NIRR_REP_RECUP00001.asd,2017-03-02,BR16,nao_irrigado,-0.0642977116,0.0537584708
B1_BR16_NIRR_REP_RECUP00002.asd,2017-03-02,BR16,nao_irrigado,-0.0638068798,0.0407657780
B1_BR16_NIRR_REP_RECUP00003.asd,2017-03-02,BR16,nao_irrigado,-0.0631189343,0.0588508836
B1_BR16_NIRR_REP_RECUP00004.asd,2017-03-02,BR16,nao_irrigado,0.0003961354,0.0555481449
B1_BR16_NIRR_REP_RECUP00005.asd,2017-03-02,BR16,nao_irrigado,0.0002244381,0.0450812016
B1_BR16_NIRR_REP_RECUP00006.asd,2017-03-02,BR16,nao_irrigado,0.0008755249,0.0359592644
B1_BR16_NIRR_REP_RECUP00007.asd,2017-03-02,BR16,nao_irrigado,0.0005526207,0.0310344648
B1_CD202_IRR_REP_RECUP00000.asd,2017-03-02,CD202,irrigado,-0.0493024222,-0.0014165075
B1_CD202_IRR_REP_RECUP00001.asd,2017-03-02,CD202,irrigado,-0.0483104955,-0.0001208714
B1_CD202_IRR_REP_RECUP00002.asd,2017-03-02,CD202,irrigado,-0.0480207764,0.0241925541
B1_CD202_IRR_REP_RECUP00003.asd,2017-03-02,CD202,irrigado,-0.0495528816,-0.0255005814
B1_CD202_IRR_REP_RECUP00004.asd,2017-03-02,CD202,irrigado,-0.0689671676,0.0561592756
B1_CD202_IRR_REP_RECUP00005.asd,2017-03-02,CD202,irrigado,-0.0694145199,0.0467722966
B1_CD202_IRR_REP_RECUP00006.asd,2017-03-02,CD202,irrigado,-0.0700819993,0.0223031868
B1_CD202_IRR_REP_RECUP00007.asd,2017-03-02,CD202,irrigado,-0.0705304925,0.0513268386
B1_CD202_NIRR_REP_RECUP00000.asd,2017-03-02,CD202,nao_irrigado,0.0620809732,0.0218029605
B1_CD202_NIRR_REP_RECUP00001.asd,2017-03-02,CD202,nao_irrigado,0.0654204513,0.0550591968
B1_CD202_NIRR_REP_RECUP00002.asd,2017-03-02,CD202,nao_irrigado,0.0663609727,0.0285486173
B1_CD202_NIRR_REP_RECUP00003.asd,2017-03-02,CD202,nao_irrigado,0.0670118056,0.0232926959
B1_CD202_NIRR_REP_RECUP00004.asd,2017-03-02,CD202,nao_irrigado,-0.0034531715,0.0455320596
B1_CD202_NIRR_REP_RECUP00005.asd,2017-03-02,CD202,nao_irrigado,-0.0033475334,0.0256999154
B1_CD202_NIRR_REP_RECUP00006.asd,2017-03-02,CD202,nao_irrigado,-0.0023494022,0.0387258007
B1_CD202_NIRR_REP_RECUP00007.asd,2017-03-02,CD202,nao_irrigado,-0.0018834418,0.0309697972
B1_EMB48_IRR_REP_RECUP00000.asd,2017-03-02,EMB48,irrigado,-0.0093423112,0.0262845463
B1_EMB48_IRR_REP_RECUP00001.asd,2017-03-02,EMB48,irrigado,-0.0110042283,-0.0009204851
B1_EMB48_IRR_REP_RECUP00002.asd,2017-03-02,EMB48,irrigado,-0.0108622581,0.0094381043
B1_EMB48_IRR_REP_RECUP00003.asd,2017-03-02,EMB48,irrigado,-0.0095784955,0.0273589092
B1_EMB48_IRR_REP_RECUP00004.asd,2017-03-02,EMB48,irrigado,-0.0171898930,0.0362996405
B1_EMB48_IRR_REP_RECUP00005.asd,2017-03-02,EMB48,irrigado,-0.0150547853,0.0543211953
B1_EMB48_IRR_REP_RECUP00006.asd,2017-03-02,EMB48,irrigado,-0.0134987268,0.0461250457
B1_EMB48_IRR_REP_RECUP00007.asd,2017-03-02,EMB48,irrigado,-0.0134372805,0.0333158226
B1_EMB48_NIRR_REP_RECUP00000.asd,2017-03-02,EMB48,nao_irrigado,0.0010780867,0.0447690611
B1_EMB48_NIRR_REP_RECUP00001.asd,2017-03-02,EMB48,nao_irrigado,0.0019211884,0.0645290362
B1_EMB48_NIRR_REP_RECUP00002.asd,2017-03-02,EMB48,nao_irrigado,-0.0000297001,0.0331582944
B1_EMB48_NIRR_REP_RECUP00003.asd,2017-03-02,EMB48,nao_irrigado,-0.0004984287,0.0280036377
B1_EMB48_NIRR_REP_RECUP00004.asd,2017-03-02,EMB48,nao_irrigado,0.0195616844,0.0237209088
B1_EMB48_NIRR_REP_RECUP00005.asd,2017-03-02,EMB48,nao_irrigado,0.0205668150,0.0338872996
B1_EMB48_NIRR_REP_RECUP00006.asd,2017-03-02,EMB48,nao_irrigado,0.0204588056,0.0609604849
B1_EMB48_NIRR_REP_RECUP00007.asd,2017-03-02,EMB48,nao_irrigado,0.0198825765,0.0379542980
B2_BR16_IRR_REP_RECUP00000.asd,2017-03-02,BR16,irrigado,-0.0191448163,0.0550749571
B2_BR16_IRR_REP_RECUP00001.asd,2017-03-02,BR16,irrigado,-0.0212834170,0.0189550313
B2_BR16_IRR_REP_RECUP00002.asd,2017-03-02,BR16,irrigado,-0.0225380447,0.0300509954
B2_BR16_IRR_REP_RECUP00003.asd,2017-03-02,BR16,irrigado,-0.0215149450,0.0375449361
B2_BR16_IRR_REP_RECUP00004.asd,2017-03-02,BR16,irrigado,0.0012840624,0.0113449312
B2_BR16_IRR_REP_RECUP00005.asd,2017-03-02,BR16,irrigado,0.0030978259,0.0226643743
B2_BR16_IRR_REP_RECUP00006.asd,2017-03-02,BR16,irrigado,0.0015428653,-0.0129797242
B2_BR16_IRR_REP_RECUP00007.asd,2017-03-02,BR16,irrigado,0.0021640686,0.0337060767
B2_BR16_NIRR_REP_RECUP00008.asd,2017-03-02,BR16,nao_irrigado,-0.0457279303,0.0349038681
B2_BR16_NIRR_REP_RECUP00009.asd,2017-03-02,BR16,nao_irrigado,-0.0456283119,0.0426282059
B2_BR16_NIRR_REP_RECUP00010.asd,2017-03-02,BR16,nao_irrigado,-0.0449839200,0.0711405968
B2_BR16_NIRR_REP_RECUP00011.asd,2017-03-02,BR16,nao_irrigado,-0.0464539070,0.0507714683
B2_BR16_NIRR_REP_RECUP00012.asd,2017-03-02,BR16,nao_irrigado,-0.0606685665,0.0284487711
B2_BR16_NIRR_REP_RECUP00013.asd,2017-03-02,BR16,nao_irrigado,-0.0588292325,0.0459178196
B2_BR16_NIRR_REP_RECUP00014.asd,2017-03-02,BR16,nao_irrigado,-0.0566215251,0.0755123367
B2_BR16_NIRR_REP_RECUP00015.asd,2017-03-02,BR16,nao_irrigado,-0.0573663074,0.0664152847
B2_CD202_IRR_REP_RECUP00000.asd,2017-03-02,CD202,irrigado,-0.0075351517,0.0403785647
B2_CD202_IRR_REP_RECUP00001.asd,2017-03-02,CD202,irrigado,-0.0074321638,0.0365016024
B2_CD202_IRR_REP_RECUP00002.asd,2017-03-02,CD202,irrigado,-0.0088747529,0.0103330313
B2_CD202_IRR_REP_RECUP00003.asd,2017-03-02,CD202,irrigado,-0.0093663180,0.0289364317
B2_CD202_IRR_REP_RECUP00004.asd,2017-03-02,CD202,irrigado,0.0036222981,0.0378575279
B2_CD202_IRR_REP_RECUP00005.asd,2017-03-02,CD202,irrigado,0.0027689456,0.0171686263
B2_CD202_IRR_REP_RECUP00006.asd,2017-03-02,CD202,irrigado,0.0019527345,0.0200575260
B2_CD202_IRR_REP_RECUP00007.asd,2017-03-02,CD202,irrigado,0.0024352437,0.0227383518
B2_CD202_NIRR_REP_RECUP00000.asd,2017-03-02,CD202,nao_irrigado,0.0272514355,0.0570548460
B2_CD202_NIRR_REP_RECUP00001.asd,2017-03-02,CD202,nao_irrigado,0.0287839799,0.0366193073
B2_CD202_NIRR_REP_RECUP00002.asd,2017-03-02,CD202,nao_irrigado,0.0304911591,0.0395027656
B2_CD202_NIRR_REP_RECUP00003.asd,2017-03-02,CD202,nao_irrigado,0.0305973379,0.0566693710
B2_CD202_NIRR_REP_RECUP00004.asd,2017-03-02,CD202,nao_irrigado,0.0240211331,0.0587584042
B2_CD202_NIRR_REP_RECUP00005.asd,2017-03-02,CD202,nao_irrigado,0.0251829095,0.0384590947
B2_CD202_NIRR_REP_RECUP00006.asd,2017-03-02,CD202,nao_irrigado,0.0265852144,0.0366372900
B2_CD202_NIRR_REP_RECUP00007.asd,2017-03-02,CD202,nao_irrigado,0.0272224820,0.0364836645
B2_EMB48_IRR_REP_RECUP00000.asd,2017-03-02,EMB48,irrigado,-0.0159594699,0.0599508477
B2_EMB48_IRR_REP_RECUP00001.asd,2017-03-02,EMB48,irrigado,-0.0163889668,0.0274470365
B2_EMB48_IRR_REP_RECUP00002.asd,2017-03-02,EMB48,irrigado,-0.0157982501,0.0336955687
B2_EMB48_IRR_REP_RECUP00003.asd,2017-03-02,EMB48,irrigado,-0.0156159197,0.0422347048
B2_EMB48_IRR_REP_RECUP00004.asd,2017-03-02,EMB48,irrigado,0.0049657206,0.0410225095
B2_EMB48_IRR_REP_RECUP00005.asd,2017-03-02,EMB48,irrigado,0.0053354208,0.0311881974
B2_EMB48_IRR_REP_RECUP00006.asd,2017-03-02,EMB48,irrigado,0.0062258455,0.0537772283
B2_EMB48_IRR_REP_RECUP00007.asd,2017-03-02,EMB48,irrigado,0.0051487501,0.0229787215
B2_EMB48_NIRR_REP_RECUP00000.asd,2017-03-02,EMB48,nao_irrigado,0.0058620690,0.0496029288
B2_EMB48_NIRR_REP_RECUP00001.asd,2017-03-02,EMB48,nao_irrigado,0.0075763534,0.0290792929
B2_EMB48_NIRR_REP_RECUP00002.asd,2017-03-02,EMB48,nao_irrigado,0.0078780923,0.0155809173
B2_EMB48_NIRR_REP_RECUP00003.asd,2017-03-02,EMB48,nao_irrigado,0.0103603025,0.0497379948
B2_EMB48_NIRR_REP_RECUP00004.asd,2017-03-02,EMB48,nao_irrigado,0.0069554231,0.0582012785
B2_EMB48_NIRR_REP_RECUP00005.asd,2017-03-02,EMB48,nao_irrigado,0.0090505145,0.0820507651
B2_EMB48_NIRR_REP_RECUP00006.asd,2017-03-02,EMB48,nao_irrigado,0.0082297122,0.0571357800
B2_EMB48_NIRR_REP_RECUP00007.asd,2017-03-02,EMB48,nao_irrigado,0.0098183727,0.0591639592
B3_BR16_IRR_REP_RECUP00000.asd,2017-03-02,BR16,irrigado,-0.0587952928,-0.0009478197
B3_BR16_IRR_REP_RECUP00001.asd,2017-03-02,BR16,irrigado,-0.0575954738,0.0101673787
B3_BR16_IRR_REP_RECUP00002.asd,2017-03-02,BR16,irrigado,-0.0584710051,0.0086088602
B3_BR16_IRR_REP_RECUP00003.asd,2017-03-02,BR16,irrigado,-0.0579853734,0.0024020663
B3_BR16_IRR_REP_RECUP00004.asd,2017-03-02,BR16,irrigado,-0.0080240718,0.0284420689
B3_BR16_IRR_REP_RECUP00005.asd,2017-03-02,BR16,irrigado,-0.0052574940,0.0178319507
B3_BR16_IRR_REP_RECUP00006.asd,2017-03-02,BR16,irrigado,-0.0040156364,-0.0024147123
B3_BR16_IRR_REP_RECUP00007.asd,2017-03-02,BR16,irrigado,-0.0021412130,0.0350507175
B3_BR16_NIRR_REP_RECUP00000.asd,2017-03-02,BR16,nao_irrigado,-0.0728883200,0.0408410947
B3_BR16_NIRR_REP_RECUP00001.asd,2017-03-02,BR16,nao_irrigado,-0.0703889091,0.0418823094
B3_BR16_NIRR_REP_RECUP00002.asd,2017-03-02,BR16,nao_irrigado,-0.0680194531,0.0330275393
B3_BR16_NIRR_REP_RECUP00003.asd,2017-03-02,BR16,nao_irrigado,-0.0663424067,0.0490913043
B3_BR16_NIRR_REP_RECUP00004.asd,2017-03-02,BR16,nao_irrigado,-0.0605242835,0.0405455696
B3_BR16_NIRR_REP_RECUP00005.asd,2017-03-02,BR16,nao_irrigado,-0.0557145650,0.0736794793
B3_BR16_NIRR_REP_RECUP00006.asd,2017-03-02,BR16,nao_irrigado,-0.0543721367,0.0495254192
B3_BR16_NIRR_REP_RECUP00007.asd,2017-03-02,BR16,nao_irrigado,-0.0518152247,0.0527683038
B3_CD202_IRR_REP_RECUP00000.asd,2017-03-02,CD202,irrigado,-0.0495069488,0.0412789669
B3_CD202_IRR_REP_RECUP00001.asd,2017-03-02,CD202,irrigado,-0.0486807929,0.0522739766
B3_CD202_IRR_REP_RECUP00002.asd,2017-03-02,CD202,irrigado,-0.0488602737,0.0323342241
B3_CD202_IRR_REP_RECUP00003.asd,2017-03-02,CD202,irrigado,-0.0486840483,0.0332496823
B3_CD202_IRR_REP_RECUP00004.asd,2017-03-02,CD202,irrigado,0.0065752220,0.0314499894
B3_CD202_IRR_REP_RECUP00005.asd,2017-03-02,CD202,irrigado,0.0067320209,0.0238900138
B3_CD202_IRR_REP_RECUP00006.asd,2017-03-02,CD202,irrigado,0.0064424475,0.0161045063
B3_CD202_IRR_REP_RECUP00007.asd,2017-03-02,CD202,irrigado,0.0062444867,0.0177650314
B3_CD202_NIRR_REP_RECUP00000.asd,2017-03-02,CD202,nao_irrigado,0.0047547732,0.0316030232
B3_CD202_NIRR_REP_RECUP00001.asd,2017-03-02,CD202,nao_irrigado,0.0081892177,0.0431524339
B3_CD202_NIRR_REP_RECUP00002.asd,2017-03-02,CD202,nao_irrigado,0.0090142685,0.0372678495
B3_CD202_NIRR_REP_RECUP00003.asd,2017-03-02,CD202,nao_irrigado,0.0102493897,0.0464447843
B3_CD202_NIRR_REP_RECUP00004.asd,2017-03-02,CD202,nao_irrigado,0.0056778486,0.0154456493
B3_CD202_NIRR_REP_RECUP00005.asd,2017-03-02,CD202,nao_irrigado,0.0092914701,0.0314652793
B3_CD202_NIRR_REP_RECUP00006.asd,2017-03-02,CD202,nao_irrigado,0.0119929830,0.0304645901
B3_CD202_NIRR_REP_RECUP00007.asd,2017-03-02,CD202,nao_irrigado,0.0140344728,0.0358264028
B3_EMB48_IRR_REP_RECUP00000.asd,2017-03-02,EMB48,irrigado,-0.0377405076,-0.0249521380
B3_EMB48_IRR_REP_RECUP00001.asd,2017-03-02,EMB48,irrigado,-0.0350953045,-0.0018637437
B3_EMB48_IRR_REP_RECUP00002.asd,2017-03-02,EMB48,irrigado,-0.0356267867,0.0126365412
B3_EMB48_IRR_REP_RECUP00003.asd,2017-03-02,EMB48,irrigado,-0.0368128027,-0.0172715342
B3_EMB48_IRR_REP_RECUP00004.asd,2017-03-02,EMB48,irrigado,-0.0117550790,0.0285531382
B3_EMB48_IRR_REP_RECUP00005.asd,2017-03-02,EMB48,irrigado,-0.0118337638,0.0285486284
B3_EMB48_IRR_REP_RECUP00006.asd,2017-03-02,EMB48,irrigado,-0.0110326608,0.0365351447
B3_EMB48_IRR_REP_RECUP00007.asd,2017-03-02,EMB48,irrigado,-0.0131355840,-0.0130170793
B3_EMB48_NIRR_REP_RECUP00000.asd,2017-03-02,EMB48,nao_irrigado,0.0045247790,0.0353629606
B3_EMB48_NIRR_REP_RECUP00001.asd,2017-03-02,EMB48,nao_irrigado,0.0076554835,0.0220099998
B3_EMB48_NIRR_REP_RECUP00002.asd,2017-03-02,EMB48,nao_irrigado,0.0148613604,0.0579103679
B3_EMB48_NIRR_REP_RECUP00003.asd,2017-03-02,EMB48,nao_irrigado,0.0181009328,0.0317974987
B3_EMB48_NIRR_REP_RECUP00004.asd,2017-03-02,EMB48,nao_irrigado,0.0319514125,0.0128702303
B3_EMB48_NIRR_REP_RECUP00005.asd,2017-03-02,EMB48,nao_irrigado,0.0361624783,0.0215111458
B3_EMB48_NIRR_REP_RECUP00006.asd,2017-03-02,EMB48,nao_irrigado,0.0375585532,0.0387291342
B3_EMB48_NIRR_REP_RECUP00007.asd,2017-03-02,EMB48,nao_irrigado,0.0376318528,-0.0003005990
B4_BR16_IRR_REP_RECUP00000.asd,2017-03-02,BR16,irrigado,-0.0192776599,0.0148015067
B4_BR16_IRR_REP_RECUP00001.asd,2017-03-02,BR16,irrigado,-0.0185280949,0.0229560982
B4_BR16_IRR_REP_RECUP00002.asd,2017-03-02,BR16,irrigado,-0.0198164486,-0.0115331193
B4_BR16_IRR_REP_RECUP00003.asd,2017-03-02,BR16,irrigado,-0.0199523280,-0.0050164468
B4_BR16_IRR_REP_RECUP00004.asd,2017-03-02,BR16,irrigado,-0.0245354267,0.0073352167
B4_BR16_IRR_REP_RECUP00005.asd,2017-03-02,BR16,irrigado,-0.0244594894,0.0090795651
B4_BR16_IRR_REP_RECUP00006.asd,2017-03-02,BR16,irrigado,-0.0247357545,0.0186176297
B4_BR16_IRR_REP_RECUP00007.asd,2017-03-02,BR16,irrigado,-0.0252469003,0.0030752887
B4_BR16_NIRR_REP_RECUP00000.asd,2017-03-02,BR16,nao_irrigado,-0.0225824615,0.0354706832
B4_BR16_NIRR_REP_RECUP00001.asd,2017-03-02,BR16,nao_irrigado,-0.0234448960,0.0190675775
B4_BR16_NIRR_REP_RECUP00002.asd,2017-03-02,BR16,nao_irrigado,-0.0230651397,0.0302277802
B4_BR16_NIRR_REP_RECUP00003.asd,2017-03-02,BR16,nao_irrigado,-0.0244663206,0.0196739847
B4_BR16_NIRR_REP_RECUP00004.asd,2017-03-02,BR16,nao_irrigado,-0.0390219576,0.0312676411
B4_BR16_NIRR_REP_RECUP00005.asd,2017-03-02,BR16,nao_irrigado,-0.0371422059,0.0257039695
B4_BR16_NIRR_REP_RECUP00006.asd,2017-03-02,BR16,nao_irrigado,-0.0353340391,0.0259812286
B4_BR16_NIRR_REP_RECUP00007.asd,2017-03-02,BR16,nao_irrigado,-0.0333649984,0.0220618898
B4_CD202_IRR_REP_RECUP00000.asd,2017-03-02,CD202,irrigado,-0.0258898703,0.0319900724
B4_CD202_IRR_REP_RECUP00001.asd,2017-03-02,CD202,irrigado,-0.0256884947,0.0407402995
B4_CD202_IRR_REP_RECUP00002.asd,2017-03-02,CD202,irrigado,-0.0265070201,0.0156497374
B4_CD202_IRR_REP_RECUP00003.asd,2017-03-02,CD202,irrigado,-0.0255522071,0.0263962005
B4_CD202_IRR_REP_RECUP00004.asd,2017-03-02,CD202,irrigado,-0.0197466678,0.0479653357
B4_CD202_IRR_REP_RECUP00005.asd,2017-03-02,CD202,irrigado,-0.0218918900,0.0220366938
B4_CD202_IRR_REP_RECUP00006.asd,2017-03-02,CD202,irrigado,-0.0209346606,0.0193958881
B4_CD202_IRR_REP_RECUP00007.asd,2017-03-02,CD202,irrigado,-0.0202324238,0.0295367266
B4_CD202_NIRR_REP_RECUP00000.asd,2017-03-02,CD202,nao_irrigado,0.0038361334,0.0721171971
B4_CD202_NIRR_REP_RECUP00001.asd,2017-03-02,CD202,nao_irrigado,0.0029975340,0.0380762182
B4_CD202_NIRR_REP_RECUP00002.asd,2017-03-02,CD202,nao_irrigado,0.0034064436,0.0344065423
B4_CD202_NIRR_REP_RECUP00003.asd,2017-03-02,CD202,nao_irrigado,0.0048338316,0.0401016558
B4_CD202_NIRR_REP_RECUP00004.asd,2017-03-02,CD202,nao_irrigado,0.0058382710,0.0570844191
B4_CD202_NIRR_REP_RECUP00005.asd,2017-03-02,CD202,nao_irrigado,0.0077908063,0.0394149234
B4_CD202_NIRR_REP_RECUP00006.asd,2017-03-02,CD202,nao_irrigado,0.0099857904,0.0429332599
