wavelength,direction_label,vip,coefficient,abs_coefficient,optimal_score
2189,irrigado,1.2185443964,0.0044766855,0.0044766855,3.3819921134
2308,nao_irrigado,1.1867636338,-0.0046847362,0.0046847362,3.3526424666
2310,nao_irrigado,1.1297418196,-0.0050952606,0.0050952606,3.3268893430
438,irrigado,1.2322898807,0.0042683818,0.0042683818,3.3091856936
868,irrigado,1.2202550652,0.0043322224,0.0043322224,3.2872722358
1617,irrigado,1.2229030445,0.0042919045,0.0042919045,3.2731095933
2150,irrigado,1.3934305718,0.0029570961,0.0029570961,3.2727275681
921,nao_irrigado,0.9485670463,-0.0064226080,0.0064226080,3.2616792207
1642,irrigado,1.2441644050,0.0040746641,0.0040746641,3.2363407779
719,irrigado,1.2029275408,0.0043696340,0.0043696340,3.2163351179
980,irrigado,1.1322404215,0.0049168820,0.0049168820,3.2121163784
2117,irrigado,1.2632469447,0.0038895215,0.0038895215,3.2104472237
2146,irrigado,1.3811258499,0.0029615455,0.0029615455,3.2063706274
447,irrigado,1.2866007351,0.0036972312,0.0036972312,3.2035387277
1613,irrigado,1.2096002440,0.0042849200,0.0042849200,3.1928469927
1249,irrigado,1.1191069075,0.0049927314,0.0049927314,3.1926686368
1672,irrigado,1.0391871842,0.0055705323,0.0055705323,3.1583260604
844,irrigado,1.2020498142,0.0042573862,0.0042573862,3.1302595766
1250,irrigado,1.1110315732,0.0049689187,0.0049689187,3.1298023102
2151,irrigado,1.3868868775,0.0027455042,0.0027455042,3.0828278798
829,irrigado,1.2169135947,0.0040412177,0.0040412177,3.0580928038
2282,irrigado,1.1970906270,0.0041364855,0.0041364855,3.0148543709
446,irrigado,1.2891664113,0.0033771152,0.0033771152,2.9867224714
2145,irrigado,1.3714818586,0.0027196024,0.0027196024,2.9770091534
2211,irrigado,1.1957471733,0.0040924522,0.0040924522,2.9754388684
1658,irrigado,1.2500852939,0.0036591694,0.0036591694,2.9695724127
1251,irrigado,1.0940278608,0.0048569473,0.0048569473,2.9527485274
821,irrigado,1.1892539630,0.0040738120,0.0040738120,2.9252557957
839,irrigado,1.1873435578,0.0040734811,0.0040734811,2.9142150361
439,irrigado,1.2399295581,0.0036501463,0.0036501463,2.9056306174
1612,irrigado,1.1936001669,0.0039723537,0.0039723537,2.8765136771
2123,irrigado,1.3002732744,0.0031368309,0.0031368309,2.8758870679
2144,irrigado,1.3681155090,0.0025841614,0.0025841614,2.8601027977
1248,irrigado,1.1114733847,0.0045859957,0.0045859957,2.8555917030
2116,irrigado,1.2421731089,0.0035575964,0.0035575964,2.8514372705
1069,irrigado,1.1544853152,0.0042373630,0.0042373630,2.8468558880
920,nao_irrigado,0.9289054585,-0.0059071252,0.0059071252,2.7780114477
2152,irrigado,1.3764838575,0.0024033147,0.0024033147,2.7767344583
1252,irrigado,1.0758784940,0.0047449631,0.0047449631,2.7692079213
2307,nao_irrigado,1.1755068100,-0.0039459538,0.0039459538,2.7551348362
2143,irrigado,1.3715708037,0.0023944729,0.0023944729,2.7425663356
1671,irrigado,1.0509630615,0.0048675625,0.0048675625,2.7169266048
1068,irrigado,1.1627416164,0.0039908085,0.0039908085,2.7153721215
869,irrigado,1.2219925112,0.0034988074,0.0034988074,2.6948518995
815,irrigado,1.1133426425,0.0043046644,0.0043046644,2.6628645347
416,irrigado,1.2078187192,0.0035253297,0.0035253297,2.6338774123
904,irrigado,1.1671375038,0.0038151692,0.0038151692,2.6133061429
933,nao_irrigado,1.1042245110,-0.0043036405,0.0043036405,2.6105698067
1673,irrigado,0.9864060187,0.0052170304,0.0052170304,2.6044477046
714,irrigado,0.9585232392,0.0054296192,0.0054296192,2.6004170100
932,nao_irrigado,1.0922849463,-0.0043589770,0.0043589770,2.5830496618
897,nao_irrigado,0.9263052366,-0.0056517779,0.0056517779,2.5787899128
1918,nao_irrigado,1.3177472161,-0.0025828605,0.0025828605,2.5743752695
1919,nao_irrigado,1.3219239715,-0.0025311204,0.0025311204,2.5606025476
720,irrigado,1.1699648375,0.0036996079,0.0036996079,2.5457850150
2369,irrigado,1.0482560607,0.0046517905,0.0046517905,2.5456993461
1805,irrigado,1.2561757151,0.0030143044,0.0030143044,2.5380146215
1070,irrigado,1.1027370041,0.0042102718,0.0042102718,2.5346889602
2153,irrigado,1.3714977637,0.0020885703,0.0020885703,2.5211013370
1922,nao_irrigado,1.3024540167,-0.0026260883,0.0026260883,2.5191433323
482,irrigado,1.2994842483,0.0026473067,0.0026473067,2.5176848714
1920,nao_irrigado,1.3223947999,-0.0024485614,0.0024485614,2.5036056969
867,irrigado,1.1483442450,0.0038090333,0.0038090333,2.5026132056
816,irrigado,1.0953419729,0.0042180545,0.0042180545,2.4985006986
1917,nao_irrigado,1.3070852859,-0.0025578278,0.0025578278,2.4960024672
1921,nao_irrigado,1.3158551282,-0.0024593850,0.0024593850,2.4744511423
2311,nao_irrigado,1.0661439584,-0.0044048944,0.0044048944,2.4684267820
2160,irrigado,1.3895177592,0.0018690414,0.0018690414,2.4643518447
1665,irrigado,1.1463569674,0.0037494497,0.0037494497,2.4483205214
2142,irrigado,1.3620381722,0.0020568374,0.0020568374,2.4446849696
2159,irrigado,1.3893443281,0.0018164754,0.0018164754,2.4253858741
2154,irrigado,1.3736145781,0.0019318935,0.0019318935,2.4198519576
820,irrigado,1.1334420870,0.0038108227,0.0038108227,2.4196479362
440,irrigado,1.2343110379,0.0030108026,0.0030108026,2.4118591054
1923,nao_irrigado,1.2807026549,-0.0026258654,0.0026258654,2.3959978965
1916,nao_irrigado,1.2927239973,-0.0025264908,0.0025264908,2.3921575227
2161,irrigado,1.3794846026,0.0018401058,0.0018401058,2.3867138613
2138,irrigado,1.3471152307,0.0020855146,0.0020855146,2.3810319388
2115,irrigado,1.2157734209,0.0031035861,0.0031035861,2.3740929075
1654,irrigado,1.2343873626,0.0029437470,0.0029437470,2.3638347667
2139,irrigado,1.3482493332,0.0020473157,0.0020473157,2.3598409108
2158,irrigado,1.3877159876,0.0017334513,0.0017334513,2.3561840373
2140,irrigado,1.3507703705,0.0020206539,0.0020206539,2.3548286699
2281,irrigado,1.2313089499,0.0029270375,0.0029270375,2.3343544600
2174,irrigado,1.2916201833,0.0024543111,0.0024543111,2.3337577606
2141,irrigado,1.3526652935,0.0019557774,0.0019557774,2.3186616175
1618,irrigado,1.1789712006,0.0032835685,0.0032835685,2.2960686371
956,nao_irrigado,1.0318364543,-0.0044197547,0.0044197547,2.2851870380
1611,irrigado,1.1624986167,0.0033716126,0.0033716126,2.2665535977
1915,nao_irrigado,1.2736458618,-0.0024799718,0.0024799718,2.2506721385
830,irrigado,1.1536513069,0.0034159212,0.0034159212,2.2485483964
2155,irrigado,1.3714753151,0.0017113297,0.0017113297,2.2483720610
2199,irrigado,1.2164150442,0.0029010066,0.0029010066,2.2313322978
465,irrigado,1.2689253510,0.0024809348,0.0024809348,2.2246777410
1623,irrigado,1.1730597464,0.0032245338,0.0032245338,2.2199849082
1639,irrigado,1.1944078170,0.0030401131,0.0030401131,2.2074226466
1798,irrigado,1.2699230712,0.0024423619,0.0024423619,2.2024453574
2137,irrigado,1.3382651708,0.0018759324,0.0018759324,2.1795441076
2157,irrigado,1.3783383987,0.0015485763,0.0015485763,2.1695674746
2124,irrigado,1.2880785627,0.0022504802,0.0022504802,2.1664404359
1177,nao_irrigado,1.1498156276,-0.0033232111,0.0033232111,2.1598667186
483,irrigado,1.2858776813,0.0022570143,0.0022570143,2.1587180513
981,irrigado,1.0393917863,0.0041843674,0.0041843674,2.1578096230
898,nao_irrigado,0.9341742902,-0.0049909873,0.0049909873,2.1457805331
420,irrigado,1.0976269188,0.0037103513,0.0037103513,2.1445424722
631,nao_irrigado,1.1088168326,-0.0036077604,0.0036077604,2.1336769676
1067,irrigado,1.1311980215,0.0034240557,0.0034240557,2.1274733676
2162,irrigado,1.3583582405,0.0016449377,0.0016449377,2.1262304759
632,nao_irrigado,1.0427830621,-0.0041006243,0.0041006243,2.1164696268
1253,irrigado,1.0381022629,0.0041269222,0.0041269222,2.1090073195
485,irrigado,1.2372779557,0.0025555446,0.0025555446,2.0996548585
2156,irrigado,1.3704864427,0.0015044633,0.0015044633,2.0932946941
1924,nao_irrigado,1.2536605289,-0.0024026280,0.0024026280,2.0817827161
971,nao_irrigado,0.8160046298,-0.0058185833,0.0058185833,2.0756763374
1813,irrigado,1.0750601918,0.0037894860,0.0037894860,2.0741323827
464,irrigado,1.2440655111,0.0024668302,0.0024668302,2.0739254260
1428,nao_irrigado,1.3428892200,-0.0016885123,0.0016885123,2.0702550227
466,irrigado,1.2730661473,0.0022344593,0.0022344593,2.0699816600
2283,irrigado,1.0710045682,0.0038147448,0.0038147448,2.0694540400
1427,nao_irrigado,1.3479275385,-0.0016360682,0.0016360682,2.0608449457
2294,irrigado,1.0375168477,0.0040444410,0.0040444410,2.0460945959
879,irrigado,1.0456183780,0.0039650370,0.0039650370,2.0345224057
486,irrigado,1.2345644278,0.0024845827,0.0024845827,2.0330336523
2370,irrigado,1.0166275861,0.0041822220,0.0041822220,2.0275482084
357,irrigado,0.9660482305,0.0045757392,0.0045757392,2.0259315894
721,irrigado,1.1421619013,0.0031817562,0.0031817562,2.0143733707
787,irrigado,1.0381762762,0.0039926077,0.0039926077,2.0123672060
1697,irrigado,0.8757658279,0.0052606682,0.0052606682,2.0104104738
1426,nao_irrigado,1.3497210406,-0.0015483441,0.0015483441,2.0075942125
845,irrigado,1.1447481933,0.0031483538,0.0031483538,2.0048591578
1914,nao_irrigado,1.2489900898,-0.0023257608,0.0023257608,1.9998296580
1071,irrigado,1.0509151533,0.0038741658,0.0038741658,1.9988054133
481,irrigado,1.2740085333,0.0021255992,0.0021255992,1.9966452459
968,nao_irrigado,0.9896294631,-0.0043494435,0.0043494435,1.9957360198
1178,nao_irrigado,1.1032908577,-0.0034559928,0.0034559928,1.9927619209
2293,irrigado,1.0876774334,0.0035774348,0.0035774348,1.9922386999
1696,irrigado,0.8841091629,0.0051608134,0.0051608134,1.9854272899
1425,nao_irrigado,1.3485280929,-0.0015224936,0.0015224936,1.9821690488
1643,irrigado,1.1955162878,0.0027188346,0.0027188346,1.9815271318
1435,nao_irrigado,1.3117169644,-0.0018084938,0.0018084938,1.9807052333
1439,nao_irrigado,1.3058965958,-0.0018458023,0.0018458023,1.9747562318
2333,nao_irrigado,1.0346175155,-0.0039596501,0.0039596501,1.9684297141
838,irrigado,1.1403792329,0.0031280021,0.0031280021,1.9654500417
2318,irrigado,1.0721500002,0.0036547001,0.0036547001,1.9602786157
948,irrigado,1.0818845903,0.0035779132,0.0035779132,1.9598310907
955,nao_irrigado,0.9968461494,-0.0042414898,0.0042414898,1.9585301446
419,irrigado,1.0449094635,0.0038648393,0.0038648393,1.9581090443
1429,nao_irrigado,1.3370112295,-0.0015750249,0.0015750249,1.9550117736
630,nao_irrigado,1.1347669125,-0.0031552732,0.0031552732,1.9534241045
1438,nao_irrigado,1.3100328960,-0.0017765921,0.0017765921,1.9481304670
2319,irrigado,1.0661624324,0.0036838043,0.0036838043,1.9474556328
873,irrigado,1.2501688238,0.0022367168,0.0022367168,1.9421491860
448,irrigado,1.2027535376,0.0025975165,0.0025975165,1.9347801148
1432,nao_irrigado,1.3260839229,-0.0016319218,0.0016319218,1.9343426276
1431,nao_irrigado,1.3316200186,-0.0015863803,0.0015863803,1.9327349757
1622,irrigado,1.1548915552,0.0029688455,0.0029688455,1.9324941219
1424,nao_irrigado,1.3445373157,-0.0014798499,0.0014798499,1.9287894759
1434,nao_irrigado,1.3143259832,-0.0017069165,0.0017069165,1.9220548870
1436,nao_irrigado,1.3108278783,-0.0017336055,0.0017336055,1.9215622989
1440,nao_irrigado,1.3002737999,-0.0018121796,0.0018121796,1.9186678230
786,irrigado,1.0410513348,0.0038398716,0.0038398716,1.9182526121
434,irrigado,1.1111022549,0.0032908358,0.0032908358,1.9175822445
1247,irrigado,1.0597359610,0.0036861076,0.0036861076,1.9127841614
1176,nao_irrigado,1.1616621325,-0.0028841355,0.0028841355,1.9095623708
2306,nao_irrigado,1.1361008777,-0.0030787032,0.0030787032,1.9056353451
1925,nao_irrigado,1.2292082809,-0.0023338529,0.0023338529,1.8938288397
1430,nao_irrigado,1.3339751673,-0.0014979362,0.0014979362,1.8821396097
1437,nao_irrigado,1.3106337720,-0.0016802810,0.0016802810,1.8819313839
1441,nao_irrigado,1.2952962701,-0.0017995321,0.0017995321,1.8813849988
1433,nao_irrigado,1.3192897400,-0.0016114740,0.0016114740,1.8811516019
1600,irrigado,1.1036212493,0.0032847177,0.0032847177,1.8708628610
1651,irrigado,1.2050938908,0.0024766595,0.0024766595,1.8606787928
1820,irrigado,0.9548485414,0.0044341734,0.0044341734,1.8603088201
1442,nao_irrigado,1.2913813130,-0.0017925043,0.0017925043,1.8541710284
1423,nao_irrigado,1.3388909445,-0.0014203058,0.0014203058,1.8538364667
1674,irrigado,0.9254966825,0.0046482181,0.0046482181,1.8490238424
443,irrigado,1.2309011198,0.0022582062,0.0022582062,1.8487363251
417,irrigado,1.0969784186,0.0033004135,0.0033004135,1.8446457210
484,irrigado,1.2436749092,0.0021465418,0.0021465418,1.8402694952
970,nao_irrigado,0.9457016068,-0.0044730633,0.0044730633,1.8366938180
1599,irrigado,1.1030406928,0.0032290781,0.0032290781,1.8273739134
926,irrigado,1.0603492670,0.0035610611,0.0035610611,1.8258905075
1784,nao_irrigado,1.0204819922,-0.0038715594,0.0038715594,1.8248497504
2334,nao_irrigado,1.0469350711,-0.0036626984,0.0036626984,1.8234906185
1797,irrigado,1.2289077183,0.0022337148,0.0022337148,1.8197674122
1274,irrigado,1.0949676861,0.0032779911,0.0032779911,1.8170739021
947,irrigado,1.0691764195,0.0034599393,0.0034599393,1.8027272450
977,irrigado,1.0603709120,0.0035263205,0.0035263205,1.8009085421
819,irrigado,1.0795153258,0.0033745120,0.0033745120,1.7994528268
2136,irrigado,1.3179331371,0.0014968669,0.0014968669,1.7906636438
1443,nao_irrigado,1.2882487113,-0.0017257962,0.0017257962,1.7882541951
1677,irrigado,0.8481673061,0.0051663897,0.0051663897,1.7862379098
854,irrigado,1.1486373875,0.0028047643,0.0028047643,1.7785637566
1422,nao_irrigado,1.3337622330,-0.0013497297,0.0013497297,1.7738383343
629,nao_irrigado,1.1323025774,-0.0029160207,0.0029160207,1.7666013848
2212,irrigado,1.0999710951,0.0031645800,0.0031645800,1.7634103251
1225,irrigado,0.9709521151,0.0041711825,0.0041711825,1.7613170563
1273,irrigado,1.0960832607,0.0031844614,0.0031844614,1.7557948836
1475,nao_irrigado,1.1040303202,-0.0031186431,0.0031186431,1.7531665661
2114,irrigado,1.1901941242,0.0024377299,0.0024377299,1.7483026448
1610,irrigado,1.1392559740,0.0028167423,0.0028167423,1.7341758612
1444,nao_irrigado,1.2841195666,-0.0016806638,0.0016806638,1.7322939828
1676,irrigado,0.8611660905,0.0049894089,0.0049894089,1.7318441455
2163,irrigado,1.3272715035,0.0013356280,0.0013356280,1.7269488985
1598,irrigado,1.0989188404,0.0031098578,0.0031098578,1.7179172802
982,irrigado,1.0436887748,0.0035407071,0.0035407071,1.7169821190
1445,nao_irrigado,1.2762115471,-0.0017185588,0.0017185588,1.7149649615
1913,nao_irrigado,1.2206457576,-0.0021506583,0.0021506583,1.7130349873
2125,irrigado,1.2894602153,0.0016048417,0.0016048417,1.7076998380
817,irrigado,1.0576984796,0.0034179794,0.0034179794,1.7075086326
1926,nao_irrigado,1.2033862295,-0.0022711611,0.0022711611,1.7025258674
1670,irrigado,1.0577722501,0.0034036943,0.0034036943,1.6976030366
2368,irrigado,1.0094899905,0.0037807480,0.0037807480,1.6970775469
415,irrigado,1.1410157132,0.0027504163,0.0027504163,1.6961969845
814,irrigado,1.0486334121,0.0034723887,0.0034723887,1.6955712184
1655,irrigado,1.2232220090,0.0020965990,0.0020965990,1.6885369429
633,nao_irrigado,0.9688767788,-0.0040758382,0.0040758382,1.6806850246
983,irrigado,1.0298659917,0.0035965552,0.0035965552,1.6791837889
1446,nao_irrigado,1.2666833524,-0.0017358568,0.0017358568,1.6735915269
1476,nao_irrigado,1.0852651104,-0.0031551549,0.0031551549,1.6734504139
1258,nao_irrigado,1.1251028572,-0.0028380782,0.0028380782,1.6695705148
853,irrigado,1.1407226446,0.0027084079,0.0027084079,1.6641837528
1644,irrigado,1.1883032615,0.0023315375,0.0023315375,1.6608745248
1421,nao_irrigado,1.3293271513,-0.0011787506,0.0011787506,1.6252087290
1912,nao_irrigado,1.1968763919,-0.0022063666,0.0022063666,1.6188965893
1226,irrigado,0.9592949946,0.0040616508,0.0040616508,1.6162565303
2380,irrigado,1.0205454236,0.0035743568,0.0035743568,1.6104432665
2130,nao_irrigado,1.2937999504,-0.0014331697,0.0014331697,1.6081831335
463,irrigado,1.2699651083,0.0016143340,0.0016143340,1.6043318378
1783,nao_irrigado,1.0062747383,-0.0036732603,0.0036732603,1.6012252194
2292,irrigado,1.0909205856,0.0030014017,0.0030014017,1.5943215863
722,irrigado,1.1197740690,0.0027671000,0.0027671000,1.5881505320
1474,nao_irrigado,1.1128876131,-0.0028184547,0.0028184547,1.5863238677
872,irrigado,1.2164729565,0.0020019064,0.0020019064,1.5819501517
857,irrigado,1.1327837922,0.0026476342,0.0026476342,1.5753802620
1646,irrigado,1.1827200954,0.0022375087,0.0022375087,1.5613594827
1645,irrigado,1.1908791462,0.0021678824,0.0021678824,1.5571780667
458,nao_irrigado,1.1900938445,-0.0021573922,0.0021573922,1.5451574594
934,nao_irrigado,1.0388043465,-0.0033372997,0.0033372997,1.5423784250
1927,nao_irrigado,1.1764046790,-0.0022400174,0.0022400174,1.5274642835
2129,nao_irrigado,1.2936611442,-0.0013210947,0.0013210947,1.5264104436
1911,nao_irrigado,1.1748738470,-0.0022461731,0.0022461731,1.5232570358
1179,nao_irrigado,1.0459110746,-0.0032507773,0.0032507773,1.5200375671
785,irrigado,1.0276469332,0.0033923050,0.0033923050,1.5190412700
1447,nao_irrigado,1.2585540134,-0.0015717577,0.0015717577,1.5090458129
818,irrigado,1.0544739199,0.0031579399,0.0031579399,1.5013663799
1451,nao_irrigado,1.2491615507,-0.0016232240,0.0016232240,1.4931305276
2335,nao_irrigado,1.0467619358,-0.0032047211,0.0032047211,1.4915672265
1450,nao_irrigado,1.2524294721,-0.0015931966,0.0015931966,1.4899091995
2280,irrigado,1.2693589012,0.0014532188,0.0014532188,1.4844788718
1288,irrigado,1.0597378062,0.0030915981,0.0030915981,1.4831889064
831,irrigado,1.0970613851,0.0027969646,0.0027969646,1.4813115312
2173,irrigado,1.2783424071,0.0013764952,0.0013764952,1.4798303738
1675,irrigado,0.8833329968,0.0044616434,0.0044616434,1.4758030867
2295,irrigado,0.9605576887,0.0038548980,0.0038548980,1.4739917829
421,irrigado,1.1228589003,0.0025837307,0.0025837307,1.4730858083
870,irrigado,1.1781525885,0.0021129050,0.0021129050,1.4454929191
2381,irrigado,1.0146586229,0.0033888002,0.0033888002,1.4430713908
1597,irrigado,1.0866293581,0.0028234194,0.0028234194,1.4414446318
1666,irrigado,1.1184208251,0.0025727097,0.0025727097,1.4400284370
856,irrigado,1.1267966100,0.0024953041,0.0024953041,1.4314510405
2332,nao_irrigado,0.9989247352,-0.0034919899,0.0034919899,1.4286775310
1471,nao_irrigado,1.1193057705,-0.0025499775,0.0025499775,1.4286052781
1175,nao_irrigado,1.1286797956,-0.0024737526,0.0024737526,1.4265251449
1621,irrigado,1.1322864338,0.0024427728,0.0024427728,1.4245307794
1294,irrigado,1.0611727693,0.0029921924,0.0029921924,1.4194695952
913,nao_irrigado,0.9353339598,-0.0039693064,0.0039693064,1.4140482595
461,irrigado,1.2010877766,0.0018856421,0.0018856421,1.4109456075
1473,nao_irrigado,1.1146487394,-0.0025564309,0.0025564309,1.4069372996
462,irrigado,1.2544507753,0.0014595984,0.0014595984,1.4047968444
1638,irrigado,1.1618214552,0.0021814852,0.0021814852,1.4027125809
1796,irrigado,1.1834745522,0.0020119543,0.0020119543,1.4026346381
1928,nao_irrigado,1.1530997893,-0.0022495356,0.0022495356,1.4025741061
1420,nao_irrigado,1.3231802901,-0.0009073220,0.0009073220,1.3943134474
1657,irrigado,1.2194121497,0.0017118837,0.0017118837,1.3889918594
467,irrigado,1.2761519010,0.0012617480,0.0012617480,1.3845261948
1030,irrigado,1.1574339296,0.0021871880,0.0021871880,1.3820260645
1449,nao_irrigado,1.2521640244,-0.0014318549,0.0014318549,1.3718192578
457,nao_irrigado,1.2056714282,-0.0017913927,0.0017913927,1.3687553650
2131,nao_irrigado,1.2902643848,-0.0011251365,0.0011251365,1.3656011630
2135,irrigado,1.2982073598,0.0010567543,0.0010567543,1.3610970622
1472,nao_irrigado,1.1154213026,-0.0024848302,0.0024848302,1.3595652390
2305,nao_irrigado,1.1021461128,-0.0025821943,0.0025821943,1.3548634000
1624,irrigado,1.1524754507,0.0021835828,0.0021835828,1.3513850780
2371,irrigado,0.9812602028,0.0035174957,0.0035174957,1.3472315412
1929,nao_irrigado,1.1301110996,-0.0023518317,0.0023518317,1.3465151970
1452,nao_irrigado,1.2399368938,-0.0014900834,0.0014900834,1.3447630312
1448,nao_irrigado,1.2528214446,-0.0013868491,0.0013868491,1.3430142574
441,irrigado,1.1844725530,0.0019160469,0.0019160469,1.3389726547
418,irrigado,1.0039515743,0.0033282074,0.0033282074,1.3387469695
1174,nao_irrigado,1.0997507350,-0.0025552659,0.0025552659,1.3218606084
1246,irrigado,1.0391909127,0.0030274278,0.0030274278,1.3206438122
896,nao_irrigado,0.8514400336,-0.0044866720,0.0044866720,1.3135632982
2126,irrigado,1.2924991888,0.0010285830,0.0010285830,1.3084652830
1470,nao_irrigado,1.1216394385,-0.0023654576,0.0023654576,1.3084619009
2317,irrigado,1.0450279242,0.0029612694,0.0029612694,1.3058393300
1601,irrigado,1.0785515276,0.0026970054,0.0026970054,1.3044222294
1589,irrigado,1.0847520788,0.0026457060,0.0026457060,1.3024107025
1595,irrigado,1.0809545315,0.0026748413,0.0026748413,1.3019927641
1619,irrigado,1.1315108078,0.0022775800,0.0022775800,1.3007733386
1910,nao_irrigado,1.1519709710,-0.0021164603,0.0021164603,1.3000285077
2164,irrigado,1.2937578705,0.0009976087,0.0009976087,1.2931992198
1293,irrigado,1.0540987055,0.0028658796,0.0028658796,1.2881957339
1588,irrigado,1.0870243052,0.0026014350,0.0026014350,1.2832668799
922,nao_irrigado,0.9013372220,-0.0040523336,0.0040523336,1.2818245815
855,irrigado,1.1136633259,0.0023675584,0.0023675584,1.2648822359
1031,irrigado,1.0982590171,0.0024826173,0.0024826173,1.2609288075
1785,nao_irrigado,1.0122562251,-0.0031539696,0.0031539696,1.2597942843
1066,irrigado,1.0724152006,0.0026822649,0.0026822649,1.2590750226
2320,irrigado,1.0279123438,0.0030288409,0.0030288409,1.2578947707
713,irrigado,0.8828911978,0.0041541263,0.0041541263,1.2510864959
1477,nao_irrigado,1.0624602355,-0.0027466100,0.0027466100,1.2492858012
1173,nao_irrigado,1.0765162130,-0.0026359622,0.0026359622,1.2488031688
1292,irrigado,1.0479973298,0.0028552339,0.0028552339,1.2460050574
1596,irrigado,1.0775379374,0.0026098600,0.0026098600,1.2357180981
563,nao_irrigado,0.9174589148,-0.0038582373,0.0038582373,1.2327199547
901,nao_irrigado,0.8631846912,-0.0042800377,0.0042800377,1.2306502449
1635,irrigado,1.1548246609,0.0019966363,0.0019966363,1.2295761176
1620,irrigado,1.1243103537,0.0022277884,0.0022277884,1.2240807229
927,irrigado,1.0153305832,0.0030742842,0.0030742842,1.2195945791
723,irrigado,1.1022812855,0.0023909550,0.0023909550,1.2174338954
564,nao_irrigado,0.9181321916,-0.0038266811,0.0038266811,1.2137235350
1909,nao_irrigado,1.1352475454,-0.0021149208,0.0021149208,1.2043601251
1930,nao_irrigado,1.1053639209,-0.0023454442,0.0023454442,1.2019763744
2382,irrigado,1.0138435163,0.0030583419,0.0030583419,1.1996662446
1257,nao_irrigado,1.0890883156,-0.0024490473,0.0024490473,1.1848182979
1678,irrigado,0.8252092878,0.0045085105,0.0045085105,1.1810329490
1295,irrigado,1.0613601319,0.0026599059,0.0026599059,1.1804114474
1469,nao_irrigado,1.1233279066,-0.0021718416,0.0021718416,1.1780975034
949,irrigado,1.0208780476,0.0029618327,0.0029618327,1.1697005251
946,irrigado,1.0557410237,0.0026879575,0.0026879575,1.1689111048
837,irrigado,1.1000920603,0.0023403561,0.0023403561,1.1684919189
2064,irrigado,1.0155676161,0.0029856616,0.0029856616,1.1568941320
1908,nao_irrigado,1.1216096924,-0.0021521903,0.0021521903,1.1541820610
1594,irrigado,1.0751857128,0.0025104514,0.0025104514,1.1505835642
1587,irrigado,1.0892173372,0.0023954414,0.0023954414,1.1468110376
878,irrigado,1.0181136321,0.0029496597,0.0029496597,1.1452737594
1634,irrigado,1.1492111584,0.0019224078,0.0019224078,1.1441976493
2065,irrigado,1.0224187835,0.0029098346,0.0029098346,1.1408370970
1782,nao_irrigado,0.9731580336,-0.0032856578,0.0032856578,1.1338899104
1419,nao_irrigado,1.3133856055,-0.0006224174,0.0006224174,1.1330549662
1453,nao_irrigado,1.2284206637,-0.0012776386,0.0012776386,1.1261318601
2190,irrigado,1.0608444714,0.0025884769,0.0025884769,1.1258796202
1656,irrigado,1.2169683097,0.0013667741,0.0013667741,1.1257903138
2172,irrigado,1.2819743587,0.0008558363,0.0008558363,1.1241262049
565,nao_irrigado,0.9182644963,-0.0036982472,0.0036982472,1.1216624599
2063,irrigado,1.0112588934,0.0029694881,0.0029694881,1.1208448302
1647,irrigado,1.1724687761,0.0017065582,0.0017065582,1.1197209217
1698,irrigado,0.8522851546,0.0042062496,0.0042062496,1.1157022624
427,irrigado,1.0467158034,0.0026847829,0.0026847829,1.1155875792
1609,irrigado,1.1130025205,0.0021631929,0.0021631929,1.1134670026
969,nao_irrigado,0.9678804658,-0.0032976053,0.0032976053,1.1126835395
2312,nao_irrigado,1.0013169845,-0.0030351340,0.0030351340,1.1120694541
1795,irrigado,1.1602816541,0.0017804675,0.0017804675,1.1042222142
562,nao_irrigado,0.9081689898,-0.0037528579,0.0037528579,1.1040442986
1278,irrigado,1.0406587376,0.0027149926,0.0027149926,1.1031705117
1289,irrigado,1.0706871125,0.0024600096,0.0024600096,1.0886976390
1072,irrigado,1.0124193821,0.0029157545,0.0029157545,1.0885773162
2090,irrigado,1.0491325186,0.0026250475,0.0026250475,1.0860857949
2272,nao_irrigado,1.2720044224,-0.0008781900,0.0008781900,1.0839084903
2338,nao_irrigado,0.9841328893,-0.0031242711,0.0031242711,1.0793212856
931,nao_irrigado,1.0429774588,-0.0026627657,0.0026627657,1.0785404834
2113,irrigado,1.1682733817,0.0016784647,0.0016784647,1.0756987745
1468,nao_irrigado,1.1195183222,-0.0020583017,0.0020583017,1.0745112993
492,irrigado,1.1811525403,0.0015688251,0.0015688251,1.0692908683
2304,nao_irrigado,1.0700018781,-0.0024340841,0.0024340841,1.0660889056
459,nao_irrigado,1.1921917985,-0.0014752477,0.0014752477,1.0640868539
2066,irrigado,1.0296325588,0.0027437029,0.0027437029,1.0615740584
1628,irrigado,1.1653601240,0.0016589415,0.0016589415,1.0451189886
2067,irrigado,1.0389555803,0.0026386172,0.0026386172,1.0383501229
1907,nao_irrigado,1.1085907017,-0.0020936968,0.0020936968,1.0383026920
874,irrigado,1.1923052707,0.0014379864,0.0014379864,1.0378025543
628,nao_irrigado,1.0937102186,-0.0022088157,0.0022088157,1.0373543681
1081,nao_irrigado,1.0836902588,-0.0022676714,0.0022676714,1.0232309198
353,nao_irrigado,0.7474528965,-0.0048951629,0.0048951629,1.0207939561
871,irrigado,1.1622093032,0.0016491492,0.0016491492,1.0202277913
