sample_id,data_coleta_iso,genotipo_normalizado,condicao_normalizada,y_true,y_pred
B2_EMB48_NIRRIG_REPROD00004.asd,2017-02-26,EMB48,nao_irrigado,0,-0.07974842167760232
B2_EMB48_NIRRIG_REPROD00005.asd,2017-02-26,EMB48,nao_irrigado,0,-0.10526641155092142
B2_EMB48_NIRRIG_REPROD00006.asd,2017-02-26,EMB48,nao_irrigado,0,-0.10846259278483283
B2_EMB48_NIRRIG_REPROD00007.asd,2017-02-26,EMB48,nao_irrigado,0,-0.07939720011249707
B3_BR16_IRRIG_REPROD00000.asd,2017-02-26,BR16,irrigado,1,0.8324526500202386
B3_BR16_IRRIG_REPROD00001.asd,2017-02-26,BR16,irrigado,1,0.8354622814733332
B3_BR16_IRRIG_REPROD00002.asd,2017-02-26,BR16,irrigado,1,0.8458618337925006
B3_BR16_IRRIG_REPROD00003.asd,2017-02-26,BR16,irrigado,1,0.8355395391961027
B3_BR16_IRRIG_REPROD00004.asd,2017-02-26,BR16,irrigado,1,0.9316673811214158
B3_BR16_IRRIG_REPROD00005.asd,2017-02-26,BR16,irrigado,1,0.8557482053745981
B3_BR16_IRRIG_REPROD00006.asd,2017-02-26,BR16,irrigado,1,0.9960540778155449
B3_BR16_IRRIG_REPROD00007.asd,2017-02-26,BR16,irrigado,1,0.8876181241587786
B3_BR16_NIRRIG_REPROD00000.asd,2017-02-26,BR16,nao_irrigado,0,-0.22368844996016224
B3_BR16_NIRRIG_REPROD00001.asd,2017-02-26,BR16,nao_irrigado,0,-0.2007494145940628
B3_BR16_NIRRIG_REPROD00002.asd,2017-02-26,BR16,nao_irrigado,0,-0.18654835243830747
B3_BR16_NIRRIG_REPROD00003.asd,2017-02-26,BR16,nao_irrigado,0,-0.27585577512877246
B3_BR16_NIRRIG_REPROD00004.asd,2017-02-26,BR16,nao_irrigado,0,0.1901947081615405
B3_BR16_NIRRIG_REPROD00005.asd,2017-02-26,BR16,nao_irrigado,0,0.15549006730432557
B3_BR16_NIRRIG_REPROD00006.asd,2017-02-26,BR16,nao_irrigado,0,0.17804021947078874
B3_BR16_NIRRIG_REPROD00007.asd,2017-02-26,BR16,nao_irrigado,0,0.12054983361237503
B3_CD202_IRRIG_REPROD00000.asd,2017-02-26,CD202,irrigado,1,0.9542550102001531
B3_CD202_IRRIG_REPROD00001.asd,2017-02-26,CD202,irrigado,1,0.9389121551880464
B3_CD202_IRRIG_REPROD00002.asd,2017-02-26,CD202,irrigado,1,0.8726562971635736
B3_CD202_IRRIG_REPROD00003.asd,2017-02-26,CD202,irrigado,1,0.981473025517387
B3_CD202_IRRIG_REPROD00004.asd,2017-02-26,CD202,irrigado,1,0.9946765615215483
B3_CD202_IRRIG_REPROD00005.asd,2017-02-26,CD202,irrigado,1,0.9626239679614459
B3_CD202_IRRIG_REPROD00006.asd,2017-02-26,CD202,irrigado,1,0.8823336692181665
B3_CD202_IRRIG_REPROD00007.asd,2017-02-26,CD202,irrigado,1,0.8253538190354668
B3_CD202_NIRRIG_REPROD00000.asd,2017-02-26,CD202,nao_irrigado,0,-0.0605813227073807
B3_CD202_NIRRIG_REPROD00001.asd,2017-02-26,CD202,nao_irrigado,0,-0.011174309765969781
B3_CD202_NIRRIG_REPROD00002.asd,2017-02-26,CD202,nao_irrigado,0,0.02452567152010754
B3_CD202_NIRRIG_REPROD00003.asd,2017-02-26,CD202,nao_irrigado,0,0.005907353543027571
B3_CD202_NIRRIG_REPROD00004.asd,2017-02-26,CD202,nao_irrigado,0,0.20277352801445386
B3_CD202_NIRRIG_REPROD00005.asd,2017-02-26,CD202,nao_irrigado,0,0.11177552563546123
B3_CD202_NIRRIG_REPROD00006.asd,2017-02-26,CD202,nao_irrigado,0,0.10293403457212269
B3_CD202_NIRRIG_REPROD00007.asd,2017-02-26,CD202,nao_irrigado,0,0.09440281817422463
B3_EMB48_IRRIG_REPROD00000.asd,2017-02-26,EMB48,irrigado,1,0.7736367901866907
B3_EMB48_IRRIG_REPROD00001.asd,2017-02-26,EMB48,irrigado,1,0.7111775302199598
B3_EMB48_IRRIG_REPROD00002.asd,2017-02-26,EMB48,irrigado,1,0.870238632196743
B3_EMB48_IRRIG_REPROD00003.asd,2017-02-26,EMB48,irrigado,1,0.8320422693161951
B3_EMB48_IRRIG_REPROD00004.asd,2017-02-26,EMB48,irrigado,1,0.7607101715602859
B3_EMB48_IRRIG_REPROD00005.asd,2017-02-26,EMB48,irrigado,1,0.6768222734947861
B3_EMB48_IRRIG_REPROD00006.asd,2017-02-26,EMB48,irrigado,1,0.6842649151575453
B3_EMB48_IRRIG_REPROD00007.asd,2017-02-26,EMB48,irrigado,1,0.7016058614230203
B3_EMB48_NIRRIG_REPROD00000.asd,2017-02-26,EMB48,nao_irrigado,0,-0.06898680360375686
B3_EMB48_NIRRIG_REPROD00001.asd,2017-02-26,EMB48,nao_irrigado,0,-0.04137880265217342
B3_EMB48_NIRRIG_REPROD00002.asd,2017-02-26,EMB48,nao_irrigado,0,-0.0874329077576309
B3_EMB48_NIRRIG_REPROD00003.asd,2017-02-26,EMB48,nao_irrigado,0,-0.04236388944377556
B3_EMB48_NIRRIG_REPROD00004.asd,2017-02-26,EMB48,nao_irrigado,0,-0.20171522547455412
B3_EMB48_NIRRIG_REPROD00005.asd,2017-02-26,EMB48,nao_irrigado,0,-0.24051237001905468
B3_EMB48_NIRRIG_REPROD00006.asd,2017-02-26,EMB48,nao_irrigado,0,-0.1841598162996363
B3_EMB48_NIRRIG_REPROD00007.asd,2017-02-26,EMB48,nao_irrigado,0,-0.1652283080953597
B4_BR16_IRRIG_REPROD00000.asd,2017-02-26,BR16,irrigado,1,0.9257597489525421
B4_BR16_IRRIG_REPROD00001.asd,2017-02-26,BR16,irrigado,1,0.886131543917046
B4_BR16_IRRIG_REPROD00002.asd,2017-02-26,BR16,irrigado,1,0.9369999608995778
B4_BR16_IRRIG_REPROD00003.asd,2017-02-26,BR16,irrigado,1,0.8826179734146984
B4_BR16_IRRIG_REPROD00004.asd,2017-02-26,BR16,irrigado,1,1.0061541133414145
B4_BR16_IRRIG_REPROD00005.asd,2017-02-26,BR16,irrigado,1,1.0310434579972627
B4_BR16_IRRIG_REPROD00006.asd,2017-02-26,BR16,irrigado,1,0.9713161107591778
B4_BR16_IRRIG_REPROD00007.asd,2017-02-26,BR16,irrigado,1,0.9974963951221475
B4_BR16_NIRRIG_REPROD00000.asd,2017-02-26,BR16,nao_irrigado,0,0.08332053733753886
B4_BR16_NIRRIG_REPROD00001.asd,2017-02-26,BR16,nao_irrigado,0,0.025791349026328625
B4_BR16_NIRRIG_REPROD00002.asd,2017-02-26,BR16,nao_irrigado,0,0.014254110299319445
B4_BR16_NIRRIG_REPROD00003.asd,2017-02-26,BR16,nao_irrigado,0,0.004323604107027923
B4_BR16_NIRRIG_REPROD00004.asd,2017-02-26,BR16,nao_irrigado,0,-0.04197984826566781
B4_BR16_NIRRIG_REPROD00005.asd,2017-02-26,BR16,nao_irrigado,0,-0.08036022483232885
B4_BR16_NIRRIG_REPROD00006.asd,2017-02-26,BR16,nao_irrigado,0,-0.1166673715175065
B4_BR16_NIRRIG_REPROD00007.asd,2017-02-26,BR16,nao_irrigado,0,-0.08922367168857825
B4_CD202_IRRIG_REPROD00000.asd,2017-02-26,CD202,irrigado,1,1.1137175622016189
B4_CD202_IRRIG_REPROD00001.asd,2017-02-26,CD202,irrigado,1,1.0713696255472214
B4_CD202_IRRIG_REPROD00002.asd,2017-02-26,CD202,irrigado,1,1.076033689940712
B4_CD202_IRRIG_REPROD00003.asd,2017-02-26,CD202,irrigado,1,1.1589213490345331
B4_CD202_IRRIG_REPROD00004.asd,2017-02-26,CD202,irrigado,1,1.2302739218291077
B4_CD202_IRRIG_REPROD00005.asd,2017-02-26,CD202,irrigado,1,1.1141568476800976
B4_CD202_IRRIG_REPROD00006.asd,2017-02-26,CD202,irrigado,1,1.1507557246504982
B4_CD202_IRRIG_REPROD00007.asd,2017-02-26,CD202,irrigado,1,1.07958141948347
B4_CD202_NIRRIG_REPROD00000.asd,2017-02-26,CD202,nao_irrigado,0,0.11766121984634514
B4_CD202_NIRRIG_REPROD00001.asd,2017-02-26,CD202,nao_irrigado,0,0.20287988592426176
B4_CD202_NIRRIG_REPROD00002.asd,2017-02-26,CD202,nao_irrigado,0,0.1741761108714659
B4_CD202_NIRRIG_REPROD00003.asd,2017-02-26,CD202,nao_irrigado,0,0.19752105808977305
B4_CD202_NIRRIG_REPROD00004.asd,2017-02-26,CD202,nao_irrigado,0,0.01624636074512187
B4_CD202_NIRRIG_REPROD00005.asd,2017-02-26,CD202,nao_irrigado,0,0.020156645680838414
B4_CD202_NIRRIG_REPROD00006.asd,2017-02-26,CD202,nao_irrigado,0,0.032012434027074155
B4_CD202_NIRRIG_REPROD00007.asd,2017-02-26,CD202,nao_irrigado,0,-0.004787757384675628
B4_EMB48_IRRIG_REPROD00000.asd,2017-02-26,EMB48,irrigado,1,0.9061615324888369
B4_EMB48_IRRIG_REPROD00001.asd,2017-02-26,EMB48,irrigado,1,0.9063255220000312
B4_EMB48_IRRIG_REPROD00002.asd,2017-02-26,EMB48,irrigado,1,0.8990315083457134
B4_EMB48_IRRIG_REPROD00003.asd,2017-02-26,EMB48,irrigado,1,0.9347914081908226
B4_EMB48_IRRIG_REPROD00004.asd,2017-02-26,EMB48,irrigado,1,1.0635078407924223
B4_EMB48_IRRIG_REPROD00005.asd,2017-02-26,EMB48,irrigado,1,0.9118464011140532
B4_EMB48_IRRIG_REPROD00006.asd,2017-02-26,EMB48,irrigado,1,1.0239414869108452
B4_EMB48_IRRIG_REPROD00007.asd,2017-02-26,EMB48,irrigado,1,1.0542157347110712
B4_EMB48_NIRRIG_REPROD00000.asd,2017-02-26,EMB48,nao_irrigado,0,0.17854073089397132
B4_EMB48_NIRRIG_REPROD00001.asd,2017-02-26,EMB48,nao_irrigado,0,0.14325857044608564
B4_EMB48_NIRRIG_REPROD00002.asd,2017-02-26,EMB48,nao_irrigado,0,0.17300240264537714
B4_EMB48_NIRRIG_REPROD00003.asd,2017-02-26,EMB48,nao_irrigado,0,0.18364016612520206
B4_EMB48_NIRRIG_REPROD00004.asd,2017-02-26,EMB48,nao_irrigado,0,0.12025651284967487
B4_EMB48_NIRRIG_REPROD00005.asd,2017-02-26,EMB48,nao_irrigado,0,0.18498946701090246
B4_EMB48_NIRRIG_REPROD00006.asd,2017-02-26,EMB48,nao_irrigado,0,0.17624525111839595
B4_EMB48_NIRRIG_REPROD00007.asd,2017-02-26,EMB48,nao_irrigado,0,0.17917533828965304
B1_BR16_IRRIG_REPROD00000.asd,2017-02-27,BR16,irrigado,1,0.9514032313570033
B1_BR16_IRRIG_REPROD00001.asd,2017-02-27,BR16,irrigado,1,0.9265934646030669
B1_BR16_IRRIG_REPROD00002.asd,2017-02-27,BR16,irrigado,1,1.034214961764961
B1_BR16_IRRIG_REPROD00003.asd,2017-02-27,BR16,irrigado,1,0.9087075182668541
B1_BR16_IRRIG_REPROD00004.asd,2017-02-27,BR16,irrigado,1,1.1559070729703933
B1_BR16_IRRIG_REPROD00005.asd,2017-02-27,BR16,irrigado,1,1.1845558020132114
B1_BR16_IRRIG_REPROD00006.asd,2017-02-27,BR16,irrigado,1,1.1810376225758628
B1_BR16_IRRIG_REPROD00007.asd,2017-02-27,BR16,irrigado,1,1.1510822178251143
B1_BR16_NIRRIG_REPROD00000.asd,2017-02-27,BR16,nao_irrigado,0,-0.02982018330885683
B1_BR16_NIRRIG_REPROD00001.asd,2017-02-27,BR16,nao_irrigado,0,0.015447818797192314
B1_BR16_NIRRIG_REPROD00002.asd,2017-02-27,BR16,nao_irrigado,0,-0.05074430720254064
B1_BR16_NIRRIG_REPROD00003.asd,2017-02-27,BR16,nao_irrigado,0,0.008561817695667773
B1_BR16_NIRRIG_REPROD00004.asd,2017-02-27,BR16,nao_irrigado,0,0.05514624499976234
B1_BR16_NIRRIG_REPROD00005.asd,2017-02-27,BR16,nao_irrigado,0,0.09965000207504832
B1_BR16_NIRRIG_REPROD00006.asd,2017-02-27,BR16,nao_irrigado,0,0.06521713967750387
B1_BR16_NIRRIG_REPROD00007.asd,2017-02-27,BR16,nao_irrigado,0,0.025504159666669468
B1_CD202_IRRIG_REPROD00000.asd,2017-02-27,CD202,irrigado,1,1.0461040808668867
B1_CD202_IRRIG_REPROD00001.asd,2017-02-27,CD202,irrigado,1,0.8883734440638064
B1_CD202_IRRIG_REPROD00002.asd,2017-02-27,CD202,irrigado,1,0.9043681435330102
B1_CD202_IRRIG_REPROD00003.asd,2017-02-27,CD202,irrigado,1,0.8552231744052632
B1_CD202_IRRIG_REPROD00004.asd,2017-02-27,CD202,irrigado,1,1.2030859554625746
B1_CD202_IRRIG_REPROD00005.asd,2017-02-27,CD202,irrigado,1,1.1272830494387778
B1_CD202_IRRIG_REPROD00006.asd,2017-02-27,CD202,irrigado,1,1.2476592388711938
B1_CD202_IRRIG_REPROD00007.asd,2017-02-27,CD202,irrigado,1,1.2078506157112514
B1_CD202_NIRRIG_REPROD00000.asd,2017-02-27,CD202,nao_irrigado,0,-0.03315448492697337
B1_CD202_NIRRIG_REPROD00001.asd,2017-02-27,CD202,nao_irrigado,0,0.021379699766758242
B1_CD202_NIRRIG_REPROD00002.asd,2017-02-27,CD202,nao_irrigado,0,0.036733736500208
B1_CD202_NIRRIG_REPROD00003.asd,2017-02-27,CD202,nao_irrigado,0,0.013841163090166031
B1_CD202_NIRRIG_REPROD00004.asd,2017-02-27,CD202,nao_irrigado,0,0.3451487154748555
B1_CD202_NIRRIG_REPROD00005.asd,2017-02-27,CD202,nao_irrigado,0,0.2758651853554682
B1_CD202_NIRRIG_REPROD00006.asd,2017-02-27,CD202,nao_irrigado,0,0.24247174296830049
B1_CD202_NIRRIG_REPROD00007.asd,2017-02-27,CD202,nao_irrigado,0,0.2910246551314707
B1_EMB48_IRRIG_REPROD00000.asd,2017-02-27,EMB48,irrigado,1,0.9495513959046512
B1_EMB48_IRRIG_REPROD00001.asd,2017-02-27,EMB48,irrigado,1,0.9331474478128721
B1_EMB48_IRRIG_REPROD00002.asd,2017-02-27,EMB48,irrigado,1,0.918851270824602
B1_EMB48_IRRIG_REPROD00003.asd,2017-02-27,EMB48,irrigado,1,0.9144337068701113
B1_EMB48_IRRIG_REPROD00004.asd,2017-02-27,EMB48,irrigado,1,1.0768442538903424
B1_EMB48_IRRIG_REPROD00005.asd,2017-02-27,EMB48,irrigado,1,1.1061579232263983
B1_EMB48_IRRIG_REPROD00006.asd,2017-02-27,EMB48,irrigado,1,0.9354044959236198
B1_EMB48_IRRIG_REPROD00007.asd,2017-02-27,EMB48,irrigado,1,0.9939630184695347
B1_EMB48_NIRRIG_REPROD00000.asd,2017-02-27,EMB48,nao_irrigado,0,0.05611937706291381
B1_EMB48_NIRRIG_REPROD00001.asd,2017-02-27,EMB48,nao_irrigado,0,0.16482921002220158
B1_EMB48_NIRRIG_REPROD00002.asd,2017-02-27,EMB48,nao_irrigado,0,0.1008064569637292
B1_EMB48_NIRRIG_REPROD00003.asd,2017-02-27,EMB48,nao_irrigado,0,0.1437806993182501
B1_EMB48_NIRRIG_REPROD00004.asd,2017-02-27,EMB48,nao_irrigado,0,0.17799730537558256
B1_EMB48_NIRRIG_REPROD00005.asd,2017-02-27,EMB48,nao_irrigado,0,0.22911973069184477
B1_EMB48_NIRRIG_REPROD00006.asd,2017-02-27,EMB48,nao_irrigado,0,0.18159929724570256
B1_EMB48_NIRRIG_REPROD00007.asd,2017-02-27,EMB48,nao_irrigado,0,0.24080570727313988
B2_BR16_IRRIG_REPROD00000.asd,2017-02-27,BR16,irrigado,1,1.1272205865786176
B2_BR16_IRRIG_REPROD00001.asd,2017-02-27,BR16,irrigado,1,1.171880696338439
B2_BR16_IRRIG_REPROD00002.asd,2017-02-27,BR16,irrigado,1,1.1023617116748106
B2_BR16_IRRIG_REPROD00003.asd,2017-02-27,BR16,irrigado,1,1.0941039906079197
B2_BR16_IRRIG_REPROD00004.asd,2017-02-27,BR16,irrigado,1,0.9323197571319551
B2_BR16_IRRIG_REPROD00005.asd,2017-02-27,BR16,irrigado,1,0.9090408750432588
B2_BR16_IRRIG_REPROD00006.asd,2017-02-27,BR16,irrigado,1,0.9606507119725309
B2_BR16_IRRIG_REPROD00007.asd,2017-02-27,BR16,irrigado,1,0.916657295665042
B2_BR16_NIRRIG_REPROD00000.asd,2017-02-27,BR16,nao_irrigado,0,-0.008132196143949222
B2_BR16_NIRRIG_REPROD00001.asd,2017-02-27,BR16,nao_irrigado,0,0.03773305279278999
B2_BR16_NIRRIG_REPROD00002.asd,2017-02-27,BR16,nao_irrigado,0,0.12280172830089703
B2_BR16_NIRRIG_REPROD00003.asd,2017-02-27,BR16,nao_irrigado,0,0.018416222644276004
B2_BR16_NIRRIG_REPROD00004.asd,2017-02-27,BR16,nao_irrigado,0,0.10646477536147414
B2_BR16_NIRRIG_REPROD00005.asd,2017-02-27,BR16,nao_irrigado,0,0.03949875894999133
B2_BR16_NIRRIG_REPROD00006.asd,2017-02-27,BR16,nao_irrigado,0,0.07380534330741628
B2_BR16_NIRRIG_REPROD00007.asd,2017-02-27,BR16,nao_irrigado,0,-0.035917335248779936
B2_CD202_IRRIG_REPROD00000.asd,2017-02-27,CD202,irrigado,1,0.8991186514968258
B2_CD202_IRRIG_REPROD00001.asd,2017-02-27,CD202,irrigado,1,0.9347256354375377
B2_CD202_IRRIG_REPROD00002.asd,2017-02-27,CD202,irrigado,1,0.9113789855462556
B2_CD202_IRRIG_REPROD00003.asd,2017-02-27,CD202,irrigado,1,0.9079521507523665
B2_CD202_IRRIG_REPROD00004.asd,2017-02-27,CD202,irrigado,1,0.9337239872375824
B2_CD202_IRRIG_REPROD00005.asd,2017-02-27,CD202,irrigado,1,0.9359007606736807
B2_CD202_IRRIG_REPROD00006.asd,2017-02-27,CD202,irrigado,1,0.9485967289592291
B2_CD202_IRRIG_REPROD00007.asd,2017-02-27,CD202,irrigado,1,0.9366729382499673
B2_CD202_NIRRIG_REPROD00000.asd,2017-02-27,CD202,nao_irrigado,0,0.11764057319157262
B2_CD202_NIRRIG_REPROD00001.asd,2017-02-27,CD202,nao_irrigado,0,0.018225528526544577
B2_CD202_NIRRIG_REPROD00002.asd,2017-02-27,CD202,nao_irrigado,0,0.03945794801609981
B2_CD202_NIRRIG_REPROD00003.asd,2017-02-27,CD202,nao_irrigado,0,0.008057597322112642
B2_CD202_NIRRIG_REPROD00004.asd,2017-02-27,CD202,nao_irrigado,0,0.06472440530791046
B2_CD202_NIRRIG_REPROD00005.asd,2017-02-27,CD202,nao_irrigado,0,0.04732238487881968
B2_CD202_NIRRIG_REPROD00006.asd,2017-02-27,CD202,nao_irrigado,0,0.10930184078910465
B2_CD202_NIRRIG_REPROD00007.asd,2017-02-27,CD202,nao_irrigado,0,0.13832816748253862
B2_EMB48_IRRIG_REPROD00000.asd,2017-02-27,EMB48,irrigado,1,1.1073112521745747
B2_EMB48_IRRIG_REPROD00001.asd,2017-02-27,EMB48,irrigado,1,1.154093675373814
B2_EMB48_IRRIG_REPROD00002.asd,2017-02-27,EMB48,irrigado,1,1.1227237267695085
B2_EMB48_IRRIG_REPROD00003.asd,2017-02-27,EMB48,irrigado,1,1.0730697346153764
B2_EMB48_IRRIG_REPROD00004.asd,2017-02-27,EMB48,irrigado,1,0.846215157877553
B2_EMB48_IRRIG_REPROD00005.asd,2017-02-27,EMB48,irrigado,1,0.9181891858212262
B2_EMB48_IRRIG_REPROD00006.asd,2017-02-27,EMB48,irrigado,1,0.8655975874444526
B2_EMB48_IRRIG_REPROD00007.asd,2017-02-27,EMB48,irrigado,1,0.9004945554137802
B2_EMB48_NIRRIG_REPROD00000.asd,2017-02-27,EMB48,nao_irrigado,0,0.3843776950518116
B2_EMB48_NIRRIG_REPROD00001.asd,2017-02-27,EMB48,nao_irrigado,0,0.26147149218690696
B2_EMB48_NIRRIG_REPROD00002.asd,2017-02-27,EMB48,nao_irrigado,0,0.3194082523927464
B2_EMB48_NIRRIG_REPROD00003.asd,2017-02-27,EMB48,nao_irrigado,0,0.23624479570239232
B2_EMB48_NIRRIG_REPROD00004.asd,2017-02-27,EMB48,nao_irrigado,0,0.20575903015859986
B2_EMB48_NIRRIG_REPROD00005.asd,2017-02-27,EMB48,nao_irrigado,0,0.25513984163731485
B2_EMB48_NIRRIG_REPROD00006.asd,2017-02-27,EMB48,nao_irrigado,0,0.15422696356126053
B2_EMB48_NIRRIG_REPROD00007.asd,2017-02-27,EMB48,nao_irrigado,0,0.21855565640036462
B3_BR16_IRRIG_REPROD00000.asd,2017-02-27,BR16,irrigado,1,1.0835080321984418
B3_BR16_IRRIG_REPROD00001.asd,2017-02-27,BR16,irrigado,1,1.1215311782029587
B3_BR16_IRRIG_REPROD00002.asd,2017-02-27,BR16,irrigado,1,1.0744642578519112
B3_BR16_IRRIG_REPROD00003.asd,2017-02-27,BR16,irrigado,1,1.1055838327172187
B3_BR16_IRRIG_REPROD00004.asd,2017-02-27,BR16,irrigado,1,1.321388460021056
B3_BR16_IRRIG_REPROD00005.asd,2017-02-27,BR16,irrigado,1,1.2910510146001455
B3_BR16_IRRIG_REPROD00006.asd,2017-02-27,BR16,irrigado,1,1.2270812787640355
B3_BR16_IRRIG_REPROD00007.asd,2017-02-27,BR16,irrigado,1,1.2429838320732047
B3_BR16_NIRRIG_REPROD00000.asd,2017-02-27,BR16,nao_irrigado,0,-0.17698383778715943
B3_BR16_NIRRIG_REPROD00001.asd,2017-02-27,BR16,nao_irrigado,0,-0.1680155323273932
B3_BR16_NIRRIG_REPROD00002.asd,2017-02-27,BR16,nao_irrigado,0,-0.19527616039656792
B3_BR16_NIRRIG_REPROD00003.asd,2017-02-27,BR16,nao_irrigado,0,-0.11551565309816492
B3_BR16_NIRRIG_REPROD00004.asd,2017-02-27,BR16,nao_irrigado,0,-0.0512524636553483
B3_BR16_NIRRIG_REPROD00005.asd,2017-02-27,BR16,nao_irrigado,0,-0.030755460727332706
B3_BR16_NIRRIG_REPROD00006.asd,2017-02-27,BR16,nao_irrigado,0,-0.03490052209039518
B3_BR16_NIRRIG_REPROD00007.asd,2017-02-27,BR16,nao_irrigado,0,-0.06417992133129691
B3_CD202_IRRIG_REPROD00000.asd,2017-02-27,CD202,irrigado,1,0.9950546266927566
B3_CD202_IRRIG_REPROD00001.asd,2017-02-27,CD202,irrigado,1,1.0256717000268727
B3_CD202_IRRIG_REPROD00002.asd,2017-02-27,CD202,irrigado,1,0.9530221780905019
B3_CD202_IRRIG_REPROD00003.asd,2017-02-27,CD202,irrigado,1,1.0717236712274532
B3_CD202_IRRIG_REPROD00004.asd,2017-02-27,CD202,irrigado,1,1.0958713847644979
B3_CD202_IRRIG_REPROD00005.asd,2017-02-27,CD202,irrigado,1,0.9977607924902586
B3_CD202_IRRIG_REPROD00006.asd,2017-02-27,CD202,irrigado,1,0.9522592208811584
B3_CD202_IRRIG_REPROD00007.asd,2017-02-27,CD202,irrigado,1,1.079311638851849
B3_CD202_NIRRIG_REPROD00000.asd,2017-02-27,CD202,nao_irrigado,0,0.006699227520982953
B3_CD202_NIRRIG_REPROD00001.asd,2017-02-27,CD202,nao_irrigado,0,0.051512331834451086
B3_CD202_NIRRIG_REPROD00002.asd,2017-02-27,CD202,nao_irrigado,0,0.032131778252540266
B3_CD202_NIRRIG_REPROD00003.asd,2017-02-27,CD202,nao_irrigado,0,-0.04019041972274462
B3_CD202_NIRRIG_REPROD00004.asd,2017-02-27,CD202,nao_irrigado,0,-0.1253988440637811
B3_CD202_NIRRIG_REPROD00005.asd,2017-02-27,CD202,nao_irrigado,0,-0.11392439362399875
B3_CD202_NIRRIG_REPROD00006.asd,2017-02-27,CD202,nao_irrigado,0,-0.016687037555702333
B3_CD202_NIRRIG_REPROD00007.asd,2017-02-27,CD202,nao_irrigado,0,-0.11231835729366069
B3_EMB48_IRRIG_REPROD00000.asd,2017-02-27,EMB48,irrigado,1,1.0795181771849707
B3_EMB48_IRRIG_REPROD00001.asd,2017-02-27,EMB48,irrigado,1,1.0221507955091234
B3_EMB48_IRRIG_REPROD00002.asd,2017-02-27,EMB48,irrigado,1,1.0712814471642718
B3_EMB48_IRRIG_REPROD00003.asd,2017-02-27,EMB48,irrigado,1,1.092938523835545
B3_EMB48_IRRIG_REPROD00004.asd,2017-02-27,EMB48,irrigado,1,0.9210193679349782
B3_EMB48_IRRIG_REPROD00005.asd,2017-02-27,EMB48,irrigado,1,0.9729247426294754
B3_EMB48_IRRIG_REPROD00006.asd,2017-02-27,EMB48,irrigado,1,0.8933709210394326
B3_EMB48_IRRIG_REPROD00007.asd,2017-02-27,EMB48,irrigado,1,0.8280812887776721
B3_EMB48_NIRRIG_REPROD00000.asd,2017-02-27,EMB48,nao_irrigado,0,-0.0015545736135391675
B3_EMB48_NIRRIG_REPROD00001.asd,2017-02-27,EMB48,nao_irrigado,0,-0.10657224977430524
B3_EMB48_NIRRIG_REPROD00002.asd,2017-02-27,EMB48,nao_irrigado,0,-0.029081456715899567
B3_EMB48_NIRRIG_REPROD00003.asd,2017-02-27,EMB48,nao_irrigado,0,0.017045672784360533
B3_EMB48_NIRRIG_REPROD00004.asd,2017-02-27,EMB48,nao_irrigado,0,-0.0911875695747908
B3_EMB48_NIRRIG_REPROD00005.asd,2017-02-27,EMB48,nao_irrigado,0,-0.032010157419493535
B3_EMB48_NIRRIG_REPROD00006.asd,2017-02-27,EMB48,nao_irrigado,0,-0.09101728500406836
B3_EMB48_NIRRIG_REPROD00007.asd,2017-02-27,EMB48,nao_irrigado,0,-0.11409139158777937
B4_BR16_IRRIG_REPROD00000.asd,2017-02-27,BR16,irrigado,1,1.0651568580315063
B4_BR16_IRRIG_REPROD00001.asd,2017-02-27,BR16,irrigado,1,0.9747820934703225
B4_BR16_IRRIG_REPROD00002.asd,2017-02-27,BR16,irrigado,1,1.047004634545202
B4_BR16_IRRIG_REPROD00003.asd,2017-02-27,BR16,irrigado,1,1.031698422815928
B4_BR16_IRRIG_REPROD00004.asd,2017-02-27,BR16,irrigado,1,1.2738021149756076
B4_BR16_IRRIG_REPROD00005.asd,2017-02-27,BR16,irrigado,1,1.2399900829815316
B4_BR16_IRRIG_REPROD00006.asd,2017-02-27,BR16,irrigado,1,1.2034371590113322
B4_BR16_IRRIG_REPROD00007.asd,2017-02-27,BR16,irrigado,1,1.2729973711046871
B4_BR16_NIRRIG_REPROD00000.asd,2017-02-27,BR16,nao_irrigado,0,-0.35057861431647963
B4_BR16_NIRRIG_REPROD00001.asd,2017-02-27,BR16,nao_irrigado,0,-0.36616107834482803
B4_BR16_NIRRIG_REPROD00002.asd,2017-02-27,BR16,nao_irrigado,0,-0.29254200733841007
B4_BR16_NIRRIG_REPROD00003.asd,2017-02-27,BR16,nao_irrigado,0,-0.41001282684421925
B4_BR16_NIRRIG_REPROD00004.asd,2017-02-27,BR16,nao_irrigado,0,-0.23291706151046776
B4_BR16_NIRRIG_REPROD00005.asd,2017-02-27,BR16,nao_irrigado,0,-0.22122976708533126
B4_BR16_NIRRIG_REPROD00006.asd,2017-02-27,BR16,nao_irrigado,0,-0.12893040425735658
B4_BR16_NIRRIG_REPROD00007.asd,2017-02-27,BR16,nao_irrigado,0,-0.23019747728792617
B4_CD202_IRRIG_REPROD00000.asd,2017-02-27,CD202,irrigado,1,1.316056068197589
B4_CD202_IRRIG_REPROD00001.asd,2017-02-27,CD202,irrigado,1,1.308082078522912
B4_CD202_IRRIG_REPROD00002.asd,2017-02-27,CD202,irrigado,1,1.2719624694359393
B4_CD202_IRRIG_REPROD00003.asd,2017-02-27,CD202,irrigado,1,1.3588978294630807
