wavelength,direction_label,vip,coefficient,abs_coefficient,optimal_score
388,nao_irrigado,1.0380248820,-0.0061611707,0.0061611707,1.0785325093
914,nao_irrigado,0.8089986021,-0.0103428734,0.0103428734,1.0741074643
2197,irrigado,1.0384696698,0.0061380083,0.0061380083,1.0739287001
2483,irrigado,0.8022377207,0.0104607747,0.0104607747,1.0722770568
1817,nao_irrigado,0.9122766825,-0.0084395432,0.0084395432,1.0707011163
1414,nao_irrigado,1.3020329611,-0.0012915782,0.0012915782,1.0685552517
461,irrigado,1.1977773360,0.0031975962,0.0031975962,1.0672936350
630,irrigado,1.0387680594,0.0061102773,0.0061102773,1.0671014412
2165,nao_irrigado,1.2202406771,-0.0027826572,0.0027826572,1.0662589556
878,nao_irrigado,1.0227943920,-0.0063963224,0.0063963224,1.0650719099
1238,nao_irrigado,1.0672110928,-0.0055672868,0.0055672868,1.0603956164
2126,irrigado,1.2582287563,0.0020628638,0.0020628638,1.0589636658
1917,irrigado,1.1564609981,0.0039150583,0.0039150583,1.0551747335
1087,irrigado,0.9546156601,0.0076063753,0.0076063753,1.0530843024
2449,irrigado,0.8821207025,0.0089238525,0.0089238525,1.0497884146
2328,irrigado,0.8915026518,0.0087415641,0.0087415641,1.0466005076
2209,irrigado,1.0325162408,0.0061381357,0.0061381357,1.0405194002
2070,irrigado,0.9932110777,0.0068557719,0.0068557719,1.0397533357
974,nao_irrigado,1.1532929797,-0.0039162435,0.0039162435,1.0377391693
464,irrigado,1.2614499780,0.0019134176,0.0019134176,1.0312338092
2460,irrigado,0.8609797041,0.0092009341,0.0092009341,1.0159783838
1258,irrigado,1.0927794192,0.0049504291,0.0049504291,1.0148872465
378,irrigado,0.7652722686,0.0109336585,0.0109336585,1.0096028033
2334,irrigado,0.8887412979,0.0086338634,0.0086338634,0.9980597718
2147,nao_irrigado,1.2901403269,-0.0012793891,0.0012793891,0.9980006090
2356,irrigado,0.9274875630,0.0079220908,0.0079220908,0.9974838459
2290,irrigado,1.3103252576,0.0008879412,0.0008879412,0.9913686109
1088,irrigado,0.9586488305,0.0073193457,0.0073193457,0.9877261898
2148,nao_irrigado,1.2814484749,-0.0013900707,0.0013900707,0.9831074342
377,irrigado,0.7991687740,0.0102199066,0.0102199066,0.9811722981
