row_number,nomenclaura,bloco_normalizado,genotipo_normalizado,condicao_normalizada,data_coleta_raw,data_coleta_iso,turno
1283,B3_EMB48_IRRIG_REPROD00001.asd,B3,EMB48,irrigado,20170227,2017-02-27,manha
1284,B3_EMB48_IRRIG_REPROD00002.asd,B3,EMB48,irrigado,20170227,2017-02-27,manha
1285,B3_EMB48_IRRIG_REPROD00003.asd,B3,EMB48,irrigado,20170227,2017-02-27,manha
1286,B3_EMB48_IRRIG_REPROD00004.asd,B3,EMB48,irrigado,20170227,2017-02-27,manha
1287,B3_EMB48_IRRIG_REPROD00005.asd,B3,EMB48,irrigado,20170227,2017-02-27,manha
1288,B3_EMB48_IRRIG_REPROD00006.asd,B3,EMB48,irrigado,20170227,2017-02-27,manha
1289,B3_EMB48_IRRIG_REPROD00007.asd,B3,EMB48,irrigado,20170227,2017-02-27,manha
1290,B3_EMB48_NIRRIG_REPROD00000.asd,B3,EMB48,nao_irrigado,20170227,2017-02-27,manha
1291,B3_EMB48_NIRRIG_REPROD00001.asd,B3,EMB48,nao_irrigado,20170227,2017-02-27,manha
1292,B3_EMB48_NIRRIG_REPROD00002.asd,B3,EMB48,nao_irrigado,20170227,2017-02-27,manha
1293,B3_EMB48_NIRRIG_REPROD00003.asd,B3,EMB48,nao_irrigado,20170227,2017-02-27,manha
1294,B3_EMB48_NIRRIG_REPROD00004.asd,B3,EMB48,nao_irrigado,20170227,2017-02-27,manha
1295,B3_EMB48_NIRRIG_REPROD00005.asd,B3,EMB48,nao_irrigado,20170227,2017-02-27,manha
1296,B3_EMB48_NIRRIG_REPROD00006.asd,B3,EMB48,nao_irrigado,20170227,2017-02-27,manha
1297,B3_EMB48_NIRRIG_REPROD00007.asd,B3,EMB48,nao_irrigado,20170227,2017-02-27,manha
1298,B4_BR16_IRRIG_REPROD00000.asd,B4,BR16,irrigado,20170227,2017-02-27,manha
1299,B4_BR16_IRRIG_REPROD00001.asd,B4,BR16,irrigado,20170227,2017-02-27,manha
1300,B4_BR16_IRRIG_REPROD00002.asd,B4,BR16,irrigado,20170227,2017-02-27,manha
1301,B4_BR16_IRRIG_REPROD00003.asd,B4,BR16,irrigado,20170227,2017-02-27,manha
1302,B4_BR16_IRRIG_REPROD00004.asd,B4,BR16,irrigado,20170227,2017-02-27,manha
1303,B4_BR16_IRRIG_REPROD00005.asd,B4,BR16,irrigado,20170227,2017-02-27,manha
1304,B4_BR16_IRRIG_REPROD00006.asd,B4,BR16,irrigado,20170227,2017-02-27,manha
1305,B4_BR16_IRRIG_REPROD00007.asd,B4,BR16,irrigado,20170227,2017-02-27,manha
1306,B4_BR16_NIRRIG_REPROD00000.asd,B4,BR16,nao_irrigado,20170227,2017-02-27,manha
1307,B4_BR16_NIRRIG_REPROD00001.asd,B4,BR16,nao_irrigado,20170227,2017-02-27,manha
1308,B4_BR16_NIRRIG_REPROD00002.asd,B4,BR16,nao_irrigado,20170227,2017-02-27,manha
1309,B4_BR16_NIRRIG_REPROD00003.asd,B4,BR16,nao_irrigado,20170227,2017-02-27,manha
1310,B4_BR16_NIRRIG_REPROD00004.asd,B4,BR16,nao_irrigado,20170227,2017-02-27,manha
1311,B4_BR16_NIRRIG_REPROD00005.asd,B4,BR16,nao_irrigado,20170227,2017-02-27,manha
1312,B4_BR16_NIRRIG_REPROD00006.asd,B4,BR16,nao_irrigado,20170227,2017-02-27,manha
1313,B4_BR16_NIRRIG_REPROD00007.asd,B4,BR16,nao_irrigado,20170227,2017-02-27,manha
1314,B4_CD202_IRRIG_REPROD00000.asd,B4,CD202,irrigado,20170227,2017-02-27,manha
1315,B4_CD202_IRRIG_REPROD00001.asd,B4,CD202,irrigado,20170227,2017-02-27,manha
1316,B4_CD202_IRRIG_REPROD00002.asd,B4,CD202,irrigado,20170227,2017-02-27,manha
1317,B4_CD202_IRRIG_REPROD00003.asd,B4,CD202,irrigado,20170227,2017-02-27,manha
1318,B4_CD202_IRRIG_REPROD00004.asd,B4,CD202,irrigado,20170227,2017-02-27,manha
1319,B4_CD202_IRRIG_REPROD00005.asd,B4,CD202,irrigado,20170227,2017-02-27,manha
1320,B4_CD202_IRRIG_REPROD00006.asd,B4,CD202,irrigado,20170227,2017-02-27,manha
1321,B4_CD202_IRRIG_REPROD00007.asd,B4,CD202,irrigado,20170227,2017-02-27,manha
1322,B4_CD202_NIRRIG_REPROD00000.asd,B4,CD202,nao_irrigado,20170227,2017-02-27,manha
1323,B4_CD202_NIRRIG_REPROD00001.asd,B4,CD202,nao_irrigado,20170227,2017-02-27,manha
1324,B4_CD202_NIRRIG_REPROD00002.asd,B4,CD202,nao_irrigado,20170227,2017-02-27,manha
1325,B4_CD202_NIRRIG_REPROD00003.asd,B4,CD202,nao_irrigado,20170227,2017-02-27,manha
1326,B4_CD202_NIRRIG_REPROD00004.asd,B4,CD202,nao_irrigado,20170227,2017-02-27,manha
1327,B4_CD202_NIRRIG_REPROD00005.asd,B4,CD202,nao_irrigado,20170227,2017-02-27,manha
1328,B4_CD202_NIRRIG_REPROD00006.asd,B4,CD202,nao_irrigado,20170227,2017-02-27,manha
1329,B4_CD202_NIRRIG_REPROD00007.asd,B4,CD202,nao_irrigado,20170227,2017-02-27,manha
1330,B4_EMB48_IRRIG_REPROD00000.asd,B4,EMB48,irrigado,20170227,2017-02-27,manha
1331,B4_EMB48_IRRIG_REPROD00001.asd,B4,EMB48,irrigado,20170227,2017-02-27,manha
1332,B4_EMB48_IRRIG_REPROD00002.asd,B4,EMB48,irrigado,20170227,2017-02-27,manha
1333,B4_EMB48_IRRIG_REPROD00003.asd,B4,EMB48,irrigado,20170227,2017-02-27,manha
1334,B4_EMB48_IRRIG_REPROD00004.asd,B4,EMB48,irrigado,20170227,2017-02-27,manha
1335,B4_EMB48_IRRIG_REPROD00005.asd,B4,EMB48,irrigado,20170227,2017-02-27,manha
1336,B4_EMB48_IRRIG_REPROD00006.asd,B4,EMB48,irrigado,20170227,2017-02-27,manha
1337,B4_EMB48_IRRIG_REPROD00007.asd,B4,EMB48,irrigado,20170227,2017-02-27,manha
1338,B4_EMB48_NIRRIG_REPROD00000.asd,B4,EMB48,nao_irrigado,20170227,2017-02-27,manha
1339,B4_EMB48_NIRRIG_REPROD00001.asd,B4,EMB48,nao_irrigado,20170227,2017-02-27,manha
1340,B4_EMB48_NIRRIG_REPROD00002.asd,B4,EMB48,nao_irrigado,20170227,2017-02-27,manha
1341,B4_EMB48_NIRRIG_REPROD00003.asd,B4,EMB48,nao_irrigado,20170227,2017-02-27,manha
1342,B4_EMB48_NIRRIG_REPROD00004.asd,B4,EMB48,nao_irrigado,20170227,2017-02-27,manha
1343,B4_EMB48_NIRRIG_REPROD00005.asd,B4,EMB48,nao_irrigado,20170227,2017-02-27,manha
1344,B4_EMB48_NIRRIG_REPROD00006.asd,B4,EMB48,nao_irrigado,20170227,2017-02-27,manha
1345,B4_EMB48_NIRRIG_REPROD00007.asd,B4,EMB48,nao_irrigado,20170227,2017-02-27,manha
1346,B1_BR16_IRR_REP_RECUP00000.asd,B1,BR16,irrigado,20170302,2017-03-02,manha
1347,B1_BR16_IRR_REP_RECUP00001.asd,B1,BR16,irrigado,20170302,2017-03-02,manha
1348,B1_BR16_IRR_REP_RECUP00002.asd,B1,BR16,irrigado,20170302,2017-03-02,manha
1349,B1_BR16_IRR_REP_RECUP00003.asd,B1,BR16,irrigado,20170302,2017-03-02,manha
1350,B1_BR16_IRR_REP_RECUP00004.asd,B1,BR16,irrigado,20170302,2017-03-02,manha
1351,B1_BR16_IRR_REP_RECUP00005.asd,B1,BR16,irrigado,20170302,2017-03-02,manha
1352,B1_BR16_IRR_REP_RECUP00006.asd,B1,BR16,irrigado,20170302,2017-03-02,manha
1353,B1_BR16_IRR_REP_RECUP00007.asd,B1,BR16,irrigado,20170302,2017-03-02,manha
1354,B1_BR16_NIRR_REP_RECUP00000.asd,B1,BR16,nao_irrigado,20170302,2017-03-02,manha
1355,B1_BR16_NIRR_REP_RECUP00001.asd,B1,BR16,nao_irrigado,20170302,2017-03-02,manha
1356,B1_BR16_NIRR_REP_RECUP00002.asd,B1,BR16,nao_irrigado,20170302,2017-03-02,manha
1357,B1_BR16_NIRR_REP_RECUP00003.asd,B1,BR16,nao_irrigado,20170302,2017-03-02,manha
1358,B1_BR16_NIRR_REP_RECUP00004.asd,B1,BR16,nao_irrigado,20170302,2017-03-02,manha
1359,B1_BR16_NIRR_REP_RECUP00005.asd,B1,BR16,nao_irrigado,20170302,2017-03-02,manha
1360,B1_BR16_NIRR_REP_RECUP00006.asd,B1,BR16,nao_irrigado,20170302,2017-03-02,manha
1361,B1_BR16_NIRR_REP_RECUP00007.asd,B1,BR16,nao_irrigado,20170302,2017-03-02,manha
1362,B1_CD202_IRR_REP_RECUP00000.asd,B1,CD202,irrigado,20170302,2017-03-02,manha
1363,B1_CD202_IRR_REP_RECUP00001.asd,B1,CD202,irrigado,20170302,2017-03-02,manha
1364,B1_CD202_IRR_REP_RECUP00002.asd,B1,CD202,irrigado,20170302,2017-03-02,manha
1365,B1_CD202_IRR_REP_RECUP00003.asd,B1,CD202,irrigado,20170302,2017-03-02,manha
1366,B1_CD202_IRR_REP_RECUP00004.asd,B1,CD202,irrigado,20170302,2017-03-02,manha
1367,B1_CD202_IRR_REP_RECUP00005.asd,B1,CD202,irrigado,20170302,2017-03-02,manha
1368,B1_CD202_IRR_REP_RECUP00006.asd,B1,CD202,irrigado,20170302,2017-03-02,manha
1369,B1_CD202_IRR_REP_RECUP00007.asd,B1,CD202,irrigado,20170302,2017-03-02,manha
1370,B1_CD202_IRR_REP_RECUP00008.asd,B1,CD202,irrigado,20170302,2017-03-02,manha
1371,B1_CD202_IRR_REP_RECUP00009.asd,B1,CD202,irrigado,20170302,2017-03-02,manha
1372,B1_CD202_IRR_REP_RECUP00010.asd,B1,CD202,irrigado,20170302,2017-03-02,manha
1373,B1_CD202_IRR_REP_RECUP00011.asd,B1,CD202,irrigado,20170302,2017-03-02,manha
1374,B1_CD202_NIRR_REP_RECUP00000.asd,B1,CD202,nao_irrigado,20170302,2017-03-02,manha
1375,B1_CD202_NIRR_REP_RECUP00001.asd,B1,CD202,nao_irrigado,20170302,2017-03-02,manha
1376,B1_CD202_NIRR_REP_RECUP00002.asd,B1,CD202,nao_irrigado,20170302,2017-03-02,manha
1377,B1_CD202_NIRR_REP_RECUP00003.asd,B1,CD202,nao_irrigado,20170302,2017-03-02,manha
1378,B1_CD202_NIRR_REP_RECUP00004.asd,B1,CD202,nao_irrigado,20170302,2017-03-02,manha
1379,B1_CD202_NIRR_REP_RECUP00005.asd,B1,CD202,nao_irrigado,20170302,2017-03-02,manha
1380,B1_CD202_NIRR_REP_RECUP00006.asd,B1,CD202,nao_irrigado,20170302,2017-03-02,manha
1381,B1_CD202_NIRR_REP_RECUP00007.asd,B1,CD202,nao_irrigado,20170302,2017-03-02,manha
1382,B1_EMB48_IRR_REP_RECUP00000.asd,B1,EMB48,irrigado,20170302,2017-03-02,manha
1383,B1_EMB48_IRR_REP_RECUP00001.asd,B1,EMB48,irrigado,20170302,2017-03-02,manha
1384,B1_EMB48_IRR_REP_RECUP00002.asd,B1,EMB48,irrigado,20170302,2017-03-02,manha
1385,B1_EMB48_IRR_REP_RECUP00003.asd,B1,EMB48,irrigado,20170302,2017-03-02,manha
1386,B1_EMB48_IRR_REP_RECUP00004.asd,B1,EMB48,irrigado,20170302,2017-03-02,manha
1387,B1_EMB48_IRR_REP_RECUP00005.asd,B1,EMB48,irrigado,20170302,2017-03-02,manha
1388,B1_EMB48_IRR_REP_RECUP00006.asd,B1,EMB48,irrigado,20170302,2017-03-02,manha
1389,B1_EMB48_IRR_REP_RECUP00007.asd,B1,EMB48,irrigado,20170302,2017-03-02,manha
1390,B1_EMB48_NIRR_REP_RECUP00000.asd,B1,EMB48,nao_irrigado,20170302,2017-03-02,manha
1391,B1_EMB48_NIRR_REP_RECUP00001.asd,B1,EMB48,nao_irrigado,20170302,2017-03-02,manha
1392,B1_EMB48_NIRR_REP_RECUP00002.asd,B1,EMB48,nao_irrigado,20170302,2017-03-02,manha
1393,B1_EMB48_NIRR_REP_RECUP00003.asd,B1,EMB48,nao_irrigado,20170302,2017-03-02,manha
1394,B1_EMB48_NIRR_REP_RECUP00004.asd,B1,EMB48,nao_irrigado,20170302,2017-03-02,manha
1395,B1_EMB48_NIRR_REP_RECUP00005.asd,B1,EMB48,nao_irrigado,20170302,2017-03-02,manha
1396,B1_EMB48_NIRR_REP_RECUP00006.asd,B1,EMB48,nao_irrigado,20170302,2017-03-02,manha
1397,B1_EMB48_NIRR_REP_RECUP00007.asd,B1,EMB48,nao_irrigado,20170302,2017-03-02,manha
1398,B2_BR16_IRR_REP_RECUP00000.asd,B2,BR16,irrigado,20170302,2017-03-02,manha
1399,B2_BR16_IRR_REP_RECUP00001.asd,B2,BR16,irrigado,20170302,2017-03-02,manha
1400,B2_BR16_IRR_REP_RECUP00002.asd,B2,BR16,irrigado,20170302,2017-03-02,manha
1401,B2_BR16_IRR_REP_RECUP00003.asd,B2,BR16,irrigado,20170302,2017-03-02,manha
1402,B2_BR16_IRR_REP_RECUP00004.asd,B2,BR16,irrigado,20170302,2017-03-02,manha
1403,B2_BR16_IRR_REP_RECUP00005.asd,B2,BR16,irrigado,20170302,2017-03-02,manha
1404,B2_BR16_IRR_REP_RECUP00006.asd,B2,BR16,irrigado,20170302,2017-03-02,manha
1405,B2_BR16_IRR_REP_RECUP00007.asd,B2,BR16,irrigado,20170302,2017-03-02,manha
1406,B2_BR16_NIRR_REP_RECUP00000.asd,B2,BR16,nao_irrigado,20170302,2017-03-02,manha
1407,B2_BR16_NIRR_REP_RECUP00001.asd,B2,BR16,nao_irrigado,20170302,2017-03-02,manha
1408,B2_BR16_NIRR_REP_RECUP00002.asd,B2,BR16,nao_irrigado,20170302,2017-03-02,manha
1409,B2_BR16_NIRR_REP_RECUP00003.asd,B2,BR16,nao_irrigado,20170302,2017-03-02,manha
1410,B2_BR16_NIRR_REP_RECUP00004.asd,B2,BR16,nao_irrigado,20170302,2017-03-02,manha
1411,B2_BR16_NIRR_REP_RECUP00005.asd,B2,BR16,nao_irrigado,20170302,2017-03-02,manha
1412,B2_BR16_NIRR_REP_RECUP00006.asd,B2,BR16,nao_irrigado,20170302,2017-03-02,manha
1413,B2_BR16_NIRR_REP_RECUP00007.asd,B2,BR16,nao_irrigado,20170302,2017-03-02,manha
1414,B2_CD202_IRR_REP_RECUP00000.asd,B2,CD202,irrigado,20170302,2017-03-02,manha
1415,B2_CD202_IRR_REP_RECUP00001.asd,B2,CD202,irrigado,20170302,2017-03-02,manha
1416,B2_CD202_IRR_REP_RECUP00002.asd,B2,CD202,irrigado,20170302,2017-03-02,manha
1417,B2_CD202_IRR_REP_RECUP00003.asd,B2,CD202,irrigado,20170302,2017-03-02,manha
1418,B2_CD202_IRR_REP_RECUP00004.asd,B2,CD202,irrigado,20170302,2017-03-02,manha
1419,B2_CD202_IRR_REP_RECUP00005.asd,B2,CD202,irrigado,20170302,2017-03-02,manha
1420,B2_CD202_IRR_REP_RECUP00006.asd,B2,CD202,irrigado,20170302,2017-03-02,manha
1421,B2_CD202_IRR_REP_RECUP00007.asd,B2,CD202,irrigado,20170302,2017-03-02,manha
1422,B2_CD202_NIRR_REP_RECUP00000.asd,B2,CD202,nao_irrigado,20170302,2017-03-02,manha
1423,B2_CD202_NIRR_REP_RECUP00001.asd,B2,CD202,nao_irrigado,20170302,2017-03-02,manha
1424,B2_CD202_NIRR_REP_RECUP00002.asd,B2,CD202,nao_irrigado,20170302,2017-03-02,manha
1425,B2_CD202_NIRR_REP_RECUP00003.asd,B2,CD202,nao_irrigado,20170302,2017-03-02,manha
1426,B2_CD202_NIRR_REP_RECUP00004.asd,B2,CD202,nao_irrigado,20170302,2017-03-02,manha
1427,B2_CD202_NIRR_REP_RECUP00005.asd,B2,CD202,nao_irrigado,20170302,2017-03-02,manha
1428,B2_CD202_NIRR_REP_RECUP00006.asd,B2,CD202,nao_irrigado,20170302,2017-03-02,manha
1429,B2_CD202_NIRR_REP_RECUP00007.asd,B2,CD202,nao_irrigado,20170302,2017-03-02,manha
1430,B2_EMB48_IRR_REP_RECUP00000.asd,B2,EMB48,irrigado,20170302,2017-03-02,manha
1431,B2_EMB48_IRR_REP_RECUP00001.asd,B2,EMB48,irrigado,20170302,2017-03-02,manha
1432,B2_EMB48_IRR_REP_RECUP00002.asd,B2,EMB48,irrigado,20170302,2017-03-02,manha
1433,B2_EMB48_IRR_REP_RECUP00003.asd,B2,EMB48,irrigado,20170302,2017-03-02,manha
1434,B2_EMB48_IRR_REP_RECUP00004.asd,B2,EMB48,irrigado,20170302,2017-03-02,manha
1435,B2_EMB48_IRR_REP_RECUP00005.asd,B2,EMB48,irrigado,20170302,2017-03-02,manha
1436,B2_EMB48_IRR_REP_RECUP00006.asd,B2,EMB48,irrigado,20170302,2017-03-02,manha
1437,B2_EMB48_IRR_REP_RECUP00007.asd,B2,EMB48,irrigado,20170302,2017-03-02,manha
1438,B2_EMB48_NIRR_REP_RECUP00000.asd,B2,EMB48,nao_irrigado,20170302,2017-03-02,manha
1439,B2_EMB48_NIRR_REP_RECUP00001.asd,B2,EMB48,nao_irrigado,20170302,2017-03-02,manha
1440,B2_EMB48_NIRR_REP_RECUP00002.asd,B2,EMB48,nao_irrigado,20170302,2017-03-02,manha
1441,B2_EMB48_NIRR_REP_RECUP00003.asd,B2,EMB48,nao_irrigado,20170302,2017-03-02,manha
1442,B2_EMB48_NIRR_REP_RECUP00008.asd,B2,EMB48,nao_irrigado,20170302,2017-03-02,manha
1443,B2_EMB48_NIRR_REP_RECUP00009.asd,B2,EMB48,nao_irrigado,20170302,2017-03-02,manha
1444,B2_EMB48_NIRR_REP_RECUP00010.asd,B2,EMB48,nao_irrigado,20170302,2017-03-02,manha
1445,B2_EMB48_NIRR_REP_RECUP00011.asd,B2,EMB48,nao_irrigado,20170302,2017-03-02,manha
1446,B3_BR16_IRR_REP_RECUP00000.asd,B3,BR16,irrigado,20170302,2017-03-02,manha
1447,B3_BR16_IRR_REP_RECUP00001.asd,B3,BR16,irrigado,20170302,2017-03-02,manha
1448,B3_BR16_IRR_REP_RECUP00002.asd,B3,BR16,irrigado,20170302,2017-03-02,manha
1449,B3_BR16_IRR_REP_RECUP00003.asd,B3,BR16,irrigado,20170302,2017-03-02,manha
1450,B3_BR16_IRR_REP_RECUP00004.asd,B3,BR16,irrigado,20170302,2017-03-02,manha
1451,B3_BR16_IRR_REP_RECUP00005.asd,B3,BR16,irrigado,20170302,2017-03-02,manha
1452,B3_BR16_IRR_REP_RECUP00006.asd,B3,BR16,irrigado,20170302,2017-03-02,manha
1453,B3_BR16_IRR_REP_RECUP00007.asd,B3,BR16,irrigado,20170302,2017-03-02,manha
1454,B3_BR16_NIRR_REP_RECUP00000.asd,B3,BR16,nao_irrigado,20170302,2017-03-02,manha
1455,B3_BR16_NIRR_REP_RECUP00001.asd,B3,BR16,nao_irrigado,20170302,2017-03-02,manha
1456,B3_BR16_NIRR_REP_RECUP00002.asd,B3,BR16,nao_irrigado,20170302,2017-03-02,manha
1457,B3_BR16_NIRR_REP_RECUP00003.asd,B3,BR16,nao_irrigado,20170302,2017-03-02,manha
1458,B3_BR16_NIRR_REP_RECUP00004.asd,B3,BR16,nao_irrigado,20170302,2017-03-02,manha
1459,B3_BR16_NIRR_REP_RECUP00005.asd,B3,BR16,nao_irrigado,20170302,2017-03-02,manha
1460,B3_BR16_NIRR_REP_RECUP00006.asd,B3,BR16,nao_irrigado,20170302,2017-03-02,manha
1461,B3_BR16_NIRR_REP_RECUP00007.asd,B3,BR16,nao_irrigado,20170302,2017-03-02,manha
1462,B3_CD202_IRR_REP_RECUP00000.asd,B3,CD202,irrigado,20170302,2017-03-02,manha
1463,B3_CD202_IRR_REP_RECUP00001.asd,B3,CD202,irrigado,20170302,2017-03-02,manha
1464,B3_CD202_IRR_REP_RECUP00002.asd,B3,CD202,irrigado,20170302,2017-03-02,manha
1465,B3_CD202_IRR_REP_RECUP00003.asd,B3,CD202,irrigado,20170302,2017-03-02,manha
1466,B3_CD202_IRR_REP_RECUP00004.asd,B3,CD202,irrigado,20170302,2017-03-02,manha
1467,B3_CD202_IRR_REP_RECUP00005.asd,B3,CD202,irrigado,20170302,2017-03-02,manha
1468,B3_CD202_IRR_REP_RECUP00006.asd,B3,CD202,irrigado,20170302,2017-03-02,manha
1469,B3_CD202_IRR_REP_RECUP00007.asd,B3,CD202,irrigado,20170302,2017-03-02,manha
1470,B3_CD202_NIRR_REP_RECUP00000.asd,B3,CD202,nao_irrigado,20170302,2017-03-02,manha
1471,B3_CD202_NIRR_REP_RECUP00001.asd,B3,CD202,nao_irrigado,20170302,2017-03-02,manha
1472,B3_CD202_NIRR_REP_RECUP00002.asd,B3,CD202,nao_irrigado,20170302,2017-03-02,manha
1473,B3_CD202_NIRR_REP_RECUP00003.asd,B3,CD202,nao_irrigado,20170302,2017-03-02,manha
1474,B3_CD202_NIRR_REP_RECUP00004.asd,B3,CD202,nao_irrigado,20170302,2017-03-02,manha
1475,B3_CD202_NIRR_REP_RECUP00005.asd,B3,CD202,nao_irrigado,20170302,2017-03-02,manha
1476,B3_CD202_NIRR_REP_RECUP00006.asd,B3,CD202,nao_irrigado,20170302,2017-03-02,manha
1477,B3_CD202_NIRR_REP_RECUP00007.asd,B3,CD202,nao_irrigado,20170302,2017-03-02,manha
1478,B3_EMB48_IRR_REP_RECUP00000.asd,B3,EMB48,irrigado,20170302,2017-03-02,manha
1479,B3_EMB48_IRR_REP_RECUP00001.asd,B3,EMB48,irrigado,20170302,2017-03-02,manha
1480,B3_EMB48_IRR_REP_RECUP00002.asd,B3,EMB48,irrigado,20170302,2017-03-02,manha
1481,B3_EMB48_IRR_REP_RECUP00003.asd,B3,EMB48,irrigado,20170302,2017-03-02,manha
1482,B3_EMB48_IRR_REP_RECUP00004.asd,B3,EMB48,irrigado,20170302,2017-03-02,manha
1483,B3_EMB48_IRR_REP_RECUP00005.asd,B3,EMB48,irrigado,20170302,2017-03-02,manha
1484,B3_EMB48_IRR_REP_RECUP00006.asd,B3,EMB48,irrigado,20170302,2017-03-02,manha
1485,B3_EMB48_IRR_REP_RECUP00007.asd,B3,EMB48,irrigado,20170302,2017-03-02,manha
1486,B3_EMB48_NIRR_REP_RECUP00000.asd,B3,EMB48,nao_irrigado,20170302,2017-03-02,manha
1487,B3_EMB48_NIRR_REP_RECUP00001.asd,B3,EMB48,nao_irrigado,20170302,2017-03-02,manha
1488,B3_EMB48_NIRR_REP_RECUP00002.asd,B3,EMB48,nao_irrigado,20170302,2017-03-02,manha
1489,B3_EMB48_NIRR_REP_RECUP00003.asd,B3,EMB48,nao_irrigado,20170302,2017-03-02,manha
1490,B3_EMB48_NIRR_REP_RECUP00004.asd,B3,EMB48,nao_irrigado,20170302,2017-03-02,manha
1491,B3_EMB48_NIRR_REP_RECUP00005.asd,B3,EMB48,nao_irrigado,20170302,2017-03-02,manha
1492,B3_EMB48_NIRR_REP_RECUP00006.asd,B3,EMB48,nao_irrigado,20170302,2017-03-02,manha
1493,B3_EMB48_NIRR_REP_RECUP00007.asd,B3,EMB48,nao_irrigado,20170302,2017-03-02,manha
1494,B4_BR16_IRR_REP_RECUP00000.asd,B4,BR16,irrigado,20170302,2017-03-02,manha
1495,B4_BR16_IRR_REP_RECUP00001.asd,B4,BR16,irrigado,20170302,2017-03-02,manha
1496,B4_BR16_IRR_REP_RECUP00002.asd,B4,BR16,irrigado,20170302,2017-03-02,manha
1497,B4_BR16_IRR_REP_RECUP00003.asd,B4,BR16,irrigado,20170302,2017-03-02,manha
1498,B4_BR16_IRR_REP_RECUP00004.asd,B4,BR16,irrigado,20170302,2017-03-02,manha
1499,B4_BR16_IRR_REP_RECUP00005.asd,B4,BR16,irrigado,20170302,2017-03-02,manha
1500,B4_BR16_IRR_REP_RECUP00006.asd,B4,BR16,irrigado,20170302,2017-03-02,manha
1501,B4_BR16_IRR_REP_RECUP00007.asd,B4,BR16,irrigado,20170302,2017-03-02,manha
1502,B4_BR16_NIRR_REP_RECUP00000.asd,B4,BR16,nao_irrigado,20170302,2017-03-02,manha
1503,B4_BR16_NIRR_REP_RECUP00001.asd,B4,BR16,nao_irrigado,20170302,2017-03-02,manha
1504,B4_BR16_NIRR_REP_RECUP00002.asd,B4,BR16,nao_irrigado,20170302,2017-03-02,manha
1505,B4_BR16_NIRR_REP_RECUP00003.asd,B4,BR16,nao_irrigado,20170302,2017-03-02,manha
1506,B4_BR16_NIRR_REP_RECUP00004.asd,B4,BR16,nao_irrigado,20170302,2017-03-02,manha
1507,B4_BR16_NIRR_REP_RECUP00005.asd,B4,BR16,nao_irrigado,20170302,2017-03-02,manha
1508,B4_BR16_NIRR_REP_RECUP00006.asd,B4,BR16,nao_irrigado,20170302,2017-03-02,manha
1509,B4_BR16_NIRR_REP_RECUP00007.asd,B4,BR16,nao_irrigado,20170302,2017-03-02,manha
1510,B4_CD202_IRR_REP_RECUP00000.asd,B4,CD202,irrigado,20170302,2017-03-02,manha
1511,B4_CD202_IRR_REP_RECUP00001.asd,B4,CD202,irrigado,20170302,2017-03-02,manha
1512,B4_CD202_IRR_REP_RECUP00002.asd,B4,CD202,irrigado,20170302,2017-03-02,manha
1513,B4_CD202_IRR_REP_RECUP00003.asd,B4,CD202,irrigado,20170302,2017-03-02,manha
1514,B4_CD202_IRR_REP_RECUP00004.asd,B4,CD202,irrigado,20170302,2017-03-02,manha
1515,B4_CD202_IRR_REP_RECUP00005.asd,B4,CD202,irrigado,20170302,2017-03-02,manha
1516,B4_CD202_IRR_REP_RECUP00006.asd,B4,CD202,irrigado,20170302,2017-03-02,manha
1517,B4_CD202_IRR_REP_RECUP00007.asd,B4,CD202,irrigado,20170302,2017-03-02,manha
1518,B4_CD202_NIRR_REP_RECUP00000.asd,B4,CD202,nao_irrigado,20170302,2017-03-02,manha
1519,B4_CD202_NIRR_REP_RECUP00001.asd,B4,CD202,nao_irrigado,20170302,2017-03-02,manha
1520,B4_CD202_NIRR_REP_RECUP00002.asd,B4,CD202,nao_irrigado,20170302,2017-03-02,manha
1521,B4_CD202_NIRR_REP_RECUP00003.asd,B4,CD202,nao_irrigado,20170302,2017-03-02,manha
1522,B4_CD202_NIRR_REP_RECUP00004.asd,B4,CD202,nao_irrigado,20170302,2017-03-02,manha
1523,B4_CD202_NIRR_REP_RECUP00005.asd,B4,CD202,nao_irrigado,20170302,2017-03-02,manha
1524,B4_CD202_NIRR_REP_RECUP00006.asd,B4,CD202,nao_irrigado,20170302,2017-03-02,manha
1525,B4_CD202_NIRR_REP_RECUP00007.asd,B4,CD202,nao_irrigado,20170302,2017-03-02,manha
1526,B4_EMB48_IRR_REP_RECUP00000.asd,B4,EMB48,irrigado,20170302,2017-03-02,manha
1527,B4_EMB48_IRR_REP_RECUP00001.asd,B4,EMB48,irrigado,20170302,2017-03-02,manha
1528,B4_EMB48_IRR_REP_RECUP00002.asd,B4,EMB48,irrigado,20170302,2017-03-02,manha
1529,B4_EMB48_IRR_REP_RECUP00003.asd,B4,EMB48,irrigado,20170302,2017-03-02,manha
1530,B4_EMB48_IRR_REP_RECUP00004.asd,B4,EMB48,irrigado,20170302,2017-03-02,manha
1531,B4_EMB48_IRR_REP_RECUP00005.asd,B4,EMB48,irrigado,20170302,2017-03-02,manha
1532,B4_EMB48_IRR_REP_RECUP00006.asd,B4,EMB48,irrigado,20170302,2017-03-02,manha
1533,B4_EMB48_IRR_REP_RECUP00007.asd,B4,EMB48,irrigado,20170302,2017-03-02,manha
