dia,condicao,banda,comprimento_onda_nm,media_reflectancia,desvio_padrao,n
dia2,IRR,band_751,751,0.47415854496699006,0.015482813953330978,12
dia2,IRR,band_752,752,0.47521659025938096,0.015590703555651958,12
dia2,IRR,band_753,753,0.4761626874291462,0.015688208799175773,12
dia2,IRR,band_754,754,0.4770016721809138,0.015778160698604108,12
dia2,IRR,band_755,755,0.477740720198822,0.01586190390463882,12
dia2,IRR,band_756,756,0.478386719899682,0.015939110994042348,12
dia2,IRR,band_757,757,0.4789472042049012,0.016009594020061798,12
dia2,IRR,band_758,758,0.4794327162369243,0.01607349252331259,12
dia2,IRR,band_759,759,0.4798537782800187,0.016130563352880135,12
dia2,IRR,band_760,760,0.48021861488012235,0.016180610890817213,12
dia2,IRR,band_761,761,0.4805306156234543,0.01622581358289717,12
dia2,IRR,band_762,762,0.48079463283637014,0.016265471338525458,12
dia2,IRR,band_763,763,0.4810145769743532,0.016299418719610673,12
dia2,IRR,band_764,764,0.48119080648578755,0.016330418040657938,12
dia2,IRR,band_765,765,0.4813267258693727,0.01635916813236844,12
dia2,IRR,band_766,766,0.48142340398357225,0.016385558429033612,12
dia2,IRR,band_767,767,0.48148289034442887,0.016408570248536133,12
dia2,IRR,band_768,768,0.4815113327181373,0.01642774318773467,12
dia2,IRR,band_769,769,0.4815173948292861,0.01644408794861851,12
dia2,IRR,band_770,770,0.48150822276915856,0.016458056944335733,12
dia2,IRR,band_771,771,0.4814886092340882,0.016469722814809188,12
dia2,IRR,band_772,772,0.48145995928776375,0.016479331639641975,12
dia2,IRR,band_773,773,0.4814242162345624,0.016487714882583753,12
dia2,IRR,band_774,774,0.48138024804894214,0.016495397981200678,12
dia2,IRR,band_775,775,0.4813250715371265,0.016502530604900003,12
dia2,IRR,band_776,776,0.48125718186189986,0.016508602061503664,12
dia2,IRR,band_777,777,0.4811813946967293,0.0165135876443757,12
dia2,IRR,band_778,778,0.4811025609774127,0.016517066373258893,12
dia2,IRR,band_779,779,0.48102436001901866,0.016519266752277204,12
dia2,IRR,band_780,780,0.48094825543686653,0.01651949753704658,12
dia2,IRR,band_781,781,0.4808728647727017,0.016518253998179692,12
dia2,IRR,band_782,782,0.4807972623014012,0.01651597745794194,12
dia2,IRR,band_783,783,0.48072143467243483,0.016513362009466695,12
dia2,IRR,band_784,784,0.4806425996099115,0.01651100594858299,12
dia2,IRR,band_785,785,0.4805616532006776,0.016508864178549527,12
dia2,IRR,band_786,786,0.48047934998265895,0.01650712608650151,12
dia2,IRR,band_787,787,0.48039660505452847,0.01650689554753358,12
dia2,IRR,band_788,788,0.4803159383237967,0.01650759021879931,12
dia2,IRR,band_789,789,0.4802387397139409,0.01650750750656508,12
dia2,IRR,band_790,790,0.480165879131569,0.016505730022034534,12
dia2,IRR,band_791,791,0.4800958693988286,0.016503040370757643,12
dia2,IRR,band_792,792,0.48002453557555985,0.01649983159516096,12
dia2,IRR,band_793,793,0.4799507277422357,0.016496429863907473,12
dia2,IRR,band_794,794,0.47987441082536986,0.016493329808958894,12
dia2,IRR,band_795,795,0.4797965502267228,0.016489789651856483,12
dia2,IRR,band_796,796,0.4797166285877044,0.016486617601428385,12
dia2,IRR,band_797,797,0.47963450960057336,0.01648363970643748,12
dia2,IRR,band_798,798,0.4795545286813383,0.016479855415070202,12
dia2,IRR,band_799,799,0.4794771361759511,0.01647554335508809,12
dia2,IRR,band_800,800,0.47940196102586424,0.016470420171995483,12
dia2,IRR,band_801,801,0.4793275496105249,0.016465006229441425,12
dia2,IRR,band_802,802,0.4792500967278323,0.016460043858317782,12
dia2,IRR,band_803,803,0.47916979375562163,0.016454840750715894,12
dia2,IRR,band_804,804,0.47908586296641475,0.016450081702730508,12
dia2,IRR,band_805,805,0.4789986162214454,0.016445532169555306,12
dia2,IRR,band_806,806,0.4789135112434261,0.01644052638173785,12
dia2,IRR,band_807,807,0.47883605447778455,0.016436554233781712,12
dia2,IRR,band_808,808,0.47876596514371356,0.01643356469725097,12
dia2,IRR,band_809,809,0.47869977207885567,0.016431513459930044,12
dia2,IRR,band_810,810,0.4786357402502859,0.0164286281704579,12
dia2,IRR,band_811,811,0.47857584079527365,0.016425382479770753,12
dia2,IRR,band_812,812,0.4785186057694906,0.016422300694443042,12
dia2,IRR,band_813,813,0.47846011843996195,0.016419171230142426,12
dia2,IRR,band_814,814,0.4783977610031373,0.016417425134721022,12
dia2,IRR,band_815,815,0.47833246170931404,0.01641549649224222,12
dia2,IRR,band_816,816,0.4782678329207148,0.01641189405025209,12
dia2,IRR,band_817,817,0.47820655294019604,0.01640866879941474,12
dia2,IRR,band_818,818,0.47814777242061096,0.01640516561793791,12
dia2,IRR,band_819,819,0.4780887350334273,0.016401775394412812,12
dia2,IRR,band_820,820,0.47803129267542105,0.01639875872019875,12
dia2,IRR,band_821,821,0.4779802529167141,0.016396415423744128,12
dia2,IRR,band_822,822,0.47792994899161706,0.01639488675380735,12
dia2,IRR,band_823,823,0.4778777010787509,0.016393591186009172,12
dia2,IRR,band_824,824,0.47782448517215087,0.016391808267742638,12
dia2,IRR,band_825,825,0.4777711576958177,0.01638817917460894,12
dia2,IRR,band_826,826,0.4777167229209165,0.016382215463899057,12
dia2,IRR,band_827,827,0.4776610361669606,0.01637456262279354,12
dia2,IRR,band_828,828,0.47760614329383205,0.016366833819691194,12
dia2,IRR,band_829,829,0.47755457167368404,0.016361336511609644,12
dia2,IRR,band_830,830,0.4775061825707712,0.016358943143039456,12
dia2,IRR,band_831,831,0.47746216323338003,0.016358961850261044,12
dia2,IRR,band_832,832,0.4774202054770423,0.016360625827140634,12
dia2,IRR,band_833,833,0.47738161728875167,0.016362227083877308,12
dia2,IRR,band_834,834,0.4773495759241115,0.016364352276221468,12
dia2,IRR,band_835,835,0.47732517777763667,0.016366811369872378,12
dia2,IRR,band_836,836,0.47730633862206817,0.01636842508492655,12
dia2,IRR,band_837,837,0.4772917651882928,0.016368955501038406,12
dia2,IRR,band_838,838,0.4772808679078135,0.016368773400197625,12
dia2,IRR,band_839,839,0.4772735618607497,0.016368512500874167,12
dia2,IRR,band_840,840,0.47726512799209125,0.016368759039421327,12
dia2,IRR,band_841,841,0.47725263279592184,0.016368726490252443,12
dia2,IRR,band_842,842,0.47723716955092516,0.016368103880763887,12
dia2,IRR,band_843,843,0.4772192653785076,0.016366855931157873,12
dia2,IRR,band_844,844,0.4772008979205122,0.0163659448678743,12
dia2,IRR,band_845,845,0.4771828762699591,0.016364250631409703,12
dia2,IRR,band_846,846,0.47716522056239424,0.016361317014887695,12
dia2,IRR,band_847,847,0.4771492196695271,0.016357997379394966,12
dia2,IRR,band_848,848,0.47713672003158525,0.016355221175287787,12
dia2,IRR,band_849,849,0.4771255063242412,0.01635302727391342,12
dia2,IRR,band_850,850,0.47711644703119577,0.0163521394398189,12
dia2,IRR,band_851,851,0.47710818130838156,0.016352290908179787,12
dia2,IRR,band_852,852,0.4771000916550476,0.01635252077227031,12
dia2,IRR,band_853,853,0.4770915430649607,0.01635331404748833,12
dia2,IRR,band_854,854,0.4770789627850309,0.016353562253449937,12
dia2,IRR,band_855,855,0.47706123344968354,0.016352232010239245,12
dia2,IRR,band_856,856,0.47704181813933283,0.016350244620637347,12
dia2,IRR,band_857,857,0.4770208914679664,0.016348260872638787,12
dia2,IRR,band_858,858,0.47699877650782013,0.01634693922399807,12
dia2,IRR,band_859,859,0.47697327680706425,0.01634658885085388,12
dia2,IRR,band_860,860,0.47694688216312753,0.016347978756946067,12
dia2,IRR,band_861,861,0.47692059845758056,0.016348821266387006,12
dia2,IRR,band_862,862,0.4768903892973188,0.016348493665230657,12
dia2,IRR,band_863,863,0.4768548430474036,0.016348584081714794,12
dia2,IRR,band_864,864,0.4768154394440666,0.016346707335836774,12
dia2,IRR,band_865,865,0.4767741610174008,0.016342730828292046,12
dia2,IRR,band_866,866,0.4767335541053932,0.016338173480653924,12
dia2,IRR,band_867,867,0.4766911010674681,0.01633365272678466,12
dia2,IRR,band_868,868,0.4766481027731227,0.016328588770427588,12
dia2,IRR,band_869,869,0.4766066562295889,0.016323955595916925,12
dia2,IRR,band_870,870,0.47656715005248734,0.016319761096333967,12
dia2,IRR,band_871,871,0.47652926099024734,0.016315145890863872,12
dia2,IRR,band_872,872,0.47648997283046685,0.01631297955529228,12
dia2,IRR,band_873,873,0.4764472849148948,0.016311893454908917,12
dia2,IRR,band_874,874,0.4764025938984197,0.016309521967330882,12
dia2,IRR,band_875,875,0.4763546899189335,0.0163066884280261,12
dia2,IRR,band_876,876,0.47630487853454334,0.016303241624833365,12
dia2,IRR,band_877,877,0.4762536719224633,0.016299041324760725,12
dia2,IRR,band_878,878,0.47620212851982996,0.016293895632031048,12
dia2,IRR,band_879,879,0.47615147385137263,0.01628955087454585,12
dia2,IRR,band_880,880,0.47610229457683934,0.016285484836488708,12
dia2,IRR,band_881,881,0.4760546911339745,0.016282867086000147,12
dia2,IRR,band_882,882,0.47600935140007133,0.016282154291657136,12
dia2,IRR,band_883,883,0.47596563055034546,0.016279651589451515,12
dia2,IRR,band_884,884,0.4759214294454523,0.016274971042695274,12
dia2,IRR,band_885,885,0.4758767647121744,0.016269750730646872,12
dia2,IRR,band_886,886,0.47583252999571674,0.01626407567682456,12
dia2,IRR,band_887,887,0.47578706112329683,0.01625812233815633,12
dia2,IRR,band_888,888,0.4757377992897755,0.016253016454304985,12
dia2,IRR,band_889,889,0.47568541473168763,0.016249750150340393,12
dia2,IRR,band_890,890,0.47563101200287417,0.016247212224474884,12
dia2,IRR,band_891,891,0.4755744662782453,0.016244474739610257,12
dia2,IRR,band_892,892,0.47551684947213063,0.016240838512062653,12
dia2,IRR,band_893,893,0.47546034913331275,0.01623563849035263,12
dia2,IRR,band_894,894,0.4754040477509638,0.016230025030936363,12
dia2,IRR,band_895,895,0.47534688776336803,0.01622549260295121,12
dia2,IRR,band_896,896,0.4752890580374976,0.01622176990715552,12
dia2,IRR,band_897,897,0.4752332762004908,0.016217420471574,12
dia2,IRR,band_898,898,0.4751809435131971,0.016213056550163953,12
dia2,IRR,band_899,899,0.4751327435142752,0.01621000462452533,12
dia2,IRR,band_900,900,0.4750855237485534,0.016206410664172652,12
dia2,IRR,band_901,901,0.4750374937748525,0.016201865884870385,12
dia2,IRR,band_902,902,0.47498828276393285,0.016197875579848857,12
dia2,IRR,band_903,903,0.4749375617067424,0.01619429983458385,12
dia2,IRR,band_904,904,0.47488517103668076,0.01619075320883913,12
dia2,IRR,band_905,905,0.4748276254307555,0.016186644510513864,12
dia2,IRR,band_906,906,0.47476579731221785,0.01618140611721414,12
dia2,IRR,band_907,907,0.4747055756682457,0.016174798474145713,12
dia2,IRR,band_908,908,0.47464880112494573,0.016169050880435236,12
dia2,IRR,band_909,909,0.474595150357844,0.016163799469413306,12
dia2,IRR,band_910,910,0.4745428155395106,0.01615770877573895,12
dia2,IRR,band_911,911,0.4744911230148762,0.01615311749716286,12
dia2,IRR,band_912,912,0.47444160062421653,0.0161509982168407,12
dia2,IRR,band_913,913,0.47439198937169236,0.016148036393396323,12
dia2,IRR,band_914,914,0.47434053192275377,0.016143037159722918,12
dia2,IRR,band_915,915,0.47428371228130856,0.016138221451044574,12
dia2,IRR,band_916,916,0.4742227394524108,0.016133353017023715,12
dia2,IRR,band_917,917,0.4741605842277215,0.016129091828536116,12
dia2,IRR,band_918,918,0.4740969605645094,0.016126068461178065,12
dia2,IRR,band_919,919,0.47403102087512705,0.016122065506853207,12
dia2,IRR,band_920,920,0.4739605094448521,0.016117230894491127,12
dia2,IRR,band_921,921,0.4738832691787052,0.016113286404765285,12
dia2,IRR,band_922,922,0.47380111432614697,0.01610966199736766,12
dia2,IRR,band_923,923,0.4737131315513512,0.01610342290588039,12
dia2,IRR,band_924,924,0.47361760647749707,0.016096660525003616,12
dia2,IRR,band_925,925,0.47351605000823044,0.016090142873630683,12
dia2,IRR,band_926,926,0.4734105389416654,0.01608155889275868,12
dia2,IRR,band_927,927,0.47330179179259213,0.016071702668774862,12
dia2,IRR,band_928,928,0.47319199622265923,0.016061658484301633,12
dia2,IRR,band_929,929,0.47307937934239375,0.01605108661948041,12
dia2,IRR,band_930,930,0.4729624663367354,0.016040129674151183,12
dia2,IRR,band_931,931,0.4728409749482147,0.016029966823074015,12
dia2,IRR,band_932,932,0.4727147009719494,0.016023093706356177,12
dia2,IRR,band_933,933,0.4725847930408282,0.016018481194822094,12
dia2,IRR,band_934,934,0.4724498494683181,0.016014989442498555,12
dia2,IRR,band_935,935,0.4723095482493794,0.01600972857192765,12
dia2,IRR,band_936,936,0.47216433041322475,0.016002949263759225,12
dia2,IRR,band_937,937,0.4720164191466911,0.015995747050079532,12
dia2,IRR,band_938,938,0.47186730412779965,0.015987541071717386,12
dia2,IRR,band_939,939,0.47171332528776366,0.015976706901485567,12
dia2,IRR,band_940,940,0.47155452543942933,0.015965534050811515,12
dia2,IRR,band_941,941,0.4713900282963482,0.015955484245908532,12
dia2,IRR,band_942,942,0.47121848608068273,0.015947879689823297,12
dia2,IRR,band_943,943,0.47104056391731414,0.015940354470428006,12
dia2,IRR,band_944,944,0.4708552960082615,0.015931607056358127,12
dia2,IRR,band_945,945,0.47065857115399656,0.0159214713475101,12
dia2,IRR,band_946,946,0.47044772062831597,0.015910221980359438,12
dia2,IRR,band_947,947,0.47022188374025675,0.015896973234065033,12
dia2,IRR,band_948,948,0.4699809618071518,0.015880655640828634,12
dia2,IRR,band_949,949,0.46972557118103037,0.01586055224613221,12
dia2,IRR,band_950,950,0.469460568800619,0.015840396409543992,12
dia2,IRR,band_951,951,0.46918950176141183,0.01582128397192929,12
dia2,IRR,band_952,952,0.4689159421325257,0.01580226472212807,12
dia2,IRR,band_953,953,0.46864948000264134,0.015785407845798717,12
dia2,IRR,band_954,954,0.4683945467888737,0.01577073040905103,12
dia2,IRR,band_955,955,0.4681519458413665,0.01575743515681227,12
dia2,IRR,band_956,956,0.46792572004316174,0.01574576504292988,12
dia2,IRR,band_957,957,0.46771479372404384,0.015736192368262607,12
dia2,IRR,band_958,958,0.4675212774177893,0.01572630041590145,12
dia2,IRR,band_959,959,0.46734697113560125,0.015714035223301892,12
dia2,IRR,band_960,960,0.46719365577270455,0.015702295536741705,12
dia2,IRR,band_961,961,0.46706137937872755,0.015690118893857307,12
dia2,IRR,band_962,962,0.4669463989876703,0.01567888042531916,12
dia2,IRR,band_963,963,0.4668506842613069,0.015672198883625307,12
dia2,IRR,band_964,964,0.4667727115751201,0.015668223842336543,12
dia2,IRR,band_965,965,0.4667074306249697,0.015664666718877705,12
dia2,IRR,band_966,966,0.46664988186334916,0.015663120367494197,12
dia2,IRR,band_967,967,0.4665938157137286,0.015664844207721237,12
dia2,IRR,band_968,968,0.4665411349993113,0.015667683876157357,12
dia2,IRR,band_969,969,0.4664914183296743,0.015669061466819685,12
dia2,IRR,band_970,970,0.46644635442555166,0.015668889817864535,12
dia2,IRR,band_971,971,0.4664073833809883,0.015665622243219372,12
dia2,IRR,band_972,972,0.4663741133815877,0.01566176187178337,12
dia2,IRR,band_973,973,0.46635004789230367,0.01565665070762782,12
dia2,IRR,band_974,974,0.46633643576774503,0.015651669812010657,12
dia2,IRR,band_975,975,0.46633038076639854,0.01564719712954146,12
dia2,IRR,band_976,976,0.46633112655713,0.015644655374692597,12
dia2,IRR,band_977,977,0.4663404494067327,0.015644561085863574,12
dia2,IRR,band_978,978,0.46636155878412494,0.015644874388074742,12
dia2,IRR,band_979,979,0.4663866814552126,0.01564817968358308,12
dia2,IRR,band_980,980,0.4664120908541118,0.015655087186247092,12
dia2,IRR,band_981,981,0.4664396249067269,0.015658487731333524,12
dia2,IRR,band_982,982,0.46646680855050154,0.015665460596638807,12
dia2,IRR,band_983,983,0.4664941946296273,0.015674887094646844,12
dia2,IRR,band_984,984,0.46652235049553353,0.01568591001594815,12
dia2,IRR,band_985,985,0.4665532687265547,0.015696171017044278,12
dia2,IRR,band_986,986,0.4665865954173951,0.015705478547162515,12
dia2,IRR,band_987,987,0.46662596545258866,0.015710216354830626,12
dia2,IRR,band_988,988,0.4666726768054781,0.015711144469963745,12
dia2,IRR,band_989,989,0.4667194378478585,0.01571558428567346,12
dia2,IRR,band_990,990,0.4667668511941496,0.01571955817896462,12
dia2,IRR,band_991,991,0.46681402655000714,0.015720270717466286,12
dia2,IRR,band_992,992,0.46686213603611487,0.015725161572247875,12
dia2,IRR,band_993,993,0.4669174470399768,0.015728502980894368,12
dia2,IRR,band_994,994,0.466977627333826,0.01572976278312277,12
dia2,IRR,band_995,995,0.4670422389518769,0.015729549056815714,12
dia2,IRR,band_996,996,0.467783006954245,0.015754343492950067,12
dia2,IRR,band_997,997,0.46767357045860874,0.01575303708761718,12
dia2,IRR,band_998,998,0.4669005299136986,0.0157350637939327,12
dia2,IRR,band_999,999,0.4656512812536655,0.015718507357899696,12
dia2,IRR,band_1000,1000,0.4641158051112219,0.015715805111125785,12
dia2,IRR,band_1001,1001,0.4624810035985196,0.015735595639555636,12
dia2,IRR,band_1002,1002,0.46094223928653993,0.015775890689011855,12
dia2,IRR,band_1003,1003,0.45969185125129686,0.015824723875888094,12
dia2,IRR,band_1004,1004,0.4589153245512008,0.015864418264914713,12
dia2,IRR,band_1005,1005,0.4588015588969958,0.015877580970968797,12
dia2,IRR,band_1006,1006,0.45953466077773913,0.01585661011029108,12
dia2,IRR,band_1007,1007,0.45958808137962176,0.015862046421297703,12
dia2,IRR,band_1008,1008,0.45964171438572404,0.015864607178910133,12
dia2,IRR,band_1009,1009,0.45969653460430177,0.01586573993650264,12
dia2,IRR,band_1010,1010,0.45975182766368045,0.015864271707954392,12
dia2,IRR,band_1011,1011,0.4598072379640415,0.015860756451370833,12
dia2,IRR,band_1012,1012,0.4598613027704117,0.01585711427029493,12
dia2,IRR,band_1013,1013,0.4599130311061008,0.015853076507290165,12
dia2,IRR,band_1014,1014,0.4599647066776263,0.015849027831197123,12
dia2,IRR,band_1015,1015,0.4600166602380383,0.015847420450989243,12
dia2,IRR,band_1016,1016,0.4600689635032437,0.0158495547735166,12
dia2,IRR,band_1017,1017,0.4601216172761388,0.015854866578133283,12
dia2,IRR,band_1018,1018,0.46017310963806657,0.01586211203549816,12
dia2,IRR,band_1019,1019,0.4602222145600319,0.01587095639446856,12
dia2,IRR,band_1020,1020,0.46026785473702647,0.015878654497841264,12
dia2,IRR,band_1021,1021,0.4603092654596999,0.01588493757217732,12
dia2,IRR,band_1022,1022,0.4603465272280285,0.015889769135865907,12
dia2,IRR,band_1023,1023,0.4603806314499456,0.015892151663724798,12
dia2,IRR,band_1024,1024,0.46041430406176137,0.015892789331190316,12
dia2,IRR,band_1025,1025,0.4604508865342593,0.015892698771130667,12
dia2,IRR,band_1026,1026,0.46049067758755985,0.01589244165801038,12
dia2,IRR,band_1027,1027,0.46053404845196355,0.01589217740129835,12
dia2,IRR,band_1028,1028,0.4605791921950471,0.01589183276845338,12
dia2,IRR,band_1029,1029,0.46062462453872716,0.01589138258779502,12
dia2,IRR,band_1030,1030,0.4606692996320072,0.015891712375137413,12
dia2,IRR,band_1031,1031,0.46070943780385937,0.01589322755393598,12
dia2,IRR,band_1032,1032,0.46074431243208297,0.015896254881363307,12
