cultivar,condicao,data_coleta_iso,dia,replicata,bloco,turnos_disponiveis,turno_label,target,model,y_true,y_pred,label_true,label_pred,acertou,prob_IRR_BR16_manha_tarde,prob_IRR_BR16_unico,prob_IRR_CD202_manha_tarde,prob_IRR_CD202_unico,prob_IRR_EMB48_manha_tarde,prob_IRR_EMB48_unico,prob_NIRR_BR16_manha_tarde,prob_NIRR_BR16_unico,prob_NIRR_CD202_manha_tarde,prob_NIRR_CD202_unico,prob_NIRR_EMB48_manha_tarde,prob_NIRR_EMB48_unico
CD202,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,2,9,IRR|CD202|manha + tarde,NIRR|CD202|unico,False,0.01990741305053234,0.016954226419329643,0.04512103646993637,0.026920948177576065,0.05478613078594208,0.06592726707458496,0.19142286479473114,0.04404430463910103,0.09187436103820801,0.2712398171424866,0.08481944352388382,0.08698217570781708
CD202,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,2,2,IRR|CD202|manha + tarde,IRR|CD202|manha + tarde,True,0.0474463626742363,0.005935878958553076,0.5617357492446899,0.006604595575481653,0.3314819037914276,0.004278716631233692,0.006918794009834528,0.005484620574861765,0.008018380030989647,0.00524652935564518,0.004625153727829456,0.012223280966281891
CD202,NIRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,8,10,NIRR|CD202|manha + tarde,NIRR|EMB48|manha + tarde,False,0.03163742274045944,0.017475111410021782,0.03670398145914078,0.01542932540178299,0.02115984819829464,0.017662720754742622,0.04105059802532196,0.018610037863254547,0.10269056260585785,0.11110614985227585,0.46085473895072937,0.12561951577663422
CD202,NIRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,8,8,NIRR|CD202|manha + tarde,NIRR|CD202|manha + tarde,True,0.016873404383659363,0.02938714250922203,0.0360645093023777,0.012991564348340034,0.03051932156085968,0.012642386369407177,0.02668030746281147,0.17611192166805267,0.3647010922431946,0.04261547699570656,0.044003117829561234,0.20740973949432373
CD202,NIRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,8,6,NIRR|CD202|manha + tarde,NIRR|BR16|manha + tarde,False,0.014299226924777031,0.010022822767496109,0.012266217730939388,0.011199919506907463,0.03709793463349342,0.010686785914003849,0.5596405863761902,0.021323369815945625,0.03508671000599861,0.2202499359846115,0.03720637783408165,0.030920157209038734
CD202,NIRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,8,7,NIRR|CD202|manha + tarde,NIRR|BR16|unico,False,0.018550293520092964,0.011760390363633633,0.07124947011470795,0.01441817544400692,0.03655700013041496,0.08189261704683304,0.055280476808547974,0.21910692751407623,0.07643216848373413,0.16162054240703583,0.17238624393939972,0.08074568212032318
EMB48,IRR,2017-02-23,dia2,1,B1,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,4,2,IRR|EMB48|manha + tarde,IRR|CD202|manha + tarde,False,0.019184784963726997,0.011631791479885578,0.6411808729171753,0.013851325027644634,0.16398699581623077,0.009454144164919853,0.016174986958503723,0.01710163801908493,0.028587576001882553,0.025805886834859848,0.03770667687058449,0.015333332121372223
EMB48,IRR,2017-02-23,dia2,2,B2,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,4,2,IRR|EMB48|manha + tarde,IRR|CD202|manha + tarde,False,0.25166264176368713,0.006676798686385155,0.33139950037002563,0.012066480703651905,0.3140602111816406,0.006814644671976566,0.011019455268979073,0.012323295697569847,0.019556257873773575,0.008356064558029175,0.007709711790084839,0.01835492067039013
EMB48,IRR,2017-02-23,dia2,3,B3,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,4,1,IRR|EMB48|manha + tarde,IRR|BR16|unico,False,0.02600831165909767,0.8553535342216492,0.006477899383753538,0.0025654719211161137,0.08682934194803238,0.0030360636301338673,0.003227917943149805,0.0016219192184507847,0.00234251213259995,0.0035305614583194256,0.004160391166806221,0.0048460992984473705
EMB48,IRR,2017-02-23,dia2,4,B4,manha + tarde,manha + tarde,condicao_genotipo_turno,XGBoost,4,10,IRR|EMB48|manha + tarde,NIRR|EMB48|manha + tarde,False,0.02717875875532627,0.016148164868354797,0.0671461746096611,0.02112463116645813,0.1371341347694397,0.05626681447029114,0.0629931166768074,0.02089792490005493,0.04310624301433563,0.21120873093605042,0.30988821387290955,0.026907114312052727
