wavelength,kw_h,kw_p,pearson_r,pearson_p,spearman_r,spearman_p
953,0.000180288461535838,0.9892870031230491,0.06250558898239694,0.6236602365781714,-0.001691662381127396,0.9894151170904028
954,0.0721153846153868,0.7882813208580591,0.030770083556747926,0.8092713357983133,-0.03383324762254791,0.790695681437729
955,0.20841346153846985,0.648013768534507,-0.009228642720362869,0.9423030487998902,-0.057516520958331464,0.6516743576718399
956,0.12187500000001705,0.7270097314560946,-0.037679988405308264,0.7675327065560126,-0.043983221909312295,0.7300208026568988
957,0.00883413461539817,0.9251170390746382,-0.030902419018894896,0.8084665758830802,0.01184163666789177,0.9260074736826064
958,0.14134615384617177,0.7069464038541519,-0.017927042709085655,0.8881851781385129,0.04736654667156708,0.7101365873823468
959,0.41538461538462457,0.5192490622486519,0.0025959574311273,0.9837574917913261,0.081199794294115,0.523571404656798
960,1.3646033653846246,0.2427412686948826,0.056378974393685985,0.6581313617767475,0.14717462715808344,0.24583550400914125
961,2.181490384615387,0.13967914142999235,0.09837884634181064,0.43928695165118026,0.18608286192401358,0.1409628162453746
962,2.3430288461538566,0.12584465576857767,0.13241029746826186,0.2969456150179173,0.1928495114485231,0.12682066772997155
963,2.064122596153851,0.15080170117134234,0.13631921413512876,0.2827853304964061,0.18100787478063135,0.15232229316691973
964,1.7314903846153982,0.18822067353797742,0.13028088484904166,0.3048508397211768,0.16578291335048478,0.19046519890481778
965,0.8583533653846303,0.3541999011491712,0.09186197273286936,0.4703312732736847,0.11672470429779032,0.3583371069495428
966,0.1622596153846132,0.6870846075255491,0.012007274299536266,0.9249754467259886,0.050749871433821876,0.6904430661847474
967,0.011538461538464162,0.9144579851508807,-0.05447042205923531,0.6690206820249918,-0.013533299049019168,0.9154733609060685
968,0.31802884615385096,0.5727946511124897,-0.10783482820529453,0.39635277464375374,-0.07104982000735063,0.5769114937139141
969,1.5930288461538566,0.20689392943517737,-0.19367486895641406,0.1251722145907187,-0.15901626382597522,0.2094566223639105
970,4.165384615384625,0.04125804475749279,-0.3179656813899245,0.010454735406238697,-0.2571326819313642,0.040252697474143846
971,4.67325721153847,0.030635772004571977,-0.3275635436454073,0.008237220154994992,-0.2723576433615107,0.029461247117704894
972,4.002584134615404,0.045430560234981716,-0.28100340821277126,0.024496530167546424,-0.252057694787982,0.044506568480944725
973,2.596153846153868,0.10712339925383849,-0.2198025364246407,0.0809543900697671,-0.2029994857352875,0.10766269825956672
974,0.9607572115384642,0.3269961726046568,-0.11777286217036184,0.3540074078029916,-0.12349135382229988,0.3309573991696964
975,0.000180288461535838,0.9892870031230491,-0.024949919108447238,0.8448482486164408,0.001691662381127396,0.9894151170904028
976,0.03533653846153584,0.8508922083102447,-0.012213298987672934,0.923691954986522,0.02368327333578354,0.8526345659984398
977,0.006490384615403855,0.9357895532189523,0.03286888401608765,0.7965318080735553,0.010149974286764375,0.9365542568787808
978,0.04615384615385665,0.8298963832086353,0.09714916758572743,0.4450552777717881,0.027066598098038335,0.8318699116224907
979,0.004507211538481215,0.9464736182230093,0.0820957724154944,0.5189843284023485,0.008458311905636978,0.9471119121590019
980,0.1126802884615472,0.737113058663543,0.0016692122622606349,0.9895555816129082,-0.0422915595281849,0.7400306768736398
981,0.05210336538462457,0.81944286279492,-0.02180256990452034,0.8642212883589782,0.028758260479165732,0.8215294304566215
982,0.0721153846153868,0.7882813208580591,-0.05367970054984102,0.6735523094663178,0.03383324762254791,0.790695681437729
983,0.000180288461535838,0.9892870031230491,-0.10313870660550892,0.4173578989959339,0.001691662381127396,0.9894151170904028
984,0.6708533653846303,0.41275424318225273,-0.16757922903784186,0.1856382601826454,-0.10319140524877114,0.41711869150506975
985,3.046875,0.08089265412686582,-0.22183688361494347,0.078113176352161,-0.21991610954656143,0.08079364392538585
986,2.727584134615398,0.09862837469918928,-0.20986162084962207,0.09603358822456803,-0.2080744728786697,0.09896324515639422
987,2.3021033653846246,0.1291989357316534,-0.13592733850810657,0.28418443439134006,-0.19115784906739572,0.1302508072876227
988,0.38149038461540385,0.5368066851174234,-0.019956222434698936,0.875624139974308,-0.07781646953186021,0.5410737730625237
989,0.03533653846153584,0.8508922083102447,0.01541504763853909,0.9037726366042305,0.02368327333578354,0.8526345659984398
990,0.04615384615385665,0.8298963832086353,0.0346486115114383,0.7857701727467888,0.027066598098038335,0.8318699116224907
991,0.05841346153846416,0.8090213318880963,0.03599924609312475,0.7776296264401054,-0.030449922860293126,0.8112191132133142
992,0.03533653846153584,0.8508922083102447,0.08761563323596189,0.49117821828915553,0.02368327333578354,0.8526345659984398
993,0.03533653846153584,0.8508922083102447,0.06593194398948027,0.6047208999823029,-0.02368327333578354,0.8526345659984398
994,0.34903846153846985,0.5546579389558717,0.01543784547267997,0.9036309993579017,-0.07443314476960543,0.5588565129328698
995,1.5259615384615586,0.21671955913467691,-0.07886047569443483,0.5356427221563557,-0.15563293906372042,0.21943820721267757
996,8.805468750000017,0.0030032897388181565,0.388348214088931,0.001519096863975517,0.37385738622915454,0.0023416629478553385
997,8.965564903846172,0.002751156210190567,0.39311704454855356,0.001311787493598415,0.3772407109914093,0.0021203105832591517
998,8.965564903846172,0.002751156210190567,0.3969011576697242,0.0011658037609213266,0.3772407109914093,0.0021203105832591517
999,9.046153846153857,0.0026324803420657737,0.3996720830330217,0.0010683756743849774,0.37893237337253666,0.0020168146410644446
1000,8.805468750000017,0.0030032897388181565,0.3998435439101637,0.001062595609770302,0.37385738622915454,0.0023416629478553385
1001,8.965564903846172,0.002751156210190567,0.4008561130041043,0.0010290328274600693,0.3772407109914093,0.0021203105832591517
1002,9.290084134615398,0.0023039757863253588,0.40236131278922094,0.0009809078854723801,0.3840073605159188,0.0017329060424369253
1003,9.956430288461547,0.0016028854871773706,0.4040895850015691,0.0009281643672061463,0.397540659564938,0.00114263357615061
1004,10.041346153846177,0.001530653064267346,0.40549056382966536,0.0008873050946212185,0.39923232194606545,0.001083330231263352
1005,9.956430288461547,0.0016028854871773706,0.40768853649267167,0.0008264705478328512,0.397540659564938,0.00114263357615061
1006,0.7384615384615358,0.3901541483019271,0.11333088233138794,0.3725777881175399,0.10826639239215334,0.3944542142062051
1007,0.4507211538461604,0.5019926887245683,0.07591109708227636,0.5510544248104503,0.0845831190563698,0.5063570404927844
1008,0.13143028846155858,0.716953652061505,0.035660115862304526,0.7796714323849571,0.045674884290439685,0.7200556014311499
1009,0.0016225961538509637,0.9678687332309693,-0.0034981138533728712,0.9781140403724703,-0.005074987143382188,0.9682526195067075
1010,0.05841346153846416,0.8090213318880963,-0.029638613928410336,0.8161599951967708,-0.030449922860293126,0.8112191132133142
1011,0.06508413461540385,0.7986335655300267,-0.0281314276873211,0.8253575904423288,-0.03214158524142052,0.8009406415272808
1012,0.004507211538481215,0.9464736182230093,0.010437171882112552,0.9347628884032751,-0.008458311905636978,0.9471119121590019
1013,0.17325721153846985,0.6772330970551809,0.07138919468632055,0.5750883920695011,0.05244153381494927,0.6806714741044269
1014,0.9346153846153982,0.3336664850829647,0.143790762885555,0.2569805739800813,0.1217996914411725,0.33767525202803733
1015,2.181490384615387,0.13967914142999235,0.19240604952005533,0.1277131572146264,0.18608286192401358,0.1409628162453746
1016,2.425961538461536,0.1193399945156385,0.18362884946722857,0.14637368062821457,0.19623283621077794,0.12016672449808481
1017,1.8757211538461718,0.17082126448760251,0.14282407763028657,0.26022629311132583,0.1725495628749944,0.17274344096303365
1018,1.4280649038461775,0.2320805069585258,0.10513506987446605,0.40835131737934405,0.15055795192033825,0.23502736745015235
1019,0.9607572115384642,0.3269961726046568,0.06847954796040769,0.5908043364097684,0.12349135382229988,0.3309573991696964
1020,0.4507211538461604,0.5019926887245683,0.029500770375526526,0.8170001789346575,0.0845831190563698,0.5063570404927844
1021,0.2208533653846132,0.6383904646698144,0.0010091629523497556,0.9936854607008608,0.05920818333945886,0.6421191113771614
1022,0.12187500000001705,0.7270097314560946,0.0220989159099039,0.8623935900220986,0.043983221909312295,0.7300208026568988
1023,0.2884615384615472,0.5912081034113272,0.05527560228049386,0.664418246742056,0.06766649524509583,0.5952300964597036
1024,1.0413461538461775,0.30750859871039715,0.09742707866767748,0.4437479464378001,0.1285663409656821,0.311314012484224
1025,1.4603365384615472,0.22687658155861384,0.14781516930006866,0.24376362144765712,0.15224961430146564,0.22974824257983545
1026,2.221334134615404,0.13611539220314592,0.19472888922089454,0.12309081547110466,0.18777452430514097,0.13732115164436748
1027,2.3843149038461604,0.12255861128940804,0.22423281291795583,0.07486915794263399,0.19454117382965053,0.12345955878197788
1028,3.949038461538464,0.046898158093288456,0.24734452245813957,0.04878205345279128,0.25036603240685457,0.04600419106887433
1029,4.2757211538461775,0.03866055537585358,0.24824434537195395,0.04794078992085138,0.26051600669361896,0.03760810345239119
1030,2.064122596153851,0.15080170117134234,0.18937395601203,0.13394356180848016,0.18100787478063135,0.15232229316691973
1031,0.9088341346154039,0.3404239464449933,0.11132889829318746,0.3811363418406286,0.12010802906004511,0.3444779358912977
1032,0.15162259615385665,0.6969895449569237,0.045411582091529124,0.7216036583393588,0.049058209052694486,0.7002652525512718
1033,0.021814903846177458,0.882580563339868,0.01390747324206644,0.9131452397403834,0.018608286192401357,0.8839649287550971
1034,0.03533653846153584,0.8508922083102447,0.0033816952529628005,0.9788422442439225,0.02368327333578354,0.8526345659984398
1035,0.018028846153868017,0.8931878581001413,0.01752772884070337,0.8906603418587614,0.016916623811273956,0.8944503076052299
1036,0.24681490384617177,0.619326784863676,0.05582637757701077,0.6612770801493317,0.06259150810171364,0.6231822654636519
1037,0.6064903846153982,0.43611231078687984,0.13348946190584826,0.292990860869951,0.09811641810538897,0.44051445400199296
1038,1.8757211538461718,0.17082126448760251,0.1929419773963843,0.1266351734907189,0.1725495628749944,0.17274344096303365
1039,1.9126802884615586,0.16666583160767415,0.24842277178328215,0.04777539649236533,0.1742412252561218,0.16850733277410118
1040,3.738461538461536,0.05317338271357827,0.30890439066341735,0.013006304822222862,0.243599382882345,0.0524143145406542
1041,7.13960336538463,0.007539983419588107,0.3450876288118699,0.005228095022422363,0.3366408138443518,0.006529608816362374
1042,8.646814903846177,0.0032763360815548756,0.3554640803100242,0.0039459839363765225,0.3704740614668997,0.0025834295063121527
1043,8.489603365384625,0.0035718166674685954,0.3730860403090672,0.0023949292290969208,0.36709073670464487,0.002847214922744491
1044,8.102884615384625,0.004419486857141267,0.3753854009685894,0.0022392580140000785,0.3586324247990079,0.0036144555781115707
1045,7.6507211538461775,0.005674963097129576,0.3629904174426916,0.003198868627764416,0.3484824505122436,0.004773177685423934
1046,7.283834134615404,0.006957787179718631,0.34723690402255514,0.004935856191642713,0.3400241386066066,0.005977614335460679
1047,5.906430288461536,0.015085711401935953,0.29430011210840223,0.018248589137395306,0.30619089098405866,0.013868055943050564
1048,4.11075721153847,0.042611280221864445,0.27559225203273796,0.027513076884810347,0.2554410195502368,0.04163161073446665
1049,2.6396033653846303,0.10422956284277836,0.24539169935115634,0.050649411862726125,0.2046911481164149,0.104699589132304
1050,2.181490384615387,0.13967914142999235,0.20417110607675573,0.10560368882908604,0.18608286192401358,0.1409628162453746
1051,1.6963341346153982,0.19276809100532952,0.17953341608818893,0.1557466776423467,0.1640912509693574,0.1950927426125589
1052,1.9876802884615472,0.1585836370608716,0.18014969745025314,0.15430851599751194,0.17762455001837657,0.16026418698722328
1053,2.425961538461536,0.1193399945156385,0.19294749344398548,0.12662411436504478,0.19623283621077794,0.12016672449808481
1054,4.615384615384613,0.03168638853979376,0.27613533858733186,0.027196854642944475,0.2706659809803833,0.030525385270847905
1055,9.046153846153857,0.0026324803420657737,0.36656006037477207,0.0028906972844615192,0.37893237337253666,0.0020168146410644446
1056,11.088461538461559,0.0008686652051795371,0.425866314992834,0.0004507671697705523,0.4195322705195942,0.0005589449109129073
1057,11.449038461538464,0.000715310039185318,0.4449077559587207,0.0002300907371167397,0.4262989200441038,0.00044412513302117065
1058,10.999218750000011,0.000911503005751496,0.4383146789392507,0.0002917194142499297,0.4178406081384668,0.0005915771830621006
1059,11.81538461538463,0.0005874329623308691,0.43823356883512543,0.00029256360927363157,0.43306556956861336,0.0003511877832489358
1060,12.000721153846172,0.0005317996813093074,0.42600631660254207,0.0004486078138014362,0.4364488943308681,0.00031171266866256733
1061,11.723257211538481,0.000617238254542198,0.425839987422442,0.0004511742960606134,0.43137390718748597,0.00037258926948502153
1062,9.372115384615398,0.0022031112663113547,0.3969613787049193,0.0011636039337673734,0.3856990228970462,0.0016465670540210197
1063,10.041346153846177,0.001530653064267346,0.39901840927959326,0.0010906726123322411,0.39923232194606545,0.001083330231263352
1064,10.212259615384625,0.001395101368391473,0.3988444923629141,0.0010966752227828482,0.40261564670832023,0.0009729799975200399
1065,12.56538461538463,0.0003929578621138633,0.44063127442311967,0.00026852784331982967,0.4465988686176324,0.00021633359390109934
1066,14.850180288461559,0.00011639694344306909,0.4796861129646024,6.055544655973933e-05,0.4855071033835627,4.773963846830051e-05
1067,15.689603365384613,7.463328261592632e-05,0.4890879166593477,4.115432863424523e-05,0.49904040243258174,2.7003719100359674e-05
1068,15.477584134615398,8.348951637883397e-05,0.48486249816117033,4.9023872734680546e-05,0.49565707767032696,3.120826190672823e-05
1069,15.477584134615398,8.348951637883397e-05,0.47668875900764995,6.832952176716561e-05,0.49565707767032696,3.120826190672823e-05
1070,14.541346153846177,0.00013711700035206627,0.4553931065974455,0.00015617621039741407,0.48043211624018045,5.8751891866714196e-05
1071,10.910336538461536,0.0009562915090965011,0.42073894143746293,0.0005366768017810671,0.4161489457573394,0.0006259299315013571
1072,9.046153846153857,0.0026324803420657737,0.3763627852393448,0.0021758728587567837,0.37893237337253666,0.0020168146410644446
1073,6.440084134615404,0.011157336188743294,0.3344429516766794,0.006911708368434277,0.31972419003307784,0.01001342733313417
1074,5.210336538461547,0.022452988157651926,0.31042357486568534,0.012544326061085458,0.28758260479165726,0.021209917054888925
1075,4.443930288461559,0.03502552648519074,0.29350049361553665,0.018581460338525542,0.2655909938370012,0.033912797203530354
1076,4.84903846153847,0.027661548110512548,0.2954256824451229,0.017788666421803566,0.2774326305048929,0.026453845956633276
1077,4.731490384615398,0.0296152123456627,0.2965248816076288,0.017349118205673704,0.27404930574263814,0.02842841302780631
1078,4.387500000000017,0.03620336187163995,0.27832744491135514,0.02595138248633207,0.2638993314558738,0.03510936490608073
1079,4.331430288461547,0.03741479360770861,0.26060586932445395,0.03753987728390023,0.26220766907474635,0.036340882884370665
1080,5.028064903846172,0.024939748732375984,0.2617002928219071,0.036717174649842726,0.28250761764827514,0.023709432475253357
1081,5.395853365384625,0.02018465288040574,0.2667945038884802,0.03308238266946577,0.2926575919350395,0.018937947067564676
1082,5.584615384615404,0.018118911585663637,0.2961592510594373,0.01749428392855462,0.2977325790784217,0.016876927886546503
1083,5.333653846153851,0.02091748856827506,0.320055437481077,0.00993213552546699,0.2909659295539121,0.01967102771456618
1084,4.2757211538461775,0.03866055537585358,0.32047822016218164,0.00982921346241384,0.26051600669361896,0.03760810345239119
1085,4.557872596153857,0.032767752195365485,0.3019947162602076,0.015297399250856249,0.2689743185992559,0.031621540723671335
1086,3.738461538461536,0.05317338271357827,0.25657921454747756,0.04069962103961947,0.243599382882345,0.0524143145406542
1087,1.9876802884615472,0.1585836370608716,0.20181669534251545,0.10977265628724035,0.17762455001837657,0.16026418698722328
1088,1.0689302884615586,0.30118719333610955,0.16702447988256475,0.18711943003160325,0.13025800334680948,0.3049365180100873
1089,0.41538461538462457,0.5192490622486519,0.13268721940686012,0.2959274888515855,0.081199794294115,0.523571404656798
1090,0.1622596153846132,0.6870846075255491,0.1051723413053327,0.4081842488280481,0.050749871433821876,0.6904430661847474
1091,0.17325721153846985,0.6772330970551809,0.08864330307590587,0.48608900837196367,0.05244153381494927,0.6806714741044269
1092,0.19633413461539817,0.6576962416751619,0.08005982742135914,0.5294367959702415,0.05582485857720405,0.661285735302382
1093,0.7155649038461718,0.39760256575877395,0.10660462488333468,0.4017942060721933,0.10657473001102595,0.4019269788126061
1094,1.2122596153846246,0.27088507214450175,0.12923970159689563,0.3087652651192891,0.13871631525244646,0.2743262668827916
1095,0.7384615384615358,0.3901541483019271,0.09783462047246104,0.4418346899094735,0.10826639239215334,0.3944542142062051
1096,0.18461538461539817,0.667436491709871,0.04742606647130482,0.7097884543548827,0.05413319619607667,0.6709518980935919
1097,0.025961538461558575,0.8719942835202431,-0.029375328212127752,0.8177649521109875,-0.02029994857352875,0.8734993419216878
1098,0.27421875000001705,0.600515736060385,-0.09434129305871208,0.45838344402379894,-0.06597483286396845,0.6044854317328388
1099,0.46893028846153584,0.49347969788520263,-0.1190070474760422,0.34895080897234754,-0.0862747814374972,0.49786010714538675
1100,0.76171875,0.38279117892196024,-0.1330686568803739,0.29452883959794335,-0.10995805477328072,0.38706408051198327
1101,1.1251802884615358,0.2888057319512325,-0.14366400307779315,0.2574046108469261,-0.1336413281090643,0.29243710671159157
1102,1.492968750000017,0.22175641224462544,-0.15214447060668124,0.230073943161976,-0.15394127668259303,0.22455197520642328
1103,1.7314903846153982,0.18822067353797742,-0.15683313323007597,0.2158599317536506,-0.16578291335048478,0.19046519890481778
1104,1.0689302884615586,0.30118719333610955,-0.15615688929280652,0.2178710193479788,-0.13025800334680948,0.3049365180100873
1105,0.8834134615384812,0.3472684612275171,-0.15097929253737946,0.2337047339876893,-0.11841636667891772,0.3513652861103026
1106,0.8583533653846303,0.3541999011491712,-0.14390712097475294,0.25659174954054015,-0.11672470429779032,0.3583371069495428
1107,1.0689302884615586,0.30118719333610955,-0.14156517917930972,0.2644944668166819,-0.13025800334680948,0.3049365180100873
1108,1.1828725961538566,0.27677196706452006,-0.15780560825486492,0.21299079835126106,-0.13702465287131907,0.28027821667713154
1109,1.6615384615384698,0.1973957318444942,-0.18033899984258006,0.1538687401205422,-0.16239958858823,0.19980017235858452
1110,2.14200721153847,0.14331427035166266,-0.19983396929649525,0.11338093774510752,-0.18439119954288616,0.1446764299072861
1111,2.683413461538464,0.10139817067272289,-0.21824466166756112,0.08318499869579174,-0.20638281049754229,0.10180004142098589
1112,3.738461538461536,0.05317338271357827,-0.23925353240284136,0.05690256009506748,-0.243599382882345,0.0524143145406542
1113,4.731490384615398,0.0296152123456627,-0.2518756317229753,0.04466579606024249,-0.27404930574263814,0.02842841302780631
1114,4.557872596153857,0.032767752195365485,-0.25721318471520044,0.04018803117908561,-0.2689743185992559,0.031621540723671335
1115,4.056490384615387,0.044001861039188385,-0.256500428764279,0.040763572684279825,-0.2537493571691094,0.043049305718465124
1116,3.4833533653846303,0.06198900352317175,-0.2456532885726477,0.05039593343746434,-0.23514107097670803,0.06143226585554638
1117,3.093930288461536,0.07858478537649993,-0.22921028298085996,0.06847311632812303,-0.22160777192768882,0.07842914546124077
1118,2.727584134615398,0.09862837469918928,-0.2118093041574498,0.09291835008691465,-0.2080744728786697,0.09896324515639422
1119,2.683413461538464,0.10139817067272289,-0.1967985815690541,0.11908059870476281,-0.20638281049754229,0.10180004142098589
1120,2.14200721153847,0.14331427035166266,-0.18769127133693755,0.13749869892516212,-0.18439119954288616,0.1446764299072861
1121,1.9876802884615472,0.1585836370608716,-0.18286755894858395,0.1480833590812612,-0.17762455001837657,0.16026418698722328
1122,1.8391225961538566,0.1750538191614751,-0.18166610273009948,0.1508117584391183,-0.17085790049386698,0.1770567091350189
1123,1.7670072115384698,0.18375289426406644,-0.1872908553745316,0.13835504885929564,-0.1674745757316122,0.18591703329207016
1124,1.8391225961538566,0.1750538191614751,-0.19292840165705782,0.12666239461928883,-0.17085790049386698,0.1770567091350189
1125,1.7314903846153982,0.18822067353797742,-0.19225461740747632,0.1280190109331667,-0.16578291335048478,0.19046519890481778
1126,1.4280649038461775,0.2320805069585258,-0.1900709885331309,0.1324913757904341,-0.15055795192033825,0.23502736745015235
1127,1.4603365384615472,0.22687658155861384,-0.18544323167304191,0.14235846422764806,-0.15224961430146564,0.22974824257983545
1128,1.4280649038461775,0.2320805069585258,-0.17809444955693982,0.1591432634409825,-0.15055795192033825,0.23502736745015235
1129,1.1828725961538566,0.27677196706452006,-0.17110826266303208,0.1764134677561292,-0.13702465287131907,0.28027821667713154
1130,1.396153846153851,0.2373686050775572,-0.1632322187397966,0.1974731778809139,-0.14886628953921086,0.2403896844077675
1131,1.3025841346153868,0.253741740692862,-0.1539670687643995,0.224473389296572,-0.14379130239582863,0.2569787702219787
1132,1.4280649038461775,0.2320805069585258,-0.14534270609314998,0.2518273516076833,-0.15055795192033825,0.23502736745015235
1133,1.2721153846154039,0.2593702100238382,-0.1390432973705633,0.27318560008325726,-0.14209964001470127,0.26267671334536263
1134,1.3334134615384698,0.2481988661379379,-0.1344489577345323,0.2895037495822952,-0.14548296477695605,0.25136511227894603
1135,1.5593149038461718,0.21176555971036323,-0.1324020513710097,0.2969759674632556,-0.1573246014448478,0.21440655747030463
1136,1.6615384615384698,0.1973957318444942,-0.1280306719896554,0.3133512205186735,-0.16239958858823,0.19980017235858452
1137,1.7670072115384698,0.18375289426406644,-0.1236638971359462,0.3302769760189753,-0.1674745757316122,0.18591703329207016
1138,1.7314903846153982,0.18822067353797742,-0.11973900687613151,0.34597314060927004,-0.16578291335048478,0.19046519890481778
1139,1.8391225961538566,0.1750538191614751,-0.11557031128936796,0.36314306217722414,-0.17085790049386698,0.1770567091350189
1140,1.4603365384615472,0.22687658155861384,-0.10984832207375714,0.3875409408305788,-0.15224961430146564,0.22974824257983545
1141,1.396153846153851,0.2373686050775572,-0.10431382214497535,0.4120426180842506,-0.14886628953921086,0.2403896844077675
1142,1.1251802884615358,0.2888057319512325,-0.09587108561217014,0.4510950529475529,-0.1336413281090643,0.29243710671159157
1143,0.833653846153851,0.3612181047605175,-0.08848036108993061,0.48689406644142164,-0.11503304191666293,0.3653931713411325
1144,0.7853365384615358,0.37551398945232917,-0.08486962776799892,0.5049127418216481,-0.1116497171544081,0.3797569644996606
1145,0.76171875,0.38279117892196024,-0.08391956520996967,0.5097101555898724,-0.10995805477328072,0.38706408051198327
1146,0.6708533653846303,0.41275424318225273,-0.08660441697190047,0.49621306640954643,-0.10319140524877114,0.41711869150506975
1147,0.76171875,0.38279117892196024,-0.09433265088889875,0.45842480006096153,-0.10995805477328072,0.38706408051198327
1148,0.833653846153851,0.3612181047605175,-0.10927705363120838,0.3900291147966478,-0.11503304191666293,0.3653931713411325
1149,1.0968750000000114,0.2949529354397405,-0.12833586586180984,0.3121894877893513,-0.1319496657279369,0.2986442213296232
1150,2.14200721153847,0.14331427035166266,-0.15538954645770275,0.2201688979971707,-0.18439119954288616,0.1446764299072861
1151,2.9538461538461718,0.0856734395523159,-0.18127222253018443,0.1517143103799418,-0.21653278478430668,0.08569182861214077
1152,3.189122596153851,0.07412978940452046,-0.20157269867127509,0.11021185753071049,-0.22499109668994366,0.07386513001548925
1153,3.533653846153868,0.06013512991934088,-0.21853083483334385,0.0827716464263894,-0.23683273335783545,0.059534919467277854
1154,3.4833533653846303,0.06198900352317175,-0.23335294304900678,0.06349059890376346,-0.23514107097670803,0.06143226585554638
1155,4.220372596153851,0.03994138909722644,-0.25010497390095915,0.04623895093032679,-0.25882434431249157,0.03891178614100594
1156,4.615384615384613,0.03168638853979376,-0.26852527121864295,0.031917981109682886,-0.2706659809803833,0.030525385270847905
1157,5.2718149038461775,0.02167340487327125,-0.28411755633508684,0.02289082917540252,-0.28927426717278465,0.020428146151662285
1158,6.170372596153868,0.012990724604255901,-0.30053119159978825,0.015824826001085732,-0.3129575405085682,0.011805266275957947
1159,7.068028846153851,0.007847154029678125,-0.3190239831473595,0.010187170359447412,-0.3349491514632244,0.006822010312760167
1160,6.996814903846172,0.008165487634769061,-0.33419693417569096,0.006955674369227571,-0.333257489082097,0.007125825801656853
1161,7.6507211538461775,0.005674963097129576,-0.35428743440957616,0.00407579994776572,-0.3484824505122436,0.004773177685423934
1162,8.885336538461559,0.002874700498610091,-0.37491907171161426,0.002270077810813677,-0.37554904861028193,0.0022285314835500296
1163,9.127103365384613,0.002518501598519246,-0.3835148448687278,0.0017587949901771529,-0.38062403575366405,0.001917863803497871
1164,8.646814903846177,0.0032763360815548756,-0.3878168014694091,0.0015439318828176997,-0.3704740614668997,0.0025834295063121527
1165,8.885336538461559,0.002874700498610091,-0.3970209323297804,0.0011614321669143025,-0.37554904861028193,0.0022285314835500296
1166,9.127103365384613,0.002518501598519246,-0.4027674850494207,0.0009682746518452381,-0.38062403575366405,0.001917863803497871
1167,9.956430288461547,0.0016028854871773706,-0.4090922665534604,0.0007896200227869777,-0.397540659564938,0.00114263357615061
1168,8.885336538461559,0.002874700498610091,-0.41304231220874094,0.0006937663123220627,-0.37554904861028193,0.0022285314835500296
1169,8.256490384615404,0.004060655586419403,-0.4073059324133135,0.0008367809204435236,-0.3620157495612627,0.003287935899684427
1170,8.026622596153857,0.004609471225083933,-0.39727948210994346,0.0011520458269197085,-0.35694076241788053,0.003788256377702277
1171,7.725180288461559,0.005445592182761483,-0.3802870419115476,0.0019372215634132612,-0.35017411289337097,0.00455981911990187
1172,7.576622596153868,0.005913012748648344,-0.36647889763235086,0.0028973994373696003,-0.3467907881311162,0.004995301168888351
1173,7.576622596153868,0.005913012748648344,-0.36518209062364654,0.0030063781620516756,-0.3467907881311162,0.004995301168888351
1174,7.725180288461559,0.005445592182761483,-0.365939628034795,0.0029422829707338397,-0.35017411289337097,0.00455981911990187
1175,7.725180288461559,0.005445592182761483,-0.37275195163453,0.002418334005602686,-0.35017411289337097,0.00455981911990187
1176,7.95072115384616,0.004806821873686749,-0.3954504421713899,0.0012199430096671892,-0.35524910003675314,0.003969425004681121
1177,7.875180288461536,0.00501178746069321,-0.4172202825632913,0.0006039702538716777,-0.35355743765562575,0.004158225886164195
1178,8.805468750000017,0.0030032897388181565,-0.4363570944475071,0.0003127279266905748,-0.37385738622915454,0.0023416629478553385
1179,10.126622596153851,0.0014614294827344687,-0.4500412335497805,0.00019062887960958464,-0.40092398432719284,0.0010268177512184975
1180,10.558413461538464,0.0011566042580506805,-0.45446953255441275,0.00016168028933390822,-0.4093822962328298,0.000782194200751245
1181,10.733653846153857,0.0010520450702098444,-0.4343197995402275,0.00033605093831823947,-0.41276562099508457,0.0007001201332877039
1182,9.20841346153847,0.0024090538036404584,-0.38358680267139067,0.0017549910422582137,-0.38231569813479144,0.001823283844749919
1183,7.725180288461559,0.005445592182761483,-0.33035790647276636,0.007674195301446212,-0.35017411289337097,0.00455981911990187
1184,6.037680288461559,0.014003672883661725,-0.30530792281672137,0.014158871338017298,-0.30957421574631344,0.012800834755178847
1185,5.395853365384625,0.02018465288040574,-0.29291276977955993,0.01882941461189114,-0.2926575919350395,0.018937947067564676
1186,6.304507211538464,0.012043138579868815,-0.31289229244035865,0.01182381333997868,-0.316340865270823,0.010877397130056496
1187,7.211538461538481,0.007243637783800003,-0.33723798213560974,0.00642904709520095,-0.3383324762254792,0.006248260795740139
1188,7.50288461538463,0.0061600249790247485,-0.3410738079448714,0.005814908457390779,-0.3450991257499888,0.005226492066838388
1189,6.925961538461536,0.008495330441862617,-0.33525972574463186,0.006767483358920381,-0.33156582670096957,0.007441424497781825
1190,5.395853365384625,0.02018465288040574,-0.30871565863924305,0.013064710076107646,-0.2926575919350395,0.018937947067564676
1191,4.2757211538461775,0.03866055537585358,-0.2778255681679653,0.026232199761016685,-0.26051600669361896,0.03760810345239119
1192,4.11075721153847,0.042611280221864445,-0.2588393086851348,0.038900091750173574,-0.2554410195502368,0.04163161073446665
1193,4.220372596153851,0.03994138909722644,-0.24996618401861997,0.04636415940082529,-0.25882434431249157,0.03891178614100594
1194,4.731490384615398,0.0296152123456627,-0.24998886209200386,0.0463436815006044,-0.27404930574263814,0.02842841302780631
